firm,in_lines,in_unique_invoices,in_active_days,in_total_net,in_total_abs,in_mean_abs,in_median_abs,in_negative_lines,in_zero_lines,in_valid_lines,in_valid_total_net,in_valid_total_abs,in_valid_mean_abs,in_valid_median_abs,in_valid_negative_lines,in_valid_zero_lines,in_valid_active_months,in_valid_counterparties,in_void_lines,in_duplicate_lines,in_void_rate,in_duplicate_rate,in_negative_rate,in_zero_rate,in_valid_negative_rate,in_valid_zero_rate,in_valid_rate,in_date_span_days,in_monthly_abs_mean,in_monthly_abs_std,in_monthly_net_std,in_monthly_count,in_monthly_abs_cv,in_monthly_abs_trend,in_recent_to_initial_abs,in_top_counterparty_share,in_counterparty_hhi,out_lines,out_unique_invoices,out_active_days,out_total_net,out_total_abs,out_mean_abs,out_median_abs,out_negative_lines,out_zero_lines,out_valid_lines,out_valid_total_net,out_valid_total_abs,out_valid_mean_abs,out_valid_median_abs,out_valid_negative_lines,out_valid_zero_lines,out_valid_active_months,out_valid_counterparties,out_void_lines,out_duplicate_lines,out_void_rate,out_duplicate_rate,out_negative_rate,out_zero_rate,out_valid_negative_rate,out_valid_zero_rate,out_valid_rate,out_date_span_days,out_monthly_abs_mean,out_monthly_abs_std,out_monthly_net_std,out_monthly_count,out_monthly_abs_cv,out_monthly_abs_trend,out_recent_to_initial_abs,out_top_counterparty_share,out_counterparty_hhi,cross_out_to_in_abs,cross_out_to_in_count,cross_out_minus_in_net,cross_out_minus_in_void_rate,cross_out_minus_in_negative_rate
E174,2399,2399,705,93776582.35,95058433.31,39624.190625260526,4136.0,6,0,2319,86874940.41,88156791.37,38015.00274687365,3600.0,6,0,34,433,80,0,0.03334722801167153,0.0,0.0025010421008753647,0.0,0.00258732212160414,0.0,0.9666527719883284,1017,2592846.805,1869665.0612996581,1879643.0846551035,34,0.7210858187588364,0.022600969398824743,4.575326039330557,0.4018981860546362,0.2429057086674752,1249,1249,164,114009013.58,114786200.18,91902.48212970377,109507.0,5,1,1148,105235706.95,106012893.55,92345.72608885018,109948.295,5,0,33,83,101,0,0.08086469175340272,0.0,0.0040032025620496394,0.0008006405124099279,0.004355400696864111,0.0,0.9191353082465973,975,3212511.925757576,2233124.5965425144,2216935.349839896,33,0.6951334806378651,0.016915720824976065,3.2180122622523264,0.12913268784181772,0.049313384029480836,1.202549365766464,0.4950409659335921,18360766.540000007,0.047517463741731186,0.0017680785752599714
E175,4092,4092,835,98508078.32000001,105395348.96,25756.439139784943,435.0,67,0,3930,89119087.08,96006357.72,24429.09865648855,408.46500000000003,67,0,38,599,162,0,0.039589442815249266,0.0,0.016373411534701857,0.0,0.017048346055979643,0.0,0.9604105571847508,1143,2526483.097894737,3138821.6519674193,3107921.4360183147,38,1.2423679598660013,0.012656731141604838,0.42489078162755406,0.6376410412166608,0.4447832634164765,4085,4085,295,92275089.24,95672464.56,23420.431960832313,6785.0,66,6,3771,85140642.45,88538017.77,23478.657589498805,6720.0,66,0,30,1788,314,0,0.07686658506731946,0.0,0.016156670746634027,0.0014687882496940024,0.017501988862370723,0.0,0.9231334149326805,1083,2951267.259,3717569.752245826,3692117.0570004233,30,1.2596520158955302,0.04035180492111034,61.309309240150085,0.12162958389214004,0.03427586111979447,0.9222099439312007,0.9595419847328245,-3978444.629999995,0.03727714225207019,0.00045364280639107954
E176,3229,3229,906,4955607.54,5088180.72,1575.7760049550943,270.0,17,0,3163,4782474.64,4915047.82,1553.9196395826748,266.0,17,0,38,868,66,0,0.020439764633013318,0.0,0.0052647878600185815,0.0,0.005374644325007904,0.0,0.9795602353669867,1141,129343.36368421053,107715.93969290204,106592.50624817319,38,0.8327906173515678,0.0002161245239038844,0.7012400543704984,0.15514359736178515,0.04103250369108647,2167,2167,452,109512864.84,114218875.24,52708.29498846331,45600.0,67,4,1935,96232800.79,100938811.19,52164.760304909556,43700.0,67,0,38,165,232,0,0.1070604522381172,0.0,0.03091832025842178,0.0018458698661744347,0.03462532299741602,0.0,0.8929395477618828,1141,2656284.505,1014284.8811146853,951317.9360859365,38,0.38184346563986954,0.014275515069179408,1.104251899371588,0.25560267240948076,0.10689582070776052,20.536689547407086,0.6117609864053114,91450326.15,0.08662068760510389,0.029250678672408114
E177,3152,3141,767,82214792.75,89510800.21,28398.096513324872,596.0,5,0,3061,79409705.98,86705713.44,28325.943626265926,571.0,5,0,37,644,91,11,0.028870558375634518,0.0034898477157360407,0.0015862944162436548,0.0,0.001633453119895459,0.0,0.9711294416243654,1098,2343397.6605405407,2742477.989817974,2650708.527581511,37,1.1702998752611964,0.04254796181773464,1.9466941937858295,0.2886189157225162,0.11425078431838306,970,970,63,125946887.58,129568877.56,133576.1624329897,100000.0,19,0,835,104989801.23,108403791.21,129824.8996526946,100000.0,18,0,25,154,135,0,0.13917525773195877,0.0,0.01958762886597938,0.0,0.02155688622754491,0.0,0.8608247422680413,1035,4336151.648399999,5507697.092663278,5570474.2563392185,25,1.2701809206086156,-0.03697077960058098,0.30930595765719676,0.12545686675896842,0.07296276261715445,1.2502496883900849,0.27278667102254167,25580095.25,0.11030469935632425,0.019923433107649453
E178,340,340,137,94324491.04,94466763.96,277843.42341176467,115300.0,5,0,333,91884740.44,92027013.36,276357.3974774775,115000.0,5,0,36,29,7,0,0.020588235294117647,0.0,0.014705882352941176,0.0,0.015015015015015015,0.0,0.9794117647058823,1107,2556305.9266666668,1717219.679107043,1718304.9850149353,36,0.6717582826036151,0.045352333077926354,4.827115506142013,0.37161797054325263,0.2309387124045231,1116,1116,247,98209284.0,101549063.2,90993.78422939069,112615.0,22,0,1019,90250567.82,93590347.02,91845.2865750736,112615.0,22,0,37,181,97,0,0.08691756272401434,0.0,0.01971326164874552,0.0,0.021589793915603533,0.0,0.9130824372759857,1106,2529468.838378378,1610720.7970478737,1588131.9712069011,37,0.6367822258211703,0.04388952508872204,4.701783294790562,0.058620410915108494,0.02338039225953005,1.0169877691660425,3.06006006006006,-1634172.6200000048,0.0663293274298967,0.0065747789005885186
E179,2125,2125,631,44491493.63,45017499.43,21184.705614117647,550.0,11,0,2000,37778264.89,38304270.69,19152.135345,500.0,11,0,35,350,125,0,0.058823529411764705,0.0,0.0051764705882352945,0.0,0.0055,0.0,0.9411764705882353,1107,1094407.734,1364569.5620858755,1351432.8808380037,35,1.246856651038502,0.06386494752878162,5.61713117953897,0.13967110986913298,0.04076359385987898,805,805,127,71125607.37,75542044.53,93841.04910559006,100000.0,25,2,718,65093752.63,68239403.89,95040.95249303621,100000.0,18,0,29,41,87,0,0.10807453416149068,0.0,0.031055900621118012,0.002484472049689441,0.025069637883008356,0.0,0.8919254658385093,1110,2353082.892758621,2073444.2378907502,2097103.9968714255,29,0.8811607293017891,0.03283035506514971,1.734429193599957,0.10150968421655712,0.06545978084290353,1.781509023948473,0.359,27315487.740000002,0.04925100474972598,0.019569637883008355
E180,3674,3674,932,72772367.54,73515336.3,20009.617936853563,412.0,31,0,3545,71862813.72,72578402.48,20473.456270803952,400.0,30,0,38,608,129,0,0.03511159499183451,0.0,0.008437670114316821,0.0,0.00846262341325811,0.0,0.9648884050081655,1138,1909957.9600000002,1233410.7066393793,1224285.1435704995,38,0.6457789817737031,0.01970489702274674,1.9129868208420018,0.8716610557449679,0.7603957192845199,2110,2110,424,89889800.08,90457954.08,42871.06828436019,23150.0,7,0,2023,85463039.92,86031193.92,42526.54173010381,23000.0,7,0,38,475,87,0,0.04123222748815166,0.0,0.0033175355450236967,0.0,0.0034602076124567475,0.0,0.9587677725118483,1144,2263978.787368421,1545957.5181720953,1538693.8835286077,38,0.6828498247411005,0.020167320625751366,2.032113416342239,0.06426520135407182,0.02225054354512027,1.1853552982749531,0.5706629055007052,13600226.200000003,0.006120632496317148,-0.005002415800801363
E181,3048,3048,863,101114145.87,101594693.95,33331.59250328084,5338.0,32,0,2974,97838584.03,98319132.11,33059.56022528581,5001.6,32,0,37,373,74,0,0.024278215223097113,0.0,0.010498687664041995,0.0,0.010759919300605245,0.0,0.9757217847769029,1124,2657273.8408108107,981196.5525090769,978937.5463497073,37,0.369249317642658,0.023550148392910097,2.52592551076176,0.18551098447038558,0.07147745019134023,1571,1571,376,92523846.25,92629471.47,58962.10787396563,61229.76,11,6,1475,87672437.0,87776513.56,59509.50071864407,62643.5,10,0,37,180,96,0,0.061107574793125397,0.0,0.007001909611712286,0.0038192234245703373,0.006779661016949152,0.0,0.9388924252068745,1125,2372338.2043243246,978548.4909760491,977775.0240991777,37,0.4124827097554387,0.02120681584115557,1.7575221061292854,0.7245733658187005,0.53812447262412,0.892771444135564,0.495965030262273,-10166147.030000001,0.03682935957002828,-0.003980258283656093
E182,998,998,464,86374145.59,86374145.59,86547.24007014028,5799.5,0,0,972,84505227.05,84505227.05,86939.53400205761,5591.0,0,0,37,152,26,0,0.026052104208416832,0.0,0.0,0.0,0.0,0.0,0.9739478957915831,1107,2283925.0554054054,1163502.9716808265,1163502.9716808265,37,0.5094313269724607,0.02847649507949225,3.479984291118045,0.3666207631353853,0.22630536462948492,1078,1078,217,92273953.36,92273953.36,85597.35933209647,93012.69,0,0,1049,89567855.59,89567855.59,85384.03774070543,92489.44,0,0,37,42,29,0,0.026901669758812616,0.0,0.0,0.0,0.0,0.0,0.9730983302411874,1099,2420752.853783784,1195937.9054097177,1195937.9054097177,37,0.4940355243371474,0.02810227564340584,3.4076767496690326,0.1365372465316159,0.08616116439125278,1.0599090578977388,1.0792181069958848,5062628.540000007,0.0008495655503957845,0.0
E183,1461,1461,570,28933856.78,31887532.38,21825.826406570843,600.0,13,0,1408,27455031.16,30408706.76,21597.09286931818,600.0,13,0,34,416,53,0,0.03627652292950034,0.0,0.00889801505817933,0.0,0.009232954545454546,0.0,0.9637234770704997,1015,894373.7282352941,1401599.8115989754,1186067.4932342877,34,1.5671299003432255,0.11222184540501033,195.39346582118915,0.10345772429027823,0.03351723457830794,1028,1028,170,75037363.03,75437363.03,73382.64886186771,100000.0,2,33,927,69729068.12,70129068.12,75651.63766990292,100000.0,2,0,36,9,101,0,0.09824902723735408,0.0,0.0019455252918287938,0.032101167315175094,0.002157497303128371,0.0,0.9017509727626459,1114,1948029.6700000002,1906132.4845856924,1907058.4233114053,36,0.978492532193153,0.04482293405668069,11.155223856176246,0.8530980214599206,0.7320089226053413,2.3062167251469132,0.6583806818181818,42274036.96000001,0.06197250430785374,-0.007075457242326175
E184,2024,2024,670,43944870.95,44942255.89,22204.67188241107,761.5,8,0,1967,41542696.2,42540081.14,21626.884158617184,683.0,8,0,32,461,57,0,0.02816205533596838,0.0,0.003952569169960474,0.0,0.004067107269954245,0.0,0.9718379446640316,945,1329377.535625,1715016.372041087,1591568.1593396359,32,1.290089779676306,0.04633419820787037,22.467628396858657,0.10356161394007157,0.03851079543695213,657,657,98,58784579.44,62956117.76,95823.61911719939,100000.0,21,0,639,57452103.06,61623641.38,96437.6234428795,100000.0,21,0,30,39,18,0,0.0273972602739726,0.0,0.0319634703196347,0.0,0.03286384976525822,0.0,0.9726027397260274,1043,2054121.379333333,2836859.8232234367,2707836.7077125185,30,1.3810575420543756,0.0685460801119071,7.67940575383413,0.3575316145980077,0.1756889633487118,1.4486018768322453,0.32486019318759535,15909406.86,-0.0007647950619957787,0.02879674249530397
E185,68,68,59,794404.14,1284924.2,18895.944117647057,362.5,2,0,67,788684.14,1279204.2,19092.6,355.0,2,0,22,20,1,0,0.014705882352941176,0.0,0.029411764705882353,0.0,0.029850746268656716,0.0,0.9852941176470589,968,58145.645454545454,90997.3982726583,99468.99515751614,22,1.5649907669146823,0.07516360562293338,11.751133623368553,0.3674941029743336,0.23880438619295852,5479,5479,127,104242424.76,105635024.76,19279.982617265927,9800.0,8,1,5442,101249267.76,102641867.76,18861.05618522602,9800.0,8,0,30,312,37,0,0.006753057127212995,0.0,0.0014601204599379448,0.0001825150574922431,0.001470047776552738,0.0,0.993246942872787,1088,3421395.592,2651193.3408354507,2699688.676400422,30,0.774886524970846,0.03521655506497729,4.187391581494206,0.2880934519736374,0.10469884478697389,80.23884518202802,81.22388059701493,100460583.62,-0.007952825225728181,-0.02838069849210398
E186,989,989,490,3577124.45,3828331.0100000002,3870.911031344793,468.0,11,0,941,3141879.25,3393085.81,3605.8297662061636,442.0,11,0,33,220,48,0,0.04853387259858443,0.0,0.011122345803842264,0.0,0.011689691817215728,0.0,0.9514661274014156,979,102820.78212121212,147281.559958001,145771.8282759331,33,1.4324104224803065,0.049247053566177236,38.002094415267635,0.12561945788220427,0.059561281542954585,1098,1098,53,87907320.6,87907320.6,80061.31202185791,100000.0,0,0,1073,86007320.0,86007320.0,80155.93662628146,100000.0,0,0,31,5,25,0,0.022768670309653915,0.0,0.0,0.0,0.0,0.0,0.9772313296903461,1082,2774429.6774193547,3010919.9950574175,3010919.9950574175,31,1.0852392545980964,0.047743389748686506,26.6372,0.864197605506136,0.7600671853254682,25.347817537216955,1.1402763018065887,82865440.75,-0.025765202288930516,-0.011689691817215728
E187,3880,3880,701,84343888.69,85249666.53,21971.563538659793,1080.0,42,0,3694,78798146.34,79661144.18,21565.00925284245,990.4,39,0,25,3694,186,0,0.04793814432989691,0.0,0.010824742268041237,0.0,0.010557661072008662,0.0,0.952061855670103,749,3186445.7671999997,1946492.2891066526,1969192.6310393484,25,0.6108662852960082,-0.031163274625676154,0.4573140514935953,0.012553171440023872,0.001981612732699117,176,176,96,86420691.28,88157291.28,500893.70045454544,438306.58499999996,1,0,16,3687245.74,3687245.74,230452.85875,96456.15,0,0,10,12,160,0,0.9090909090909091,0.0,0.005681818181818182,0.0,0.0,0.0,0.09090909090909091,746,368724.574,374605.50425668166,374605.50425668166,10,1.015949385181693,0.061734062944787824,0.9055662601272583,0.365168709910829,0.24460280935696224,0.04628662791571769,0.004331348132106118,-75110900.60000001,0.8611527647610121,-0.010557661072008662
E188,2561,2561,816,94552225.46,94723177.16,36986.7931120656,6800.0,3,0,2484,90271570.8,90442522.5,36410.03321256039,6622.0,3,0,37,369,77,0,0.030066380320187425,0.0,0.0011714174150722373,0.0,0.0012077294685990338,0.0,0.9699336196798126,1117,2444392.5,721994.408653168,716531.42017934,37,0.2953676255565209,0.013013436519038255,1.6048974050482243,0.1906840888919258,0.06860887456508868,2158,2158,327,95281433.79,96485381.75,44710.55688137164,34468.15,9,0,2073,91848517.14,92649888.08,44693.62666666666,34472.3,7,0,37,241,85,0,0.03938832252085264,0.0,0.004170528266913809,0.0,0.003376748673420164,0.0,0.9606116774791473,1112,2504051.029189189,781009.6702557787,793386.1784798846,37,0.31189846418931383,0.01608361930098831,1.6055452719358867,0.10876178675250052,0.03906821326759934,1.0244062805744942,0.8345410628019324,1576946.3400000036,0.009321942200665217,0.00216901920482113
E189,3402,3402,858,38674288.51,38693269.35,11373.682936507937,520.0,11,0,3337,32635434.69,32654415.53,9785.560542403357,509.0,11,0,37,825,65,0,0.019106407995296885,0.0,0.003233392122281011,0.0,0.003296373988612526,0.0,0.9808935920047032,1122,882551.7710810811,1005126.0287050218,1004163.9498413499,37,1.1388861952809788,0.03572328974037226,3.0915244963068624,0.12971911244616907,0.061989556692904936,641,641,75,56613206.24,59039086.24,92104.65872074883,99750.0,13,15,606,54653206.24,57079086.24,94189.91128712872,99750.0,13,0,30,24,35,0,0.054602184087363496,0.0,0.0202808112324493,0.0234009360374415,0.02145214521452145,0.0,0.9453978159126365,1093,1902636.208,2101391.986754946,2163759.923774818,30,1.104463363999507,0.047647181744838,0.6759677620694948,0.3022287001488621,0.1363786374453842,1.7479745177971648,0.18160023973629008,22017771.55,0.03549577609206661,0.018155771225908925
E190,128,128,92,1731924.07,1931924.07,15093.156796875,503.5,1,0,122,1680924.07,1880924.07,15417.410409836066,485.5,1,0,29,53,6,0,0.046875,0.0,0.0078125,0.0,0.00819672131147541,0.0,0.953125,1085,64859.450689655176,139769.73833255479,142806.50033104958,29,2.154963337591872,0.008122767777952617,1.94013577008446,0.42532285739742803,0.25784782057393024,401,401,104,142858212.78,155084035.28,386743.2301246883,100000.0,14,5,344,123267236.7,135493059.2,393875.1720930232,100000.0,14,0,33,22,57,0,0.14214463840399003,0.0,0.034912718204488775,0.012468827930174564,0.040697674418604654,0.0,0.85785536159601,1113,4105850.2787878783,3316978.6483060643,3125335.9792354745,33,0.8078664400995393,-0.032248635882414924,0.5839628314759401,0.26927932608078575,0.1250304502329678,72.0353688705786,2.819672131147541,121586312.63000001,0.09526963840399003,0.03250095310712924
E191,1210,1210,348,305415143.35,305486537.15,252468.21252066112,9900.0,4,0,1177,304103652.19,304175045.99,258432.49446898897,9900.0,4,0,37,141,33,0,0.02727272727272727,0.0,0.003305785123966942,0.0,0.0033984706881903144,0.0,0.9727272727272728,1108,8220947.188918919,15207714.597474609,15205818.424702384,37,1.8498737734227522,-0.07471226972048432,0.0009207334914613062,0.5279254367410509,0.34689440205276956,2871,2871,164,310837476.66,310841292.66,108269.34610240335,115995.0,1,0,2731,298532981.42,298536797.42,109314.09645551081,116225.12,1,0,27,97,140,0,0.04876349703935911,0.0,0.00034831069313827936,0.0,0.0003661662394727206,0.0,0.9512365029606409,965,11056918.422962964,10927618.220705867,10927760.938584868,27,0.9883059458964112,-0.02536735224590152,0.4740514207368296,0.4325151361101514,0.3599965544462982,0.981463803016289,2.3203058623619373,-5570670.769999981,0.021490769766631838,-0.003032304448717594
E192,111,111,43,21081934.2,22822074.2,205604.27207207205,100000.0,3,0,98,18895927.4,20636067.4,210572.1163265306,101000.255,3,0,21,28,13,0,0.11711711711711711,0.0,0.02702702702702703,0.0,0.030612244897959183,0.0,0.8828828828828829,897,982669.8761904761,1312026.6093622346,1282811.3142760838,21,1.335165187365444,0.1169088310093248,15.030727034550518,0.20788844680745713,0.126549680439023,86,86,32,52143923.41,54570351.41,634538.9698837209,690960.55,2,0,68,44901851.86,47328279.86,696004.1155882353,854479.71,2,0,17,7,18,0,0.20930232558139536,0.0,0.023255813953488372,0.0,0.029411764705882353,0.0,0.7906976744186046,1099,2784016.4623529413,2534470.718620118,2243241.6998505127,17,0.9103648462186474,0.08165741627272399,3.3661530100755668,0.5993653594407223,0.4046350639928641,2.2934737972410386,0.6938775510204082,26005924.46,0.09218520846427825,-0.0012004801920768304
E193,1616,1615,644,20873034.91,21135314.91,13078.783978960397,3700.0,6,0,1539,19545794.71,19808074.71,12870.74380116959,3637.0,6,0,36,283,77,1,0.04764851485148515,0.0006188118811881188,0.0037128712871287127,0.0,0.003898635477582846,0.0,0.9523514851485149,1056,550224.2975,373084.5621824351,373009.46110674925,36,0.6780590458792582,0.016457828039300425,1.234280776830163,0.3131295706830459,0.11907126183711808,32311,32311,741,152114610.2,154406269.54,4778.752423013834,720.0,368,151,30077,141792786.74,144082526.08,4790.455367224125,735.0,367,0,36,2484,2234,0,0.0691405403732475,0.0,0.011389310142056885,0.004673331063724428,0.012202014828606576,0.0,0.9308594596267525,1073,4002292.3911111113,1814702.9646565267,1790724.3260064526,36,0.4534158895254355,-0.027206369013157063,0.3971689022126368,0.03634205973799095,0.00828404682851505,7.273928849191018,19.54320987654321,122246992.03,0.021492025521762353,0.00830337935102373
E194,4849,4849,873,12679006.83,12855002.41,2651.0625716642608,240.0,11,0,4757,11882193.02,12058188.6,2534.8304813958375,240.0,11,0,33,914,92,0,0.018972984120437204,0.0,0.0022685089709218397,0.0,0.002312381753205802,0.0,0.9810270158795628,987,365399.65454545454,253550.46320415585,247114.77314978294,33,0.6938990227551378,-0.0029381864290081907,0.9707026359805635,0.27327949323997136,0.15613876799853552,11741,11741,575,96597689.7,105505265.62,8986.054477472107,2000.0,393,7,11053,88998319.09,97836333.01,8851.563648783136,1882.0,391,0,33,3229,688,0,0.05859807512136956,0.0,0.033472446980666044,0.0005962013457116088,0.03537501130914684,0.0,0.9414019248786304,983,2964737.3639393942,1956789.3539700385,1772503.267779583,33,0.6600211464835978,0.012032728860287405,1.9462299071743028,0.20603078968566504,0.05705042435472701,8.11368409099191,2.3235232289257937,77116126.07000001,0.03962509100093235,0.03306262955594104
E195,2336,2336,802,91606199.94,94499737.34,40453.65468321918,1506.6,48,0,2267,86953398.85,89628356.25,39536.107741508604,1391.0,46,0,37,511,69,0,0.029537671232876712,0.0,0.02054794520547945,0.0,0.020291133656815175,0.0,0.9704623287671232,1122,2422388.006756757,1593302.8094263468,1526503.305769647,37,0.6577405456855606,-0.018436052273943505,0.5108508016868072,0.20397643742350793,0.10973791349624472,4857,4857,613,133288571.53,134675612.87,27728.14759522339,9800.0,89,23,4626,127396060.13,128740131.53,27829.68688499784,9800.0,81,0,37,393,231,0,0.04756022235948116,0.0,0.018324068354951616,0.004735433395099856,0.017509727626459144,0.0,0.9524397776405188,1112,3479463.014324324,1580503.3033684967,1557458.9714345417,37,0.4542377076180573,-0.02766561075363458,0.4413485304705967,0.16311164786332885,0.05360275685899774,1.4363772461798328,2.0405822673136305,40442661.28,0.018022551126604447,-0.0027814060303560303
E196,1386,1386,518,49756082.23,49849445.99,35966.41124819625,11565.3,9,0,1336,48827578.52,48920942.28,36617.47176646707,11598.36,9,0,38,154,50,0,0.03607503607503607,0.0,0.006493506493506494,0.0,0.006736526946107785,0.0,0.963924963924964,1142,1287393.217894737,933157.7416459877,932031.5853940818,38,0.7248428286518183,-0.004976957873439977,0.9923535099893124,0.3455091723960964,0.18545542706539003,2962,2962,683,91336051.16,96758983.78,32666.773727211345,18317.955,87,0,2755,83342845.75,88654916.37,32179.642965517243,18144.24,86,0,38,689,207,0,0.06988521269412559,0.0,0.02937204591492235,0.0,0.03121597096188748,0.0,0.9301147873058744,1138,2333024.115,1286300.955282518,1219535.047508799,38,0.5513449033862721,0.006148516500762178,1.622814351004782,0.13047326356639818,0.03588627792802491,1.8122078651425355,2.062125748502994,34515267.23,0.03381017661908952,0.024479444015779693
E197,6509,3739,854,121139847.26,121149120.38,18612.554982332156,440.0,4,0,6349,115851962.73,115861235.85,18248.737730351237,432.0,4,0,34,805,160,2770,0.024581348901520972,0.4255646028575818,0.0006145337225380243,0.0,0.0006300204756654591,0.0,0.975418651098479,1019,3407683.407352941,2581305.226902845,2581195.5810427926,34,0.7574956116325314,0.025659707310738373,4.143934099035382,0.28856622972056795,0.09974471066056213,4319,2189,394,222334279.16,228483609.0,52901.970131974995,46475.0,52,0,4050,209027100.68,215176430.52,53129.98284444445,47105.0,52,0,34,1202,269,2130,0.06228293586478351,0.4931697152118546,0.012039824033341051,0.0,0.012839506172839505,0.0,0.9377170641352165,1016,6328718.544705883,5311110.601521944,5243336.669810654,34,0.8392079003046847,0.032409917596778234,7.0754209470122875,0.17659926743913532,0.03829020148306321,1.8571908796016872,0.6378957316112773,93175137.95,0.03770158696326254,0.012209485697174047
E198,1147,1147,420,68817011.42,68817011.42,59997.39443766347,31200.0,0,0,1109,66423102.82,66423102.82,59894.59226330027,29885.0,0,0,37,210,38,0,0.03312990409764603,0.0,0.0,0.0,0.0,0.0,0.966870095902354,1108,1795218.9951351353,1622588.5014430527,1622588.5014430527,37,0.9038387549597603,0.046747483742592896,6.027729024129944,0.13207292082956626,0.07761037175215257,809,809,102,74254082.66,86683277.78,107148.67463535229,112879.0,55,0,728,65935879.49,78365074.61,107644.33325549451,112880.0,55,0,33,42,81,0,0.10012360939431397,0.0,0.06798516687268233,0.0,0.07554945054945054,0.0,0.899876390605686,1117,2374699.2306060605,2589507.236036327,1912032.9629403458,33,1.0904569314133497,0.06356816053708116,6.2146947049496895,0.31700778852866585,0.1324317312903741,1.1797864189265828,0.6564472497745717,-487223.3299999982,0.06699370529666794,0.07554945054945054
E199,48,48,43,207318.84,207318.84,4319.1425,538.5,0,0,47,169812.23,169812.23,3613.0261702127664,531.0,0,0,18,25,1,0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,591,9434.012777777778,20162.26364475443,20162.26364475443,18,2.1371885028868634,-0.06207193634927554,0.6888618874038072,0.4417422113825371,0.28950774825102615,820,820,33,63373807.71,81373807.71,99236.35086585364,100000.0,90,0,808,62167807.71,80167807.71,99217.58379950494,100000.0,90,0,15,3,12,0,0.014634146341463415,0.0,0.10975609756097561,0.0,0.11138613861386139,0.0,0.9853658536585366,723,5344520.5139999995,6190501.5531696705,5417557.905426877,15,1.158289417535889,0.1519641683773532,17.122661320191497,0.4503101209975697,0.36734745172777655,472.09678425399625,17.19148936170213,61997995.480000004,-0.006199186991869917,0.11138613861386139
E200,1238,1238,482,56717554.86,56779550.6,45863.93424878837,10980.0,7,0,1201,54647680.99,54703556.73,45548.34032472939,10500.0,6,0,36,133,37,0,0.02988691437802908,0.0,0.005654281098546042,0.0,0.004995836802664446,0.0,0.970113085621971,1072,1519543.2425,1421696.9404595208,1420972.584431054,36,0.9356080832030161,0.0474610529229248,56.973604104626546,0.3576671033762963,0.17633225572389022,613,613,109,59431806.45,61574028.15,100447.0279771615,109500.0,12,0,564,54430259.45,56572481.15,100305.81764184397,109387.5,12,0,34,50,49,0,0.0799347471451876,0.0,0.01957585644371941,0.0,0.02127659574468085,0.0,0.9200652528548124,1032,1663896.5044117647,1467865.4460362266,1419952.1614014513,34,0.88218554588235,0.04278254222153067,5.090204128440367,0.1837996104931311,0.058998368787674706,1.0341645869431204,0.46960865945045793,-217421.5399999991,0.05004783276715852,0.016280758942016405
E201,480,480,282,45868205.87,45902564.87,95630.34347916667,4280.0,1,0,463,43770069.97,43804428.97,94609.99777537797,4280.0,1,0,36,105,17,0,0.035416666666666666,0.0,0.0020833333333333333,0.0,0.0021598272138228943,0.0,0.9645833333333333,1110,1216789.693611111,1852664.2094535192,1852505.3542235952,36,1.5225837457213336,0.08639735882817869,9.503698510874122,0.28923731910024714,0.14637911960184957,1207,1207,385,60059367.22,60591597.64,50200.163744821875,39859.0,17,0,1084,52613659.4,53139773.82,49021.93156826568,36901.5,16,0,37,170,123,0,0.10190555095277548,0.0,0.014084507042253521,0.0,0.014760147601476014,0.0,0.8980944490472246,1115,1436210.1032432432,1898459.2451597697,1894898.1243964408,37,1.3218534258133108,0.08151859766619651,7.160254894813401,0.2211779643589006,0.07735975897732963,1.2131141774817662,2.3412526997840173,8843589.43,0.06648888428610882,0.01260032038765312
E202,404,404,222,13046254.83,13225370.83,32736.06641089109,9999.5,2,0,364,11370529.87,11549645.87,31729.796346153846,9906.15,2,0,34,107,40,0,0.09900990099009901,0.0,0.0049504950495049506,0.0,0.005494505494505495,0.0,0.900990099009901,1005,339695.4667647059,362823.59239118564,363622.1099382374,34,1.0680848815757076,-0.02758674785822955,0.366214638111081,0.16644397773210684,0.09249902511583277,1106,1106,79,107795222.8,107795222.8,97464.03508137431,100000.0,0,0,1096,106815222.8,106815222.8,97459.14489051094,100000.0,0,0,32,5,10,0,0.009041591320072333,0.0,0.0,0.0,0.0,0.0,0.9909584086799277,1052,3337975.7125,3335990.08848501,3335990.08848501,32,0.9994051412634447,-0.021075608582571456,0.28107473400269745,0.9517275546983178,0.9071127873671707,9.248354798258417,3.010989010989011,95444692.92999999,-0.08996830967002668,-0.005494505494505495
