enterprise_id,enterprise_name,credit_rating,risk_model,risk_score,risk_score_source,risk_rank,risk_percentile,loan_decision,decision_reason,offered_loan_amount_10k,offered_loan_amount_yuan,interest_rate,interest_rate_percent,fitted_churn_rate,acceptance_probability,expected_disbursed_amount_10k,lgd,funding_cost_rate,expected_interest_income_10k,expected_credit_loss_10k,expected_funding_cost_10k,expected_net_return_10k,expected_net_return_per_offered_unit,solver_scenario_id,budget_definition,representative_scenario_flag,conservative_risk_score,scenario_family,risk_variant,budget_fraction,scenario_lgd,scenario_funding_cost_rate,scenario_budget_10k
E71,***农业科技有限公司,B,elastic_net_logistic,0.2041897012,selected_model_risk_score,45,0.3658536585,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.2461670708,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E72,***图书有限公司,C,elastic_net_logistic,0.2897171126,selected_model_risk_score,32,0.2601626016,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3383260035,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E73,***商贸有限责任公司,C,elastic_net_logistic,0.1183311273,selected_model_risk_score,67,0.5447154472,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.150943928,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E74,***蔬菜专业合作社,B,elastic_net_logistic,0.1539591335,selected_model_risk_score,56,0.4552845528,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1754997095,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E75,***酒店管理有限公司,C,elastic_net_logistic,0.1070850165,selected_model_risk_score,72,0.5853658537,放贷,优化模型选择,50,500000,0.1105,11.05,0.7151023945,0.2848976055,14.24488027,0.3,0.03,1.405501107,0.4576239718,0.4273464082,0.5205307274,0.01041061455,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1282680192,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E76,***信息科技有限公司,B,elastic_net_logistic,0.1706660196,selected_model_risk_score,53,0.4308943089,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1979402602,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E77,***机电设备有限公司,C,elastic_net_logistic,0.3665492679,selected_model_risk_score,25,0.2032520325,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.4663549766,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E78,个体经营E78,C,elastic_net_logistic,0.1211539626,selected_model_risk_score,65,0.5284552846,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1481587806,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E79,***鞋业有限公司,B,elastic_net_logistic,0.2025177165,selected_model_risk_score,46,0.3739837398,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.2207361419,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E8,***科学研究院有限公司,A,elastic_net_logistic,0.02606005345,selected_model_risk_score,120,0.9756097561,放贷,优化模型选择,100,1000000,0.0745,7.45,0.511096612,0.488903388,48.8903388,0.3,0.03,3.54741092,0.3822254527,1.466710164,1.698475303,0.01698475303,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.03439017911,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E80,***实业有限责任公司,C,elastic_net_logistic,0.3432370641,selected_model_risk_score,26,0.2113821138,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3865190631,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E81,***机械设备有限公司,A,elastic_net_logistic,0.1154202468,selected_model_risk_score,68,0.5528455285,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1339413155,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E82,***商贸有限公司,D,elastic_net_logistic,0.194614899,selected_model_risk_score,47,0.3821138211,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.2318618526,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E83,***社会福利院（***社会福利社会化服务中心）,B,elastic_net_logistic,0.5444532255,selected_model_risk_score,13,0.1056910569,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.6237840466,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E84,***建材有限公司,A,elastic_net_logistic,0.1532688251,selected_model_risk_score,57,0.4634146341,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1694921296,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E85,***安防科技有限公司,B,elastic_net_logistic,0.2264316686,selected_model_risk_score,42,0.3414634146,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.2483347601,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E86,***地质工程勘察院***分院,C,elastic_net_logistic,0.2808208394,selected_model_risk_score,34,0.2764227642,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3548090468,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E87,***实业有限责任公司,C,elastic_net_logistic,0.234076271,selected_model_risk_score,40,0.325203252,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.2796569295,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E88,***贸易有限公司,A,elastic_net_logistic,0.1654327803,selected_model_risk_score,55,0.4471544715,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.189066442,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E89,***物资有限公司,A,elastic_net_logistic,0.3344336244,selected_model_risk_score,29,0.2357723577,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3672701532,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E9,***生活用品服务有限公司***分公司,A,elastic_net_logistic,0.02174866462,selected_model_risk_score,122,0.9918699187,放贷,优化模型选择,100,1000000,0.0745,7.45,0.511096612,0.488903388,48.8903388,0.3,0.03,3.563114422,0.3189898745,1.466710164,1.777414383,0.01777414383,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.02531048472,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E90,***文化传媒有限责任公司,C,elastic_net_logistic,0.2928954659,selected_model_risk_score,31,0.2520325203,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3272754126,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E91,***科技实业有限公司,A,elastic_net_logistic,0.123879862,selected_model_risk_score,62,0.5040650407,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1563985381,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E92,***地质灾害防治有限公司,C,elastic_net_logistic,0.3701163354,selected_model_risk_score,24,0.1951219512,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.4190045907,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E93,***电脑设计事务所,B,elastic_net_logistic,0.2376719561,selected_model_risk_score,39,0.3170731707,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.2575297987,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E94,***汽车美容有限公司,C,elastic_net_logistic,0.3420261826,selected_model_risk_score,27,0.2195121951,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3879661601,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E95,***兰花店,B,elastic_net_logistic,0.1441316116,selected_model_risk_score,59,0.4796747967,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.1745511804,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E96,***土地整理有限公司,C,elastic_net_logistic,0.8080355745,selected_model_risk_score,1,0.008130081301,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.854739214,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E97,***美工装饰部,B,elastic_net_logistic,0.2602897628,selected_model_risk_score,35,0.2845528455,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3283525845,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E98,***文化传播有限公司,B,elastic_net_logistic,0.2814270169,selected_model_risk_score,33,0.2682926829,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.3034353338,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E99,***建筑工程有限责任公司,D,elastic_net_logistic,0.5839846822,selected_model_risk_score,10,0.08130081301,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.03,0,0,0,0,,lgd_0.30_funding_cost_0.03_joint,nominal_equality,False,0.6898712011,lgd_funding_joint,mean,0.5,0.3,0.03,4950
E1,***电器销售有限公司,A,elastic_net_logistic,0.05655542179,selected_model_risk_score,104,0.8455284553,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.3,0.04,2.140288611,0.3142066404,0.7407639692,1.085318001,0.01085318001,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.0730491674,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E10,***建筑劳务有限公司,B,elastic_net_logistic,0.06093491817,selected_model_risk_score,102,0.8292682927,放贷,优化模型选择,100,1000000,0.1065,10.65,0.7053159925,0.2946840075,29.46840075,0.3,0.04,2.947147466,0.5386963765,1.17873603,1.22971506,0.0122971506,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.07833730674,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E100,***装饰工程有限公司,D,elastic_net_logistic,0.2578903118,selected_model_risk_score,36,0.2926829268,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.3416804479,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E101,***灯饰工程有限公司,D,elastic_net_logistic,0.7098560409,selected_model_risk_score,6,0.0487804878,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.7897592201,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E102,***大药房有限责任公司,D,elastic_net_logistic,0.4733747116,selected_model_risk_score,17,0.1382113821,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6183651775,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E103,***科技有限公司,D,elastic_net_logistic,0.4055458126,selected_model_risk_score,22,0.1788617886,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.4768661053,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E104,***管理咨询有限责任公司,C,elastic_net_logistic,0.5371556855,selected_model_risk_score,14,0.1138211382,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6048969633,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E105,***建材经营部,C,elastic_net_logistic,0.2296735143,selected_model_risk_score,41,0.3333333333,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.3150886304,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E106,***财务管理有限公司,B,elastic_net_logistic,0.25387818,selected_model_risk_score,37,0.3008130081,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.2861266308,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E107,***科技有限公司,D,elastic_net_logistic,0.6278756036,selected_model_risk_score,8,0.06504065041,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6820972821,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E108,***商贸有限公司,D,elastic_net_logistic,0.5221807895,selected_model_risk_score,15,0.1219512195,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6296705299,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E109,***服饰有限公司,D,elastic_net_logistic,0.5493640614,selected_model_risk_score,12,0.09756097561,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6102205923,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E11,***建设工程有限公司,C,elastic_net_logistic,0.07723891572,selected_model_risk_score,93,0.756097561,放贷,优化模型选择,100,1000000,0.1105,11.05,0.7151023945,0.2848976055,28.48976055,0.3,0.04,2.904961278,0.6601554642,1.139590422,1.105215392,0.01105215392,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1001763276,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E110,***通讯器材经营部,C,elastic_net_logistic,0.5711527053,selected_model_risk_score,11,0.08943089431,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6124762668,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E111,***科技有限公司,D,elastic_net_logistic,0.1919246162,selected_model_risk_score,49,0.3983739837,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.3189536769,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E112,***机械设备有限公司,D,elastic_net_logistic,0.4170540731,selected_model_risk_score,20,0.162601626,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.5129040595,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E113,***美居科技有限公司,D,elastic_net_logistic,0.7592451553,selected_model_risk_score,4,0.0325203252,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.8315439659,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E114,***食品有限责任公司,D,elastic_net_logistic,0.4770804739,selected_model_risk_score,16,0.1300813008,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.5421990478,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E115,***装饰工程有限公司,D,elastic_net_logistic,0.7835354924,selected_model_risk_score,2,0.0162601626,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.8331104651,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E116,***门窗有限公司,D,elastic_net_logistic,0.4160885126,selected_model_risk_score,21,0.1707317073,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.532859258,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E117,***人力资源管理咨询有限公司,D,elastic_net_logistic,0.6343060557,selected_model_risk_score,7,0.05691056911,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.7561127553,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E118,***体育用品有限公司,D,elastic_net_logistic,0.3859533716,selected_model_risk_score,23,0.1869918699,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.4429217794,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E119,***药房,D,elastic_net_logistic,0.6253065711,selected_model_risk_score,9,0.07317073171,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6891769584,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E12,***建筑劳务有限公司,B,elastic_net_logistic,0.08202986653,selected_model_risk_score,88,0.7154471545,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.3,0.04,2.041834131,0.3841229919,0.6243628216,1.033348317,0.01033348317,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1054632903,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E120,***陈列广告有限公司,D,elastic_net_logistic,0.721226934,selected_model_risk_score,5,0.0406504065,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.7608714869,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E121,***药业连锁有限公司***药店,D,elastic_net_logistic,0.4662178212,selected_model_risk_score,18,0.1463414634,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.5621951951,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E122,***商贸有限责任公司,D,elastic_net_logistic,0.4500783219,selected_model_risk_score,19,0.1544715447,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.6021516604,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E123,***创科技有限责任公司,D,elastic_net_logistic,0.7819761114,selected_model_risk_score,3,0.0243902439,不放贷,D级企业原则上不予放贷,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.8270597923,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E13,***汽车贸易有限公司,A,elastic_net_logistic,0.04053604698,selected_model_risk_score,113,0.918699187,放贷,优化模型选择,100,1000000,0.1025,10.25,0.7312754013,0.2687245987,26.87245987,0.3,0.04,2.642773549,0.3267909887,1.074898395,1.241084165,0.01241084165,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.05373417783,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E14,个体经营E14,C,elastic_net_logistic,0.03261041867,selected_model_risk_score,117,0.9512195122,放贷,优化模型选择,100,1000000,0.1105,11.05,0.7151023945,0.2848976055,28.48976055,0.3,0.04,3.045457077,0.2787189058,1.139590422,1.627147749,0.01627147749,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.04024201468,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E15,***劳务有限公司,A,elastic_net_logistic,0.07381492047,selected_model_risk_score,95,0.7723577236,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.3,0.04,2.101133891,0.4100957511,0.7407639692,0.9502741704,0.009502741704,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1036254123,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E16,***建筑劳务有限公司,A,elastic_net_logistic,0.04998777847,selected_model_risk_score,108,0.8780487805,放贷,优化模型选择,100,1000000,0.1025,10.25,0.7312754013,0.2687245987,26.87245987,0.3,0.04,2.616739443,0.4029883713,1.074898395,1.138852677,0.01138852677,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.0624669862,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E17,***消防工程有限公司,A,elastic_net_logistic,0.04649981408,selected_model_risk_score,111,0.9024390244,放贷,优化模型选择,100,1000000,0.1025,10.25,0.7312754013,0.2687245987,26.87245987,0.3,0.04,2.626346787,0.3748693163,1.074898395,1.176579076,0.01176579076,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.05349825243,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E18,***消防工程有限责任公司,A,elastic_net_logistic,0.04857513816,selected_model_risk_score,109,0.8861788618,放贷,优化模型选择,100,1000000,0.1025,10.25,0.7312754013,0.2687245987,26.87245987,0.3,0.04,2.620630458,0.3916000353,1.074898395,1.154132028,0.01154132028,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.06117933194,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E19,***科技有限公司,A,elastic_net_logistic,0.06543754966,selected_model_risk_score,100,0.8130081301,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.3,0.04,2.120138707,0.3635533427,0.7407639692,1.015821396,0.01015821396,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.09093656268,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E2,***技术有限责任公司,A,elastic_net_logistic,0.02833749753,selected_model_risk_score,119,0.9674796748,放贷,优化模型选择,100,1000000,0.0985,9.85,0.7083020233,0.2916979767,29.16979767,0.3,0.04,2.791805062,0.2479797208,1.166791907,1.377033435,0.01377033435,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.03642833627,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E20,***贸易有限公司,B,elastic_net_logistic,0.04546270238,selected_model_risk_score,112,0.9105691057,放贷,优化模型选择,100,1000000,0.1065,10.65,0.7053159925,0.2946840075,29.46840075,0.3,0.04,2.995705231,0.4019139399,1.17873603,1.415055261,0.01415055261,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.06402096704,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E21,***建设工程有限公司,B,elastic_net_logistic,0.08415779812,selected_model_risk_score,85,0.6910569106,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.3,0.04,2.037100988,0.3940875022,0.6243628216,1.018650665,0.01018650665,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.09612822768,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E22,***物流有限公司,A,elastic_net_logistic,0.08272431763,selected_model_risk_score,87,0.7073170732,放贷,优化模型选择,100,1000000,0.1225,12.25,0.8148090077,0.1851909923,18.51909923,0.3,0.04,2.080922124,0.4595939541,0.7407639692,0.8805642011,0.008805642011,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.09349623574,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E23,***贸易有限公司,B,elastic_net_logistic,0.03337482103,selected_model_risk_score,116,0.9430894309,放贷,优化模型选择,100,1000000,0.1065,10.65,0.7053159925,0.2946840075,29.46840075,0.3,0.04,3.033641653,0.2950507803,1.17873603,1.559854843,0.01559854843,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.04082479351,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E24,***建筑工程有限公司,A,elastic_net_logistic,0.04702949043,selected_model_risk_score,110,0.8943089431,放贷,优化模型选择,100,1000000,0.1025,10.25,0.7312754013,0.2687245987,26.87245987,0.3,0.04,2.624887832,0.3791394283,1.074898395,1.170850009,0.01170850009,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.06125175229,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E25,***通讯设备有限公司,C,elastic_net_logistic,0.08202047653,selected_model_risk_score,89,0.7235772358,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8405321006,0.1594678994,15.94678994,0.3,0.04,2.086032795,0.392388993,0.6378715976,1.055772204,0.01055772204,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.09686547054,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E26,***金属材料有限公司,A,elastic_net_logistic,0.1342940789,selected_model_risk_score,61,0.4959349593,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1782110185,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E27,***农业开发有限公司,A,elastic_net_logistic,0.1103832985,selected_model_risk_score,70,0.5691056911,不放贷,优化模型未选择,0,0,,,,,0,0.3,0.04,0,0,0,0,,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1369068444,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E28,***景观工程有限公司,B,elastic_net_logistic,0.09966092865,selected_model_risk_score,76,0.6178861789,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.3,0.04,2.002617491,0.4666843396,0.6243628216,0.9115703294,0.009115703294,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1193350508,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E29,***建筑劳务有限公司,C,elastic_net_logistic,0.07253671793,selected_model_risk_score,96,0.7804878049,放贷,优化模型选择,100,1000000,0.1105,11.05,0.7151023945,0.2848976055,28.48976055,0.3,0.04,2.919764354,0.6199661175,1.139590422,1.160207815,0.01160207815,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.08548890218,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E3,***电子(中国)有限公司***分公司,C,elastic_net_logistic,0.02153611417,selected_model_risk_score,123,1,放贷,优化模型选择,100,1000000,0.1105,11.05,0.7151023945,0.2848976055,28.48976055,0.3,0.04,3.0803203,0.1840676208,1.139590422,1.756662258,0.01756662258,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.025281018,lgd_funding_joint,mean,0.5,0.3,0.04,4950
E30,***建筑工程有限公司,B,elastic_net_logistic,0.07713913412,selected_model_risk_score,94,0.7642276423,放贷,优化模型选择,100,1000000,0.1425,14.25,0.8439092946,0.1560907054,15.60907054,0.3,0.04,2.05271255,0.3612210558,0.6243628216,1.067128673,0.01067128673,lgd_0.30_funding_cost_0.04_joint,nominal_equality,False,0.1024182862,lgd_funding_joint,mean,0.5,0.3,0.04,4950
