model,repeat_id,fold_id,feature,imputation_median,winsor_lower_bound,winsor_upper_bound,log_transform,scaler,scaler_center,scaler_scale
elastic_net_logistic,3,4,supplier_hhi,0.1838579504,-inf,inf,none,RobustScaler,0.1838579504,0.5008980296
elastic_net_logistic,3,4,void_invoice_rate,0.05710084165,-inf,inf,none,RobustScaler,0.05710084165,0.05208255289
elastic_net_logistic,3,5,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,3,5,customer_count,37,1.98,3267.88,nonnegative_log1p,RobustScaler,3.63758616,1.972406414
elastic_net_logistic,3,5,customer_hhi,0.1396982701,-inf,inf,none,RobustScaler,0.1396982701,0.2434255476
elastic_net_logistic,3,5,invoice_activity_per_month,21.87804878,0.72,740.3785365,nonnegative_log1p,RobustScaler,3.130177882,2.211489641
elastic_net_logistic,3,5,operating_net_inflow_proxy_10k,336.768119,-7219.404265,63259.22351,signed_log1p,RobustScaler,5.822359622,3.381578267
elastic_net_logistic,3,5,purchase_return_rate,0.002197536572,-0,0.09590972992,nonnegative_log1p,RobustScaler,0.00219512552,0.008591764046
elastic_net_logistic,3,5,purchase_sales_ratio,0.4019244285,0.0004326338796,10.8543751,nonnegative_log1p,RobustScaler,0.3378458845,0.547500249
elastic_net_logistic,3,5,purchase_scale_10k,396.109578,0.07364,46181.81304,nonnegative_log1p,RobustScaler,5.984212258,4.682468264
elastic_net_logistic,3,5,sales_growth_trend,0.02979842413,-0.08500446982,0.2098899201,none,RobustScaler,0.02979842413,0.05915928157
elastic_net_logistic,3,5,sales_monthly_cv,1.354069047,0.4386127806,4.237715362,nonnegative_log1p,RobustScaler,0.8561453402,0.4066506562
elastic_net_logistic,3,5,sales_return_rate,0.007826077593,-0,0.2804536864,nonnegative_log1p,RobustScaler,0.007795612692,0.02125752155
elastic_net_logistic,3,5,sales_scale_10k,1226.472282,6.2678788,220883.1389,nonnegative_log1p,RobustScaler,7.112712279,3.271315443
elastic_net_logistic,3,5,supplier_count,79,1,2617.56,nonnegative_log1p,RobustScaler,4.382026635,2.596730887
elastic_net_logistic,3,5,supplier_hhi,0.1796872571,-inf,inf,none,RobustScaler,0.1796872571,0.4040662223
elastic_net_logistic,3,5,void_invoice_rate,0.06081438392,-inf,inf,none,RobustScaler,0.06081438392,0.04774941843
elastic_net_logistic,4,1,active_month_ratio,0.8414634146,-inf,inf,none,RobustScaler,0.8414634146,0.1951219512
elastic_net_logistic,4,1,customer_count,36,1.97,2686.33,nonnegative_log1p,RobustScaler,3.610552549,2.131627295
elastic_net_logistic,4,1,customer_hhi,0.1407224965,-inf,inf,none,RobustScaler,0.1407224965,0.2792961385
elastic_net_logistic,4,1,invoice_activity_per_month,20.53658537,0.4775609756,743.0556097,nonnegative_log1p,RobustScaler,3.069521578,2.162960861
elastic_net_logistic,4,1,operating_net_inflow_proxy_10k,425.542592,-6130.210666,64544.28895,signed_log1p,RobustScaler,6.052576317,3.681245951
elastic_net_logistic,4,1,purchase_return_rate,0.002063606052,-0,0.1119923857,nonnegative_log1p,RobustScaler,0.002061477252,0.008793027408
elastic_net_logistic,4,1,purchase_sales_ratio,0.3703197939,0.0004294868193,7.91937477,nonnegative_log1p,RobustScaler,0.3149159012,0.5346084974
elastic_net_logistic,4,1,purchase_scale_10k,349.921655,0.05516,53069.77397,nonnegative_log1p,RobustScaler,5.859228339,4.760305321
elastic_net_logistic,4,1,sales_growth_trend,0.03015219099,-0.08518361983,0.2099736851,none,RobustScaler,0.03015219099,0.0542620373
elastic_net_logistic,4,1,sales_monthly_cv,1.348337349,0.4382397344,4.241425575,nonnegative_log1p,RobustScaler,0.8537045878,0.4335427862
elastic_net_logistic,4,1,sales_return_rate,0.01192766233,-0,0.4314900722,nonnegative_log1p,RobustScaler,0.01185705494,0.02869107126
elastic_net_logistic,4,1,sales_scale_10k,2317.324791,5.658626,223577.0781,nonnegative_log1p,RobustScaler,7.746913957,3.135458557
elastic_net_logistic,4,1,supplier_count,76.5,1,2627.84,nonnegative_log1p,RobustScaler,4.350257124,2.768830842
elastic_net_logistic,4,1,supplier_hhi,0.1685143369,-inf,inf,none,RobustScaler,0.1685143369,0.4138265837
elastic_net_logistic,4,1,void_invoice_rate,0.05848262758,-inf,inf,none,RobustScaler,0.05848262758,0.05057913334
elastic_net_logistic,4,2,active_month_ratio,0.8414634146,-inf,inf,none,RobustScaler,0.8414634146,0.1951219512
elastic_net_logistic,4,2,customer_count,38.5,1.97,3310.82,nonnegative_log1p,RobustScaler,3.67622055,2.272147983
elastic_net_logistic,4,2,customer_hhi,0.1350639335,-inf,inf,none,RobustScaler,0.1350639335,0.2487099568
elastic_net_logistic,4,2,invoice_activity_per_month,22.57317073,0.7007317073,743.0556097,nonnegative_log1p,RobustScaler,3.159674276,2.309218281
elastic_net_logistic,4,2,operating_net_inflow_proxy_10k,336.3287145,-9124.623188,57351.52832,signed_log1p,RobustScaler,5.821057021,3.432039161
elastic_net_logistic,4,2,purchase_return_rate,0.002165928039,-0,0.2355319694,nonnegative_log1p,RobustScaler,0.0021635853,0.008793027408
elastic_net_logistic,4,2,purchase_sales_ratio,0.4426559017,0.0007816864941,6.919666862,nonnegative_log1p,RobustScaler,0.3664582771,0.5185629558
elastic_net_logistic,4,2,purchase_scale_10k,423.964759,0.10172,53069.77397,nonnegative_log1p,RobustScaler,6.04985341,4.377673474
elastic_net_logistic,4,2,sales_growth_trend,0.02726064388,-0.08518361983,0.2099736851,none,RobustScaler,0.02726064388,0.05902184958
elastic_net_logistic,4,2,sales_monthly_cv,1.328194259,0.4382397344,4.11908834,nonnegative_log1p,RobustScaler,0.8450805631,0.4773562427
elastic_net_logistic,4,2,sales_return_rate,0.00640176069,-0,0.2903268328,nonnegative_log1p,RobustScaler,0.006381355807,0.02060967358
elastic_net_logistic,4,2,sales_scale_10k,1158.53793,19.16038774,223577.0781,nonnegative_log1p,RobustScaler,7.054057673,3.17499275
elastic_net_logistic,4,2,supplier_count,78,1,2627.84,nonnegative_log1p,RobustScaler,4.369367731,2.617894108
elastic_net_logistic,4,2,supplier_hhi,0.1673486302,-inf,inf,none,RobustScaler,0.1673486302,0.3705616859
elastic_net_logistic,4,2,void_invoice_rate,0.05806840077,-inf,inf,none,RobustScaler,0.05806840077,0.03873156615
elastic_net_logistic,4,3,active_month_ratio,0.8414634146,-inf,inf,none,RobustScaler,0.8414634146,0.1951219512
elastic_net_logistic,4,3,customer_count,33.5,1.97,3310.82,nonnegative_log1p,RobustScaler,3.540854293,2.239927725
elastic_net_logistic,4,3,customer_hhi,0.1324227634,-inf,inf,none,RobustScaler,0.1324227634,0.2039969722
elastic_net_logistic,4,3,invoice_activity_per_month,21.26829268,0.4775609756,685.7909756,nonnegative_log1p,RobustScaler,3.103154217,2.092291034
elastic_net_logistic,4,3,operating_net_inflow_proxy_10k,369.733469,-422.4715021,53496.33198,signed_log1p,RobustScaler,5.915400231,3.630072569
elastic_net_logistic,4,3,purchase_return_rate,0.00221699849,-0,0.2355319694,nonnegative_log1p,RobustScaler,0.002214544387,0.00926791228
elastic_net_logistic,4,3,purchase_sales_ratio,0.3980802338,0.0004294868193,10.85553579,nonnegative_log1p,RobustScaler,0.3350962538,0.5254482388
elastic_net_logistic,4,3,purchase_scale_10k,349.921655,0.05516,23131.53454,nonnegative_log1p,RobustScaler,5.859228339,3.927835376
elastic_net_logistic,4,3,sales_growth_trend,0.02861655726,-0.08518361983,0.1293793086,none,RobustScaler,0.02861655726,0.05119376093
elastic_net_logistic,4,3,sales_monthly_cv,1.328194259,0.4550708236,4.107957702,nonnegative_log1p,RobustScaler,0.8450805631,0.479800431
elastic_net_logistic,4,3,sales_return_rate,0.006944808409,-0,0.4314900722,nonnegative_log1p,RobustScaler,0.006920677638,0.02676199246
elastic_net_logistic,4,3,sales_scale_10k,1083.736198,5.658626,82735.14631,nonnegative_log1p,RobustScaler,6.986376743,3.096483541
elastic_net_logistic,4,3,supplier_count,73,1,1601.78,nonnegative_log1p,RobustScaler,4.303242649,2.470308326
elastic_net_logistic,4,3,supplier_hhi,0.179476036,-inf,inf,none,RobustScaler,0.179476036,0.3450452996
elastic_net_logistic,4,3,void_invoice_rate,0.06075862966,-inf,inf,none,RobustScaler,0.06075862966,0.04757652331
elastic_net_logistic,4,4,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,4,4,customer_count,35,2,1680.28,nonnegative_log1p,RobustScaler,3.583518938,2.131591384
elastic_net_logistic,4,4,customer_hhi,0.1396982701,-inf,inf,none,RobustScaler,0.1396982701,0.2569814219
elastic_net_logistic,4,4,invoice_activity_per_month,20.07317073,0.696097561,690.637561,nonnegative_log1p,RobustScaler,3.048000702,2.003852773
elastic_net_logistic,4,4,operating_net_inflow_proxy_10k,336.768119,-7219.404265,63259.22351,signed_log1p,RobustScaler,5.822359622,3.390056306
elastic_net_logistic,4,4,purchase_return_rate,0.0019928926,-0,0.2342306267,nonnegative_log1p,RobustScaler,0.001990909424,0.008736975333
elastic_net_logistic,4,4,purchase_sales_ratio,0.3483757436,0.0004326338796,10.8543751,nonnegative_log1p,RobustScaler,0.2989007152,0.5216319224
elastic_net_logistic,4,4,purchase_scale_10k,271.842069,0.07364,46181.81304,nonnegative_log1p,RobustScaler,5.608893126,3.995690691
elastic_net_logistic,4,4,sales_growth_trend,0.02639573445,-0.04532241694,0.2098899201,none,RobustScaler,0.02639573445,0.05369694277
elastic_net_logistic,4,4,sales_monthly_cv,1.354069047,0.4563634786,4.237715362,nonnegative_log1p,RobustScaler,0.8561453402,0.4559008316
elastic_net_logistic,4,4,sales_return_rate,0.006438001467,-0,0.4286841204,nonnegative_log1p,RobustScaler,0.006417366055,0.02225128206
elastic_net_logistic,4,4,sales_scale_10k,1003.90671,6.2678788,220883.1389,nonnegative_log1p,RobustScaler,6.91264999,2.989222413
elastic_net_logistic,4,4,supplier_count,70,1.98,1612.08,nonnegative_log1p,RobustScaler,4.262679877,2.290544029
elastic_net_logistic,4,4,supplier_hhi,0.1666348242,-inf,inf,none,RobustScaler,0.1666348242,0.3906340032
elastic_net_logistic,4,4,void_invoice_rate,0.05946239479,-inf,inf,none,RobustScaler,0.05946239479,0.04683208579
elastic_net_logistic,4,5,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,4,5,customer_count,37,1.98,3267.88,nonnegative_log1p,RobustScaler,3.63758616,2.092875514
elastic_net_logistic,4,5,customer_hhi,0.1344159298,-inf,inf,none,RobustScaler,0.1344159298,0.2396686143
elastic_net_logistic,4,5,invoice_activity_per_month,21.17073171,0.4809756097,740.3785365,nonnegative_log1p,RobustScaler,3.098773028,2.096415915
elastic_net_logistic,4,5,operating_net_inflow_proxy_10k,336.768119,-7219.404265,63259.22351,signed_log1p,RobustScaler,5.822359622,3.381578267
elastic_net_logistic,4,5,purchase_return_rate,0.002988514674,-0,0.09845693783,nonnegative_log1p,RobustScaler,0.002984057941,0.01075173558
elastic_net_logistic,4,5,purchase_sales_ratio,0.4019244285,0.0004326338796,10.8543751,nonnegative_log1p,RobustScaler,0.3378458845,0.5212641297
elastic_net_logistic,4,5,purchase_scale_10k,374.896862,0.05544,39805.83715,nonnegative_log1p,RobustScaler,5.929314803,4.41343363
elastic_net_logistic,4,5,sales_growth_trend,0.02633152953,-0.08500446982,0.2098899201,none,RobustScaler,0.02633152953,0.05923564439
elastic_net_logistic,4,5,sales_monthly_cv,1.354069047,0.4386127806,4.237715362,nonnegative_log1p,RobustScaler,0.8561453402,0.4254825453
elastic_net_logistic,4,5,sales_return_rate,0.006938698671,-0,0.2640113929,nonnegative_log1p,RobustScaler,0.006914736681,0.02190556299
elastic_net_logistic,4,5,sales_scale_10k,1226.472282,5.679084,220883.1389,nonnegative_log1p,RobustScaler,7.112712279,2.994828148
elastic_net_logistic,4,5,supplier_count,77,1,2617.56,nonnegative_log1p,RobustScaler,4.356708827,2.53745102
elastic_net_logistic,4,5,supplier_hhi,0.1838579504,-inf,inf,none,RobustScaler,0.1838579504,0.475039871
elastic_net_logistic,4,5,void_invoice_rate,0.05780346821,-inf,inf,none,RobustScaler,0.05780346821,0.05199208022
elastic_net_logistic,5,1,active_month_ratio,0.8292682927,-inf,inf,none,RobustScaler,0.8292682927,0.1951219512
elastic_net_logistic,5,1,customer_count,36,1.97,3310.82,nonnegative_log1p,RobustScaler,3.610552549,2.259845643
elastic_net_logistic,5,1,customer_hhi,0.1324227634,-inf,inf,none,RobustScaler,0.1324227634,0.2494993389
elastic_net_logistic,5,1,invoice_activity_per_month,20.02439024,0.4775609756,743.0556097,nonnegative_log1p,RobustScaler,3.045680512,2.15742691
elastic_net_logistic,5,1,operating_net_inflow_proxy_10k,327.145113,-422.4715021,37280.86978,signed_log1p,RobustScaler,5.793100762,3.408934997
elastic_net_logistic,5,1,purchase_return_rate,0.00155912761,-0,0.2355319694,nonnegative_log1p,RobustScaler,0.001557850446,0.007619920174
elastic_net_logistic,5,1,purchase_sales_ratio,0.4103657401,0.0004294868193,10.85553579,nonnegative_log1p,RobustScaler,0.3438311493,0.541995514
elastic_net_logistic,5,1,purchase_scale_10k,272.297247,0.05516,21279.03919,nonnegative_log1p,RobustScaler,5.610558633,4.44128287
elastic_net_logistic,5,1,sales_growth_trend,0.02636363199,-0.08518361983,0.1518105179,none,RobustScaler,0.02636363199,0.05179202059
elastic_net_logistic,5,1,sales_monthly_cv,1.354478985,0.4382397344,4.241425575,nonnegative_log1p,RobustScaler,0.85631945,0.4257692731
elastic_net_logistic,5,1,sales_return_rate,0.007195157011,-0,0.4314900722,nonnegative_log1p,RobustScaler,0.00716936295,0.02204999972
elastic_net_logistic,5,1,sales_scale_10k,861.3648535,6.2622882,55675.80397,nonnegative_log1p,RobustScaler,6.758943599,3.193972391
elastic_net_logistic,5,1,supplier_count,70,1,2627.84,nonnegative_log1p,RobustScaler,4.262679877,2.389570282
elastic_net_logistic,5,1,supplier_hhi,0.1832708453,-inf,inf,none,RobustScaler,0.1832708453,0.4113038601
elastic_net_logistic,5,1,void_invoice_rate,0.05989142359,-inf,inf,none,RobustScaler,0.05989142359,0.04840767511
elastic_net_logistic,5,2,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,5,2,customer_count,40.5,1.97,3310.82,nonnegative_log1p,RobustScaler,3.725039785,1.951832666
elastic_net_logistic,5,2,customer_hhi,0.1324227634,-inf,inf,none,RobustScaler,0.1324227634,0.211975197
elastic_net_logistic,5,2,invoice_activity_per_month,21.26829268,0.6904878049,743.0556097,nonnegative_log1p,RobustScaler,3.103154217,2.165070055
elastic_net_logistic,5,2,operating_net_inflow_proxy_10k,325.4004385,-9124.623188,64544.28895,signed_log1p,RobustScaler,5.787894978,3.462749794
elastic_net_logistic,5,2,purchase_return_rate,0.003288241137,-0,0.1119923857,nonnegative_log1p,RobustScaler,0.003282843425,0.01115051636
elastic_net_logistic,5,2,purchase_sales_ratio,0.3980802338,0.0004769588854,10.85553579,nonnegative_log1p,RobustScaler,0.3350962538,0.524186419
elastic_net_logistic,5,2,purchase_scale_10k,320.3962385,0.10256,53069.77397,nonnegative_log1p,RobustScaler,5.76156466,4.352712369
elastic_net_logistic,5,2,sales_growth_trend,0.02861655726,-0.08518361983,0.2099736851,none,RobustScaler,0.02861655726,0.05447320669
elastic_net_logistic,5,2,sales_monthly_cv,1.348337349,0.4382397344,4.241425575,nonnegative_log1p,RobustScaler,0.8537045878,0.4336966846
elastic_net_logistic,5,2,sales_return_rate,0.008032821231,-0,0.2903268328,nonnegative_log1p,RobustScaler,0.008000708832,0.02650173411
elastic_net_logistic,5,2,sales_scale_10k,1047.255144,5.658626,223577.0781,nonnegative_log1p,RobustScaler,6.954026528,3.250262956
elastic_net_logistic,5,2,supplier_count,79.5,1,2627.84,nonnegative_log1p,RobustScaler,4.388237895,2.658838487
elastic_net_logistic,5,2,supplier_hhi,0.1653492901,-inf,inf,none,RobustScaler,0.1653492901,0.3487283636
elastic_net_logistic,5,2,void_invoice_rate,0.05693869921,-inf,inf,none,RobustScaler,0.05693869921,0.04899682691
elastic_net_logistic,5,3,active_month_ratio,0.8292682927,-inf,inf,none,RobustScaler,0.8292682927,0.1951219512
elastic_net_logistic,5,3,customer_count,34.5,2,3310.82,nonnegative_log1p,RobustScaler,3.5694335,2.088816325
elastic_net_logistic,5,3,customer_hhi,0.1416628385,-inf,inf,none,RobustScaler,0.1416628385,0.2721190735
elastic_net_logistic,5,3,invoice_activity_per_month,21.62195122,0.7953658537,511.1909756,nonnegative_log1p,RobustScaler,3.118856644,2.125264695
elastic_net_logistic,5,3,operating_net_inflow_proxy_10k,384.3548645,-9124.623188,57351.52832,signed_log1p,RobustScaler,5.953977186,3.277100462
elastic_net_logistic,5,3,purchase_return_rate,0.00221699849,-0,0.2355319694,nonnegative_log1p,RobustScaler,0.002214544387,0.01013427233
elastic_net_logistic,5,3,purchase_sales_ratio,0.4253806912,0.0004294868193,10.85553579,nonnegative_log1p,RobustScaler,0.3544282951,0.5138598013
elastic_net_logistic,5,3,purchase_scale_10k,430.954589,0.07262,53069.77397,nonnegative_log1p,RobustScaler,6.065056151,3.936495872
elastic_net_logistic,5,3,sales_growth_trend,0.02636363199,-0.08518361983,0.2099736851,none,RobustScaler,0.02636363199,0.0581562665
elastic_net_logistic,5,3,sales_monthly_cv,1.328194259,0.4550708236,3.862199204,nonnegative_log1p,RobustScaler,0.8450805631,0.4480475144
elastic_net_logistic,5,3,sales_return_rate,0.007195157011,-0,0.4314900722,nonnegative_log1p,RobustScaler,0.00716936295,0.02194089318
elastic_net_logistic,5,3,sales_scale_10k,2317.324791,11.19611835,223577.0781,nonnegative_log1p,RobustScaler,7.746913957,2.755207986
elastic_net_logistic,5,3,supplier_count,78,1,1601.78,nonnegative_log1p,RobustScaler,4.369367731,2.46446828
elastic_net_logistic,5,3,supplier_hhi,0.1653492901,-inf,inf,none,RobustScaler,0.1653492901,0.3965605511
elastic_net_logistic,5,3,void_invoice_rate,0.05889786406,-inf,inf,none,RobustScaler,0.05889786406,0.04591907854
elastic_net_logistic,5,4,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,5,4,customer_count,35,1.98,1594.4,nonnegative_log1p,RobustScaler,3.583518938,2.252208323
elastic_net_logistic,5,4,customer_hhi,0.1381020932,-inf,inf,none,RobustScaler,0.1381020932,0.2693859679
elastic_net_logistic,5,4,invoice_activity_per_month,21.87804878,0.4809756097,690.637561,nonnegative_log1p,RobustScaler,3.130177882,2.083700196
elastic_net_logistic,5,4,operating_net_inflow_proxy_10k,459.269654,-7219.404265,63259.22351,signed_log1p,RobustScaler,6.131812522,3.963145511
elastic_net_logistic,5,4,purchase_return_rate,0.002988514674,-0,0.1068147536,nonnegative_log1p,RobustScaler,0.002984057941,0.01108061131
elastic_net_logistic,5,4,purchase_sales_ratio,0.3734379482,0.0004710568358,10.8543751,nonnegative_log1p,RobustScaler,0.3173170477,0.5197612933
elastic_net_logistic,5,4,purchase_scale_10k,396.109578,0.05544,46181.81304,nonnegative_log1p,RobustScaler,5.984212258,3.827001288
elastic_net_logistic,5,4,sales_growth_trend,0.02812555332,-0.06162522797,0.2098899201,none,RobustScaler,0.02812555332,0.05290459238
elastic_net_logistic,5,4,sales_monthly_cv,1.316596347,0.4386127806,4.106696493,nonnegative_log1p,RobustScaler,0.8400990166,0.4503718349
elastic_net_logistic,5,4,sales_return_rate,0.005286906944,-0,0.2804536864,nonnegative_log1p,RobustScaler,0.005272980316,0.02060364309
elastic_net_logistic,5,4,sales_scale_10k,2017.863344,5.679084,220883.1389,nonnegative_log1p,RobustScaler,7.610289931,2.985149338
elastic_net_logistic,5,4,supplier_count,70,1,1612.08,nonnegative_log1p,RobustScaler,4.262679877,2.514191012
elastic_net_logistic,5,4,supplier_hhi,0.1703938495,-inf,inf,none,RobustScaler,0.1703938495,0.4053712442
elastic_net_logistic,5,4,void_invoice_rate,0.05833333333,-inf,inf,none,RobustScaler,0.05833333333,0.04411653767
elastic_net_logistic,5,5,active_month_ratio,0.8292682927,-inf,inf,none,RobustScaler,0.8292682927,0.1951219512
elastic_net_logistic,5,5,customer_count,34,1.98,2767.1,nonnegative_log1p,RobustScaler,3.555348061,2.177987979
elastic_net_logistic,5,5,customer_hhi,0.1436274069,-inf,inf,none,RobustScaler,0.1436274069,0.2487534473
elastic_net_logistic,5,5,invoice_activity_per_month,21,0.4809756097,740.3785365,nonnegative_log1p,RobustScaler,3.091042453,2.21965967
elastic_net_logistic,5,5,operating_net_inflow_proxy_10k,332.399961,-4194.12151,63259.22351,signed_log1p,RobustScaler,5.809342853,3.589271465
elastic_net_logistic,5,5,purchase_return_rate,0.001110580442,-0,0.2342306267,nonnegative_log1p,RobustScaler,0.001109964204,0.008591764046
elastic_net_logistic,5,5,purchase_sales_ratio,0.3483757436,0.0004326338796,6.818587389,nonnegative_log1p,RobustScaler,0.2989007152,0.5330633887
elastic_net_logistic,5,5,purchase_scale_10k,331.803258,0.05544,46181.81304,nonnegative_log1p,RobustScaler,5.807551499,4.650278178
elastic_net_logistic,5,5,sales_growth_trend,0.02979842413,-0.06877381981,0.1513810183,none,RobustScaler,0.02979842413,0.05684618697
elastic_net_logistic,5,5,sales_monthly_cv,1.419321566,0.5105498758,4.237715362,nonnegative_log1p,RobustScaler,0.8834871562,0.4334000035
elastic_net_logistic,5,5,sales_return_rate,0.008380827305,-0,0.4286841204,nonnegative_log1p,RobustScaler,0.008345903165,0.0278133432
elastic_net_logistic,5,5,sales_scale_10k,1226.472282,5.679084,220883.1389,nonnegative_log1p,RobustScaler,7.112712279,3.23019163
elastic_net_logistic,5,5,supplier_count,70,1,2617.56,nonnegative_log1p,RobustScaler,4.262679877,2.631727073
elastic_net_logistic,5,5,supplier_hhi,0.1838579504,-inf,inf,none,RobustScaler,0.1838579504,0.467426318
elastic_net_logistic,5,5,void_invoice_rate,0.05946239479,-inf,inf,none,RobustScaler,0.05946239479,0.05196267694
elastic_net_logistic,6,1,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1890243902
elastic_net_logistic,6,1,customer_count,39.5,1.97,3310.82,nonnegative_log1p,RobustScaler,3.699393138,2.144232634
elastic_net_logistic,6,1,customer_hhi,0.1292875832,-inf,inf,none,RobustScaler,0.1292875832,0.248858164
elastic_net_logistic,6,1,invoice_activity_per_month,21.62195122,0.7243902439,743.0556097,nonnegative_log1p,RobustScaler,3.118856644,2.058867716
elastic_net_logistic,6,1,operating_net_inflow_proxy_10k,350.860297,-6138.128274,57351.52832,signed_log1p,RobustScaler,5.862431548,3.11140359
elastic_net_logistic,6,1,purchase_return_rate,0.002063606052,-0,0.1119923857,nonnegative_log1p,RobustScaler,0.002061477252,0.008491001884
elastic_net_logistic,6,1,purchase_sales_ratio,0.3828508962,0.0004675177045,6.923148934,nonnegative_log1p,RobustScaler,0.3241240674,0.5061273413
elastic_net_logistic,6,1,purchase_scale_10k,385.50322,0.07262,46758.85905,nonnegative_log1p,RobustScaler,5.95676353,4.523416134
elastic_net_logistic,6,1,sales_growth_trend,0.02809707929,-0.06858113867,0.2099736851,none,RobustScaler,0.02809707929,0.05649834893
elastic_net_logistic,6,1,sales_monthly_cv,1.302421593,0.4382397344,3.862199204,nonnegative_log1p,RobustScaler,0.8339596647,0.4017225616
elastic_net_logistic,6,1,sales_return_rate,0.008079127959,-0,0.4314900722,nonnegative_log1p,RobustScaler,0.008046653863,0.02551760898
elastic_net_logistic,6,1,sales_scale_10k,1238.173051,6.2009142,223577.0781,nonnegative_log1p,RobustScaler,7.12215496,3.060266811
elastic_net_logistic,6,1,supplier_count,78,1,2627.84,nonnegative_log1p,RobustScaler,4.369367731,2.372762266
elastic_net_logistic,6,1,supplier_hhi,0.1685143369,-inf,inf,none,RobustScaler,0.1685143369,0.3347693011
elastic_net_logistic,6,1,void_invoice_rate,0.05806840077,-inf,inf,none,RobustScaler,0.05806840077,0.0460371603
elastic_net_logistic,6,2,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,6,2,customer_count,34.5,1.97,2686.33,nonnegative_log1p,RobustScaler,3.5694335,2.090248685
elastic_net_logistic,6,2,customer_hhi,0.1389001817,-inf,inf,none,RobustScaler,0.1389001817,0.2398656888
elastic_net_logistic,6,2,invoice_activity_per_month,19.96341463,0.4775609756,743.0556097,nonnegative_log1p,RobustScaler,3.042765052,2.277935708
elastic_net_logistic,6,2,operating_net_inflow_proxy_10k,370.923337,-9124.623188,53496.33198,signed_log1p,RobustScaler,5.918558867,3.649709443
elastic_net_logistic,6,2,purchase_return_rate,0.002886693906,-0,0.2355319694,nonnegative_log1p,RobustScaler,0.002882530252,0.01027388326
elastic_net_logistic,6,2,purchase_sales_ratio,0.4253806912,0.0004294868193,7.915892699,nonnegative_log1p,RobustScaler,0.3544282951,0.5521257224
elastic_net_logistic,6,2,purchase_scale_10k,349.921655,0.05516,53069.77397,nonnegative_log1p,RobustScaler,5.859228339,4.352712369
elastic_net_logistic,6,2,sales_growth_trend,0.02636363199,-0.08518361983,0.2099736851,none,RobustScaler,0.02636363199,0.05587380602
elastic_net_logistic,6,2,sales_monthly_cv,1.341198911,0.4382397344,4.241425575,nonnegative_log1p,RobustScaler,0.8506629726,0.4642403831
elastic_net_logistic,6,2,sales_return_rate,0.007195157011,-0,0.4314900722,nonnegative_log1p,RobustScaler,0.00716936295,0.0260621197
elastic_net_logistic,6,2,sales_scale_10k,1633.868582,5.658626,101290.1859,nonnegative_log1p,RobustScaler,7.370943787,3.047199924
elastic_net_logistic,6,2,supplier_count,78,1,2627.84,nonnegative_log1p,RobustScaler,4.369367731,2.733940831
elastic_net_logistic,6,2,supplier_hhi,0.1672288028,-inf,inf,none,RobustScaler,0.1672288028,0.3746205542
elastic_net_logistic,6,2,void_invoice_rate,0.0590471583,-inf,inf,none,RobustScaler,0.0590471583,0.05203289687
elastic_net_logistic,6,3,active_month_ratio,0.8536585366,-inf,inf,none,RobustScaler,0.8536585366,0.1951219512
elastic_net_logistic,6,3,customer_count,36,2,1739.42,nonnegative_log1p,RobustScaler,3.610552549,2.053686748
elastic_net_logistic,6,3,customer_hhi,0.1389001817,-inf,inf,none,RobustScaler,0.1389001817,0.2386798347
elastic_net_logistic,6,3,invoice_activity_per_month,23.76829268,0.6904878049,693.8221951,nonnegative_log1p,RobustScaler,3.209360513,2.151354419
elastic_net_logistic,6,3,operating_net_inflow_proxy_10k,384.3548645,-9124.623188,64544.28895,signed_log1p,RobustScaler,5.953977186,3.428571871
elastic_net_logistic,6,3,purchase_return_rate,0.00221699849,-0,0.1080883576,nonnegative_log1p,RobustScaler,0.002214544387,0.01027388326
elastic_net_logistic,6,3,purchase_sales_ratio,0.4523544767,0.0004294868193,10.85553579,nonnegative_log1p,RobustScaler,0.3731857781,0.521420442
elastic_net_logistic,6,3,purchase_scale_10k,473.097022,0.07346,53069.77397,nonnegative_log1p,RobustScaler,6.161293514,3.835871323
elastic_net_logistic,6,3,sales_growth_trend,0.02628958377,-0.08518361983,0.1520618129,none,RobustScaler,0.02628958377,0.05280606094
elastic_net_logistic,6,3,sales_monthly_cv,1.304025922,0.4382397344,4.241425575,nonnegative_log1p,RobustScaler,0.8346546735,0.4146045963
elastic_net_logistic,6,3,sales_return_rate,0.007195157011,-0,0.2819089775,nonnegative_log1p,RobustScaler,0.00716936295,0.02153153383
elastic_net_logistic,6,3,sales_scale_10k,1622.167813,5.658626,223577.0781,nonnegative_log1p,RobustScaler,7.361501105,2.770169437
