repeat_id,fold_id,enterprise_id,split_role,default_label
3,1,E116,train,1
3,1,E117,train,1
3,1,E118,train,1
3,1,E119,train,1
3,1,E12,train,0
3,1,E120,train,1
3,1,E121,train,1
3,1,E13,train,0
3,1,E14,train,0
3,1,E15,train,0
3,1,E17,train,0
3,1,E18,train,0
3,1,E2,train,0
3,1,E20,train,0
3,1,E22,train,0
3,1,E23,train,0
3,1,E24,train,0
3,1,E25,train,0
3,1,E26,train,0
3,1,E27,train,0
3,1,E28,train,0
3,1,E29,train,1
3,1,E3,train,0
3,1,E30,train,0
3,1,E31,train,0
3,1,E32,train,0
3,1,E33,train,0
3,1,E38,train,0
3,1,E39,train,0
3,1,E4,train,0
3,1,E40,train,0
3,1,E41,train,0
3,1,E42,train,0
3,1,E43,train,0
3,1,E44,train,0
3,1,E45,train,1
3,1,E46,train,0
3,1,E47,train,0
3,1,E48,train,0
3,1,E49,train,0
3,1,E5,train,0
3,1,E50,train,0
3,1,E51,train,0
3,1,E52,train,1
3,1,E53,train,0
3,1,E54,train,0
3,1,E55,train,0
3,1,E56,train,0
3,1,E57,train,0
3,1,E58,train,0
3,1,E59,train,0
3,1,E6,train,0
3,1,E60,train,0
3,1,E61,train,0
3,1,E63,train,0
3,1,E64,train,0
3,1,E65,train,0
3,1,E67,train,0
3,1,E68,train,0
3,1,E7,train,0
3,1,E70,train,0
3,1,E71,train,0
3,1,E72,train,0
3,1,E73,train,0
3,1,E74,train,0
3,1,E76,train,0
3,1,E77,train,0
3,1,E78,train,0
3,1,E79,train,0
3,1,E8,train,0
3,1,E80,train,0
3,1,E81,train,0
3,1,E82,train,1
3,1,E84,train,0
3,1,E85,train,0
3,1,E86,train,0
3,1,E87,train,1
3,1,E88,train,0
3,1,E89,train,0
3,1,E91,train,0
3,1,E92,train,0
3,1,E93,train,0
3,1,E96,train,0
3,1,E97,train,0
3,1,E99,train,1
3,2,E101,test,1
3,2,E102,test,1
3,2,E109,test,1
3,2,E118,test,1
3,2,E120,test,1
3,2,E17,test,0
3,2,E20,test,0
3,2,E22,test,0
3,2,E23,test,0
3,2,E3,test,0
3,2,E45,test,1
3,2,E46,test,0
3,2,E55,test,0
3,2,E58,test,0
3,2,E63,test,0
3,2,E64,test,0
3,2,E67,test,0
3,2,E68,test,0
3,2,E71,test,0
3,2,E76,test,0
3,2,E80,test,0
3,2,E89,test,0
3,2,E92,test,0
3,2,E93,test,0
3,2,E97,test,0
3,2,E1,train,0
3,2,E10,train,0
3,2,E100,train,1
3,2,E103,train,1
3,2,E104,train,0
3,2,E105,train,0
3,2,E106,train,0
3,2,E107,train,1
3,2,E108,train,1
3,2,E11,train,0
3,2,E110,train,0
3,2,E111,train,1
3,2,E112,train,1
3,2,E113,train,1
3,2,E114,train,1
3,2,E115,train,1
3,2,E116,train,1
3,2,E117,train,1
3,2,E119,train,1
3,2,E12,train,0
3,2,E121,train,1
3,2,E122,train,1
3,2,E123,train,1
3,2,E13,train,0
3,2,E14,train,0
3,2,E15,train,0
3,2,E16,train,0
3,2,E18,train,0
3,2,E19,train,0
3,2,E2,train,0
3,2,E21,train,0
3,2,E24,train,0
3,2,E25,train,0
3,2,E26,train,0
3,2,E27,train,0
3,2,E28,train,0
3,2,E29,train,1
3,2,E30,train,0
3,2,E31,train,0
3,2,E32,train,0
3,2,E33,train,0
3,2,E34,train,0
3,2,E35,train,0
3,2,E36,train,1
3,2,E37,train,0
3,2,E38,train,0
3,2,E39,train,0
3,2,E4,train,0
3,2,E40,train,0
3,2,E41,train,0
3,2,E42,train,0
3,2,E43,train,0
3,2,E44,train,0
3,2,E47,train,0
3,2,E48,train,0
3,2,E49,train,0
3,2,E5,train,0
3,2,E50,train,0
3,2,E51,train,0
3,2,E52,train,1
3,2,E53,train,0
3,2,E54,train,0
3,2,E56,train,0
3,2,E57,train,0
3,2,E59,train,0
3,2,E6,train,0
3,2,E60,train,0
3,2,E61,train,0
3,2,E62,train,0
3,2,E65,train,0
3,2,E66,train,0
3,2,E69,train,0
3,2,E7,train,0
3,2,E70,train,0
3,2,E72,train,0
3,2,E73,train,0
3,2,E74,train,0
3,2,E75,train,0
3,2,E77,train,0
3,2,E78,train,0
3,2,E79,train,0
3,2,E8,train,0
3,2,E81,train,0
3,2,E82,train,1
3,2,E83,train,0
3,2,E84,train,0
3,2,E85,train,0
3,2,E86,train,0
3,2,E87,train,1
3,2,E88,train,0
3,2,E9,train,0
3,2,E90,train,0
3,2,E91,train,0
3,2,E94,train,0
3,2,E95,train,0
3,2,E96,train,0
3,2,E98,train,0
3,2,E99,train,1
3,3,E103,test,1
3,3,E110,test,0
3,3,E114,test,1
3,3,E115,test,1
3,3,E12,test,0
3,3,E121,test,1
3,3,E2,test,0
3,3,E24,test,0
3,3,E26,test,0
3,3,E29,test,1
3,3,E30,test,0
3,3,E32,test,0
3,3,E4,test,0
3,3,E42,test,0
3,3,E5,test,0
3,3,E51,test,0
3,3,E60,test,0
3,3,E70,test,0
3,3,E74,test,0
3,3,E79,test,0
3,3,E8,test,0
3,3,E84,test,0
3,3,E86,test,0
3,3,E88,test,0
3,3,E99,test,1
3,3,E1,train,0
3,3,E10,train,0
3,3,E100,train,1
3,3,E101,train,1
3,3,E102,train,1
3,3,E104,train,0
3,3,E105,train,0
3,3,E106,train,0
3,3,E107,train,1
3,3,E108,train,1
3,3,E109,train,1
3,3,E11,train,0
3,3,E111,train,1
3,3,E112,train,1
3,3,E113,train,1
3,3,E116,train,1
3,3,E117,train,1
3,3,E118,train,1
3,3,E119,train,1
3,3,E120,train,1
3,3,E122,train,1
3,3,E123,train,1
3,3,E13,train,0
3,3,E14,train,0
3,3,E15,train,0
3,3,E16,train,0
3,3,E17,train,0
3,3,E18,train,0
3,3,E19,train,0
3,3,E20,train,0
3,3,E21,train,0
3,3,E22,train,0
3,3,E23,train,0
3,3,E25,train,0
3,3,E27,train,0
3,3,E28,train,0
3,3,E3,train,0
3,3,E31,train,0
3,3,E33,train,0
3,3,E34,train,0
3,3,E35,train,0
3,3,E36,train,1
3,3,E37,train,0
3,3,E38,train,0
3,3,E39,train,0
3,3,E40,train,0
3,3,E41,train,0
3,3,E43,train,0
3,3,E44,train,0
3,3,E45,train,1
3,3,E46,train,0
3,3,E47,train,0
3,3,E48,train,0
3,3,E49,train,0
3,3,E50,train,0
3,3,E52,train,1
3,3,E53,train,0
3,3,E54,train,0
3,3,E55,train,0
3,3,E56,train,0
3,3,E57,train,0
3,3,E58,train,0
3,3,E59,train,0
3,3,E6,train,0
3,3,E61,train,0
3,3,E62,train,0
3,3,E63,train,0
3,3,E64,train,0
3,3,E65,train,0
3,3,E66,train,0
3,3,E67,train,0
3,3,E68,train,0
3,3,E69,train,0
3,3,E7,train,0
3,3,E71,train,0
3,3,E72,train,0
3,3,E73,train,0
3,3,E75,train,0
3,3,E76,train,0
3,3,E77,train,0
3,3,E78,train,0
3,3,E80,train,0
3,3,E81,train,0
3,3,E82,train,1
3,3,E83,train,0
3,3,E85,train,0
3,3,E87,train,1
3,3,E89,train,0
3,3,E9,train,0
3,3,E90,train,0
3,3,E91,train,0
3,3,E92,train,0
3,3,E93,train,0
3,3,E94,train,0
3,3,E95,train,0
3,3,E96,train,0
3,3,E97,train,0
3,3,E98,train,0
3,4,E112,test,1
3,4,E116,test,1
3,4,E117,test,1
3,4,E13,test,0
3,4,E14,test,0
3,4,E25,test,0
3,4,E33,test,0
3,4,E38,test,0
3,4,E39,test,0
3,4,E40,test,0
3,4,E43,test,0
3,4,E44,test,0
3,4,E47,test,0
3,4,E50,test,0
3,4,E52,test,1
3,4,E53,test,0
3,4,E56,test,0
3,4,E6,test,0
3,4,E65,test,0
3,4,E7,test,0
3,4,E78,test,0
3,4,E81,test,0
3,4,E82,test,1
3,4,E85,test,0
3,4,E1,train,0
3,4,E10,train,0
3,4,E100,train,1
3,4,E101,train,1
3,4,E102,train,1
3,4,E103,train,1
3,4,E104,train,0
3,4,E105,train,0
3,4,E106,train,0
3,4,E107,train,1
3,4,E108,train,1
3,4,E109,train,1
3,4,E11,train,0
3,4,E110,train,0
3,4,E111,train,1
3,4,E113,train,1
3,4,E114,train,1
3,4,E115,train,1
3,4,E118,train,1
3,4,E119,train,1
3,4,E12,train,0
3,4,E120,train,1
3,4,E121,train,1
3,4,E122,train,1
3,4,E123,train,1
3,4,E15,train,0
3,4,E16,train,0
3,4,E17,train,0
3,4,E18,train,0
3,4,E19,train,0
3,4,E2,train,0
3,4,E20,train,0
3,4,E21,train,0
3,4,E22,train,0
3,4,E23,train,0
3,4,E24,train,0
3,4,E26,train,0
3,4,E27,train,0
3,4,E28,train,0
3,4,E29,train,1
3,4,E3,train,0
3,4,E30,train,0
3,4,E31,train,0
3,4,E32,train,0
3,4,E34,train,0
3,4,E35,train,0
3,4,E36,train,1
3,4,E37,train,0
3,4,E4,train,0
3,4,E41,train,0
3,4,E42,train,0
3,4,E45,train,1
3,4,E46,train,0
3,4,E48,train,0
3,4,E49,train,0
3,4,E5,train,0
3,4,E51,train,0
3,4,E54,train,0
3,4,E55,train,0
3,4,E57,train,0
3,4,E58,train,0
3,4,E59,train,0
3,4,E60,train,0
3,4,E61,train,0
3,4,E62,train,0
3,4,E63,train,0
3,4,E64,train,0
3,4,E66,train,0
3,4,E67,train,0
3,4,E68,train,0
3,4,E69,train,0
3,4,E70,train,0
3,4,E71,train,0
3,4,E72,train,0
3,4,E73,train,0
3,4,E74,train,0
3,4,E75,train,0
3,4,E76,train,0
3,4,E77,train,0
3,4,E79,train,0
3,4,E8,train,0
3,4,E80,train,0
3,4,E83,train,0
3,4,E84,train,0
3,4,E86,train,0
3,4,E87,train,1
3,4,E88,train,0
3,4,E89,train,0
3,4,E9,train,0
3,4,E90,train,0
3,4,E91,train,0
3,4,E92,train,0
3,4,E93,train,0
3,4,E94,train,0
3,4,E95,train,0
3,4,E96,train,0
3,4,E97,train,0
3,4,E98,train,0
3,4,E99,train,1
3,5,E100,test,1
3,5,E104,test,0
3,5,E106,test,0
3,5,E108,test,1
3,5,E111,test,1
3,5,E119,test,1
3,5,E15,test,0
3,5,E18,test,0
3,5,E27,test,0
3,5,E28,test,0
3,5,E31,test,0
3,5,E41,test,0
3,5,E48,test,0
3,5,E49,test,0
3,5,E54,test,0
3,5,E57,test,0
3,5,E59,test,0
3,5,E61,test,0
3,5,E72,test,0
3,5,E73,test,0
3,5,E77,test,0
3,5,E87,test,1
3,5,E91,test,0
3,5,E96,test,0
3,5,E1,train,0
3,5,E10,train,0
3,5,E101,train,1
3,5,E102,train,1
3,5,E103,train,1
3,5,E105,train,0
3,5,E107,train,1
3,5,E109,train,1
3,5,E11,train,0
3,5,E110,train,0
3,5,E112,train,1
3,5,E113,train,1
3,5,E114,train,1
3,5,E115,train,1
3,5,E116,train,1
3,5,E117,train,1
3,5,E118,train,1
3,5,E12,train,0
3,5,E120,train,1
3,5,E121,train,1
3,5,E122,train,1
3,5,E123,train,1
3,5,E13,train,0
3,5,E14,train,0
3,5,E16,train,0
3,5,E17,train,0
3,5,E19,train,0
3,5,E2,train,0
3,5,E20,train,0
3,5,E21,train,0
3,5,E22,train,0
3,5,E23,train,0
3,5,E24,train,0
3,5,E25,train,0
3,5,E26,train,0
3,5,E29,train,1
3,5,E3,train,0
3,5,E30,train,0
3,5,E32,train,0
3,5,E33,train,0
3,5,E34,train,0
3,5,E35,train,0
3,5,E36,train,1
3,5,E37,train,0
3,5,E38,train,0
3,5,E39,train,0
3,5,E4,train,0
3,5,E40,train,0
3,5,E42,train,0
3,5,E43,train,0
3,5,E44,train,0
3,5,E45,train,1
3,5,E46,train,0
3,5,E47,train,0
3,5,E5,train,0
3,5,E50,train,0
3,5,E51,train,0
3,5,E52,train,1
3,5,E53,train,0
3,5,E55,train,0
3,5,E56,train,0
3,5,E58,train,0
3,5,E6,train,0
3,5,E60,train,0
3,5,E62,train,0
3,5,E63,train,0
3,5,E64,train,0
3,5,E65,train,0
3,5,E66,train,0
3,5,E67,train,0
3,5,E68,train,0
3,5,E69,train,0
3,5,E7,train,0
3,5,E70,train,0
3,5,E71,train,0
3,5,E74,train,0
3,5,E75,train,0
3,5,E76,train,0
3,5,E78,train,0
3,5,E79,train,0
3,5,E8,train,0
3,5,E80,train,0
3,5,E81,train,0
3,5,E82,train,1
3,5,E83,train,0
3,5,E84,train,0
3,5,E85,train,0
3,5,E86,train,0
3,5,E88,train,0
3,5,E89,train,0
3,5,E9,train,0
3,5,E90,train,0
3,5,E92,train,0
3,5,E93,train,0
3,5,E94,train,0
3,5,E95,train,0
3,5,E97,train,0
3,5,E98,train,0
3,5,E99,train,1
4,1,E10,test,0
4,1,E103,test,1
4,1,E108,test,1
4,1,E113,test,1
4,1,E120,test,1
4,1,E20,test,0
4,1,E22,test,0
4,1,E27,test,0
4,1,E30,test,0
4,1,E40,test,0
4,1,E48,test,0
4,1,E54,test,0
4,1,E60,test,0
4,1,E66,test,0
4,1,E67,test,0
4,1,E72,test,0
4,1,E74,test,0
4,1,E75,test,0
4,1,E76,test,0
4,1,E78,test,0
4,1,E83,test,0
4,1,E91,test,0
4,1,E94,test,0
4,1,E95,test,0
4,1,E99,test,1
4,1,E1,train,0
4,1,E100,train,1
4,1,E101,train,1
4,1,E102,train,1
4,1,E104,train,0
4,1,E105,train,0
4,1,E106,train,0
4,1,E107,train,1
4,1,E109,train,1
4,1,E11,train,0
4,1,E110,train,0
4,1,E111,train,1
4,1,E112,train,1
4,1,E114,train,1
4,1,E115,train,1
4,1,E116,train,1
4,1,E117,train,1
4,1,E118,train,1
4,1,E119,train,1
4,1,E12,train,0
4,1,E121,train,1
4,1,E122,train,1
4,1,E123,train,1
4,1,E13,train,0
4,1,E14,train,0
4,1,E15,train,0
4,1,E16,train,0
4,1,E17,train,0
4,1,E18,train,0
4,1,E19,train,0
4,1,E2,train,0
4,1,E21,train,0
4,1,E23,train,0
4,1,E24,train,0
4,1,E25,train,0
4,1,E26,train,0
4,1,E28,train,0
4,1,E29,train,1
4,1,E3,train,0
4,1,E31,train,0
4,1,E32,train,0
4,1,E33,train,0
4,1,E34,train,0
4,1,E35,train,0
4,1,E36,train,1
4,1,E37,train,0
4,1,E38,train,0
4,1,E39,train,0
4,1,E4,train,0
4,1,E41,train,0
4,1,E42,train,0
4,1,E43,train,0
4,1,E44,train,0
4,1,E45,train,1
4,1,E46,train,0
4,1,E47,train,0
4,1,E49,train,0
4,1,E5,train,0
4,1,E50,train,0
4,1,E51,train,0
4,1,E52,train,1
4,1,E53,train,0
4,1,E55,train,0
4,1,E56,train,0
4,1,E57,train,0
4,1,E58,train,0
4,1,E59,train,0
4,1,E6,train,0
4,1,E61,train,0
4,1,E62,train,0
4,1,E63,train,0
4,1,E64,train,0
4,1,E65,train,0
4,1,E68,train,0
4,1,E69,train,0
4,1,E7,train,0
4,1,E70,train,0
4,1,E71,train,0
4,1,E73,train,0
4,1,E77,train,0
4,1,E79,train,0
4,1,E8,train,0
4,1,E80,train,0
4,1,E81,train,0
4,1,E82,train,1
4,1,E84,train,0
4,1,E85,train,0
4,1,E86,train,0
4,1,E87,train,1
4,1,E88,train,0
4,1,E89,train,0
4,1,E9,train,0
4,1,E90,train,0
4,1,E92,train,0
4,1,E93,train,0
4,1,E96,train,0
4,1,E97,train,0
4,1,E98,train,0
4,2,E102,test,1
4,2,E115,test,1
4,2,E12,test,0
4,2,E121,test,1
4,2,E122,test,1
4,2,E123,test,1
4,2,E17,test,0
4,2,E26,test,0
4,2,E3,test,0
4,2,E31,test,0
4,2,E33,test,0
4,2,E41,test,0
4,2,E42,test,0
4,2,E50,test,0
4,2,E55,test,0
4,2,E57,test,0
4,2,E58,test,0
4,2,E61,test,0
4,2,E62,test,0
4,2,E68,test,0
4,2,E81,test,0
4,2,E85,test,0
4,2,E86,test,0
4,2,E87,test,1
4,2,E93,test,0
4,2,E1,train,0
4,2,E10,train,0
4,2,E100,train,1
4,2,E101,train,1
4,2,E103,train,1
4,2,E104,train,0
4,2,E105,train,0
4,2,E106,train,0
4,2,E107,train,1
4,2,E108,train,1
4,2,E109,train,1
4,2,E11,train,0
4,2,E110,train,0
4,2,E111,train,1
4,2,E112,train,1
4,2,E113,train,1
4,2,E114,train,1
4,2,E116,train,1
4,2,E117,train,1
4,2,E118,train,1
4,2,E119,train,1
4,2,E120,train,1
4,2,E13,train,0
4,2,E14,train,0
4,2,E15,train,0
4,2,E16,train,0
4,2,E18,train,0
4,2,E19,train,0
4,2,E2,train,0
4,2,E20,train,0
4,2,E21,train,0
4,2,E22,train,0
4,2,E23,train,0
4,2,E24,train,0
4,2,E25,train,0
4,2,E27,train,0
4,2,E28,train,0
4,2,E29,train,1
4,2,E30,train,0
4,2,E32,train,0
4,2,E34,train,0
4,2,E35,train,0
4,2,E36,train,1
4,2,E37,train,0
4,2,E38,train,0
4,2,E39,train,0
4,2,E4,train,0
4,2,E40,train,0
4,2,E43,train,0
4,2,E44,train,0
4,2,E45,train,1
4,2,E46,train,0
4,2,E47,train,0
4,2,E48,train,0
4,2,E49,train,0
4,2,E5,train,0
4,2,E51,train,0
4,2,E52,train,1
4,2,E53,train,0
4,2,E54,train,0
4,2,E56,train,0
4,2,E59,train,0
4,2,E6,train,0
4,2,E60,train,0
4,2,E63,train,0
4,2,E64,train,0
4,2,E65,train,0
4,2,E66,train,0
4,2,E67,train,0
4,2,E69,train,0
4,2,E7,train,0
4,2,E70,train,0
4,2,E71,train,0
4,2,E72,train,0
4,2,E73,train,0
4,2,E74,train,0
4,2,E75,train,0
4,2,E76,train,0
4,2,E77,train,0
4,2,E78,train,0
4,2,E79,train,0
4,2,E8,train,0
4,2,E80,train,0
4,2,E82,train,1
4,2,E83,train,0
4,2,E84,train,0
4,2,E88,train,0
4,2,E89,train,0
4,2,E9,train,0
4,2,E90,train,0
4,2,E91,train,0
4,2,E92,train,0
4,2,E94,train,0
4,2,E95,train,0
4,2,E96,train,0
4,2,E97,train,0
4,2,E98,train,0
4,2,E99,train,1
4,3,E1,test,0
4,3,E101,test,1
4,3,E105,test,0
4,3,E107,test,1
4,3,E11,test,0
4,3,E118,test,1
4,3,E16,test,0
4,3,E2,test,0
4,3,E29,test,1
4,3,E34,test,0
4,3,E39,test,0
4,3,E4,test,0
4,3,E44,test,0
4,3,E49,test,0
4,3,E52,test,1
4,3,E53,test,0
4,3,E56,test,0
4,3,E65,test,0
4,3,E70,test,0
4,3,E73,test,0
4,3,E82,test,1
4,3,E84,test,0
4,3,E89,test,0
4,3,E9,test,0
4,3,E97,test,0
4,3,E10,train,0
4,3,E100,train,1
4,3,E102,train,1
4,3,E103,train,1
4,3,E104,train,0
4,3,E106,train,0
4,3,E108,train,1
4,3,E109,train,1
4,3,E110,train,0
4,3,E111,train,1
4,3,E112,train,1
4,3,E113,train,1
4,3,E114,train,1
4,3,E115,train,1
4,3,E116,train,1
4,3,E117,train,1
4,3,E119,train,1
4,3,E12,train,0
4,3,E120,train,1
4,3,E121,train,1
4,3,E122,train,1
4,3,E123,train,1
4,3,E13,train,0
4,3,E14,train,0
4,3,E15,train,0
4,3,E17,train,0
4,3,E18,train,0
4,3,E19,train,0
4,3,E20,train,0
4,3,E21,train,0
4,3,E22,train,0
4,3,E23,train,0
4,3,E24,train,0
4,3,E25,train,0
4,3,E26,train,0
4,3,E27,train,0
4,3,E28,train,0
4,3,E3,train,0
4,3,E30,train,0
4,3,E31,train,0
4,3,E32,train,0
4,3,E33,train,0
4,3,E35,train,0
4,3,E36,train,1
4,3,E37,train,0
4,3,E38,train,0
4,3,E40,train,0
4,3,E41,train,0
4,3,E42,train,0
4,3,E43,train,0
4,3,E45,train,1
4,3,E46,train,0
4,3,E47,train,0
4,3,E48,train,0
4,3,E5,train,0
4,3,E50,train,0
4,3,E51,train,0
4,3,E54,train,0
4,3,E55,train,0
4,3,E57,train,0
4,3,E58,train,0
4,3,E59,train,0
4,3,E6,train,0
4,3,E60,train,0
4,3,E61,train,0
4,3,E62,train,0
4,3,E63,train,0
4,3,E64,train,0
4,3,E66,train,0
4,3,E67,train,0
4,3,E68,train,0
4,3,E69,train,0
4,3,E7,train,0
4,3,E71,train,0
4,3,E72,train,0
4,3,E74,train,0
4,3,E75,train,0
4,3,E76,train,0
4,3,E77,train,0
4,3,E78,train,0
4,3,E79,train,0
4,3,E8,train,0
4,3,E80,train,0
4,3,E81,train,0
4,3,E83,train,0
4,3,E85,train,0
4,3,E86,train,0
4,3,E87,train,1
4,3,E88,train,0
4,3,E90,train,0
4,3,E91,train,0
4,3,E92,train,0
4,3,E93,train,0
4,3,E94,train,0
4,3,E95,train,0
4,3,E96,train,0
4,3,E98,train,0
4,3,E99,train,1
4,4,E104,test,0
4,4,E110,test,0
4,4,E114,test,1
4,4,E117,test,1
4,4,E119,test,1
4,4,E13,test,0
4,4,E18,test,0
4,4,E19,test,0
4,4,E23,test,0
4,4,E24,test,0
4,4,E25,test,0
4,4,E32,test,0
4,4,E36,test,1
4,4,E43,test,0
4,4,E45,test,1
4,4,E46,test,0
4,4,E51,test,0
4,4,E63,test,0
4,4,E69,test,0
4,4,E71,test,0
4,4,E79,test,0
4,4,E8,test,0
4,4,E92,test,0
4,4,E98,test,0
4,4,E1,train,0
4,4,E10,train,0
4,4,E100,train,1
4,4,E101,train,1
4,4,E102,train,1
4,4,E103,train,1
4,4,E105,train,0
4,4,E106,train,0
4,4,E107,train,1
4,4,E108,train,1
4,4,E109,train,1
4,4,E11,train,0
4,4,E111,train,1
4,4,E112,train,1
4,4,E113,train,1
4,4,E115,train,1
4,4,E116,train,1
4,4,E118,train,1
4,4,E12,train,0
4,4,E120,train,1
4,4,E121,train,1
4,4,E122,train,1
4,4,E123,train,1
4,4,E14,train,0
4,4,E15,train,0
4,4,E16,train,0
4,4,E17,train,0
4,4,E2,train,0
4,4,E20,train,0
4,4,E21,train,0
4,4,E22,train,0
4,4,E26,train,0
4,4,E27,train,0
4,4,E28,train,0
4,4,E29,train,1
4,4,E3,train,0
4,4,E30,train,0
4,4,E31,train,0
4,4,E33,train,0
4,4,E34,train,0
4,4,E35,train,0
4,4,E37,train,0
4,4,E38,train,0
4,4,E39,train,0
4,4,E4,train,0
4,4,E40,train,0
4,4,E41,train,0
4,4,E42,train,0
4,4,E44,train,0
4,4,E47,train,0
4,4,E48,train,0
4,4,E49,train,0
4,4,E5,train,0
4,4,E50,train,0
4,4,E52,train,1
4,4,E53,train,0
4,4,E54,train,0
4,4,E55,train,0
4,4,E56,train,0
4,4,E57,train,0
4,4,E58,train,0
4,4,E59,train,0
4,4,E6,train,0
4,4,E60,train,0
4,4,E61,train,0
4,4,E62,train,0
4,4,E64,train,0
4,4,E65,train,0
4,4,E66,train,0
4,4,E67,train,0
4,4,E68,train,0
4,4,E7,train,0
4,4,E70,train,0
4,4,E72,train,0
4,4,E73,train,0
4,4,E74,train,0
4,4,E75,train,0
4,4,E76,train,0
4,4,E77,train,0
4,4,E78,train,0
4,4,E80,train,0
4,4,E81,train,0
4,4,E82,train,1
4,4,E83,train,0
4,4,E84,train,0
4,4,E85,train,0
4,4,E86,train,0
4,4,E87,train,1
4,4,E88,train,0
4,4,E89,train,0
4,4,E9,train,0
4,4,E90,train,0
4,4,E91,train,0
4,4,E93,train,0
4,4,E94,train,0
4,4,E95,train,0
4,4,E96,train,0
4,4,E97,train,0
4,4,E99,train,1
4,5,E100,test,1
4,5,E106,test,0
4,5,E109,test,1
4,5,E111,test,1
4,5,E112,test,1
4,5,E116,test,1
4,5,E14,test,0
4,5,E15,test,0
4,5,E21,test,0
4,5,E28,test,0
4,5,E35,test,0
4,5,E37,test,0
4,5,E38,test,0
4,5,E47,test,0
4,5,E5,test,0
4,5,E59,test,0
4,5,E6,test,0
4,5,E64,test,0
4,5,E7,test,0
4,5,E77,test,0
4,5,E80,test,0
4,5,E88,test,0
4,5,E90,test,0
4,5,E96,test,0
4,5,E1,train,0
4,5,E10,train,0
4,5,E101,train,1
4,5,E102,train,1
4,5,E103,train,1
4,5,E104,train,0
4,5,E105,train,0
4,5,E107,train,1
4,5,E108,train,1
4,5,E11,train,0
4,5,E110,train,0
4,5,E113,train,1
4,5,E114,train,1
4,5,E115,train,1
4,5,E117,train,1
4,5,E118,train,1
4,5,E119,train,1
4,5,E12,train,0
4,5,E120,train,1
4,5,E121,train,1
4,5,E122,train,1
4,5,E123,train,1
4,5,E13,train,0
4,5,E16,train,0
4,5,E17,train,0
4,5,E18,train,0
4,5,E19,train,0
4,5,E2,train,0
4,5,E20,train,0
4,5,E22,train,0
4,5,E23,train,0
4,5,E24,train,0
4,5,E25,train,0
4,5,E26,train,0
4,5,E27,train,0
4,5,E29,train,1
4,5,E3,train,0
4,5,E30,train,0
4,5,E31,train,0
4,5,E32,train,0
4,5,E33,train,0
4,5,E34,train,0
4,5,E36,train,1
4,5,E39,train,0
4,5,E4,train,0
4,5,E40,train,0
4,5,E41,train,0
4,5,E42,train,0
4,5,E43,train,0
4,5,E44,train,0
4,5,E45,train,1
4,5,E46,train,0
4,5,E48,train,0
4,5,E49,train,0
4,5,E50,train,0
4,5,E51,train,0
4,5,E52,train,1
4,5,E53,train,0
4,5,E54,train,0
4,5,E55,train,0
4,5,E56,train,0
4,5,E57,train,0
4,5,E58,train,0
4,5,E60,train,0
4,5,E61,train,0
4,5,E62,train,0
4,5,E63,train,0
4,5,E65,train,0
4,5,E66,train,0
4,5,E67,train,0
4,5,E68,train,0
4,5,E69,train,0
4,5,E70,train,0
4,5,E71,train,0
4,5,E72,train,0
4,5,E73,train,0
4,5,E74,train,0
4,5,E75,train,0
4,5,E76,train,0
4,5,E78,train,0
4,5,E79,train,0
4,5,E8,train,0
4,5,E81,train,0
4,5,E82,train,1
4,5,E83,train,0
4,5,E84,train,0
4,5,E85,train,0
4,5,E86,train,0
4,5,E87,train,1
4,5,E89,train,0
4,5,E9,train,0
4,5,E91,train,0
4,5,E92,train,0
4,5,E93,train,0
4,5,E94,train,0
4,5,E95,train,0
4,5,E97,train,0
4,5,E98,train,0
4,5,E99,train,1
5,1,E1,test,0
5,1,E108,test,1
5,1,E109,test,1
5,1,E112,test,1
5,1,E119,test,1
5,1,E16,test,0
5,1,E24,test,0
5,1,E26,test,0
5,1,E27,test,0
5,1,E32,test,0
5,1,E4,test,0
5,1,E41,test,0
5,1,E43,test,0
5,1,E54,test,0
5,1,E55,test,0
5,1,E58,test,0
5,1,E59,test,0
5,1,E6,test,0
5,1,E61,test,0
5,1,E65,test,0
5,1,E69,test,0
5,1,E7,test,0
5,1,E78,test,0
5,1,E82,test,1
5,1,E97,test,0
5,1,E10,train,0
5,1,E100,train,1
5,1,E101,train,1
5,1,E102,train,1
5,1,E103,train,1
5,1,E104,train,0
5,1,E105,train,0
5,1,E106,train,0
5,1,E107,train,1
5,1,E11,train,0
5,1,E110,train,0
5,1,E111,train,1
5,1,E113,train,1
5,1,E114,train,1
5,1,E115,train,1
5,1,E116,train,1
5,1,E117,train,1
5,1,E118,train,1
5,1,E12,train,0
5,1,E120,train,1
5,1,E121,train,1
5,1,E122,train,1
5,1,E123,train,1
5,1,E13,train,0
5,1,E14,train,0
5,1,E15,train,0
5,1,E17,train,0
5,1,E18,train,0
5,1,E19,train,0
5,1,E2,train,0
5,1,E20,train,0
5,1,E21,train,0
5,1,E22,train,0
5,1,E23,train,0
5,1,E25,train,0
5,1,E28,train,0
5,1,E29,train,1
5,1,E3,train,0
5,1,E30,train,0
5,1,E31,train,0
5,1,E33,train,0
5,1,E34,train,0
5,1,E35,train,0
5,1,E36,train,1
5,1,E37,train,0
5,1,E38,train,0
5,1,E39,train,0
5,1,E40,train,0
5,1,E42,train,0
5,1,E44,train,0
5,1,E45,train,1
5,1,E46,train,0
5,1,E47,train,0
