model,repeat_id,fold_id,feature,coefficient_standardized,nonzero,sign,converged,n_iter,max_iter_used,convergence_warning
elastic_net_logistic,5,3,invoice_activity_per_month,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,operating_net_inflow_proxy_10k,-0.2970542441,True,negative,True,369,5000,False
elastic_net_logistic,5,3,purchase_return_rate,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,purchase_sales_ratio,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,purchase_scale_10k,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,sales_growth_trend,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,sales_monthly_cv,0.647072723,True,positive,True,369,5000,False
elastic_net_logistic,5,3,sales_return_rate,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,sales_scale_10k,-0.7569151445,True,negative,True,369,5000,False
elastic_net_logistic,5,3,supplier_count,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,supplier_hhi,0,False,zero,True,369,5000,False
elastic_net_logistic,5,3,void_invoice_rate,0.01596222064,True,positive,True,369,5000,False
elastic_net_logistic,5,4,active_month_ratio,-0.05938311829,True,negative,True,162,5000,False
elastic_net_logistic,5,4,customer_count,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,customer_hhi,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,invoice_activity_per_month,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,operating_net_inflow_proxy_10k,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,purchase_return_rate,-0.02395761336,True,negative,True,162,5000,False
elastic_net_logistic,5,4,purchase_sales_ratio,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,purchase_scale_10k,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,sales_growth_trend,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,sales_monthly_cv,0.663176206,True,positive,True,162,5000,False
elastic_net_logistic,5,4,sales_return_rate,-0.06475962548,True,negative,True,162,5000,False
elastic_net_logistic,5,4,sales_scale_10k,-1.145472319,True,negative,True,162,5000,False
elastic_net_logistic,5,4,supplier_count,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,supplier_hhi,0,False,zero,True,162,5000,False
elastic_net_logistic,5,4,void_invoice_rate,0.04011017483,True,positive,True,162,5000,False
elastic_net_logistic,5,5,active_month_ratio,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,customer_count,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,customer_hhi,0.1740165748,True,positive,True,519,5000,False
elastic_net_logistic,5,5,invoice_activity_per_month,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,operating_net_inflow_proxy_10k,-0.07827827105,True,negative,True,519,5000,False
elastic_net_logistic,5,5,purchase_return_rate,0.007101680669,True,positive,True,519,5000,False
elastic_net_logistic,5,5,purchase_sales_ratio,0.2650266651,True,positive,True,519,5000,False
elastic_net_logistic,5,5,purchase_scale_10k,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,sales_growth_trend,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,sales_monthly_cv,0.5697980317,True,positive,True,519,5000,False
elastic_net_logistic,5,5,sales_return_rate,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,sales_scale_10k,-0.7080620239,True,negative,True,519,5000,False
elastic_net_logistic,5,5,supplier_count,0,False,zero,True,519,5000,False
elastic_net_logistic,5,5,supplier_hhi,-0.0701053233,True,negative,True,519,5000,False
elastic_net_logistic,5,5,void_invoice_rate,0.233891971,True,positive,True,519,5000,False
elastic_net_logistic,6,1,active_month_ratio,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,customer_count,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,customer_hhi,0.187475054,True,positive,True,175,5000,False
elastic_net_logistic,6,1,invoice_activity_per_month,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,operating_net_inflow_proxy_10k,-0.2666310436,True,negative,True,175,5000,False
elastic_net_logistic,6,1,purchase_return_rate,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,purchase_sales_ratio,0.136429537,True,positive,True,175,5000,False
elastic_net_logistic,6,1,purchase_scale_10k,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,sales_growth_trend,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,sales_monthly_cv,0.8619628711,True,positive,True,175,5000,False
elastic_net_logistic,6,1,sales_return_rate,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,sales_scale_10k,-0.551133452,True,negative,True,175,5000,False
elastic_net_logistic,6,1,supplier_count,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,supplier_hhi,0,False,zero,True,175,5000,False
elastic_net_logistic,6,1,void_invoice_rate,0.1434073345,True,positive,True,175,5000,False
elastic_net_logistic,6,2,active_month_ratio,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,customer_count,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,customer_hhi,0.2618487201,True,positive,True,399,5000,False
elastic_net_logistic,6,2,invoice_activity_per_month,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,operating_net_inflow_proxy_10k,-0.06794872203,True,negative,True,399,5000,False
elastic_net_logistic,6,2,purchase_return_rate,0.01666634386,True,positive,True,399,5000,False
elastic_net_logistic,6,2,purchase_sales_ratio,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,purchase_scale_10k,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,sales_growth_trend,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,sales_monthly_cv,0.5162469421,True,positive,True,399,5000,False
elastic_net_logistic,6,2,sales_return_rate,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,sales_scale_10k,-1.121440489,True,negative,True,399,5000,False
elastic_net_logistic,6,2,supplier_count,0,False,zero,True,399,5000,False
elastic_net_logistic,6,2,supplier_hhi,-0.1637129941,True,negative,True,399,5000,False
elastic_net_logistic,6,2,void_invoice_rate,0.06890153539,True,positive,True,399,5000,False
elastic_net_logistic,6,3,active_month_ratio,-0.07473724797,True,negative,True,168,5000,False
elastic_net_logistic,6,3,customer_count,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,customer_hhi,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,invoice_activity_per_month,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,operating_net_inflow_proxy_10k,-0.1689338971,True,negative,True,168,5000,False
elastic_net_logistic,6,3,purchase_return_rate,-0.008065079264,True,negative,True,168,5000,False
elastic_net_logistic,6,3,purchase_sales_ratio,0.07907787638,True,positive,True,168,5000,False
elastic_net_logistic,6,3,purchase_scale_10k,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,sales_growth_trend,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,sales_monthly_cv,0.4872928942,True,positive,True,168,5000,False
elastic_net_logistic,6,3,sales_return_rate,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,sales_scale_10k,-1.067897122,True,negative,True,168,5000,False
elastic_net_logistic,6,3,supplier_count,0,False,zero,True,168,5000,False
elastic_net_logistic,6,3,supplier_hhi,-0.08894655848,True,negative,True,168,5000,False
elastic_net_logistic,6,3,void_invoice_rate,0.08331068898,True,positive,True,168,5000,False
elastic_net_logistic,6,4,active_month_ratio,-0.1101999189,True,negative,True,440,5000,False
elastic_net_logistic,6,4,customer_count,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,customer_hhi,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,invoice_activity_per_month,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,operating_net_inflow_proxy_10k,-0.0899632794,True,negative,True,440,5000,False
elastic_net_logistic,6,4,purchase_return_rate,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,purchase_sales_ratio,0.1029300889,True,positive,True,440,5000,False
elastic_net_logistic,6,4,purchase_scale_10k,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,sales_growth_trend,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,sales_monthly_cv,0.782348283,True,positive,True,440,5000,False
elastic_net_logistic,6,4,sales_return_rate,0.01299971409,True,positive,True,440,5000,False
elastic_net_logistic,6,4,sales_scale_10k,-0.7684296776,True,negative,True,440,5000,False
elastic_net_logistic,6,4,supplier_count,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,supplier_hhi,0,False,zero,True,440,5000,False
elastic_net_logistic,6,4,void_invoice_rate,0.08742741317,True,positive,True,440,5000,False
elastic_net_logistic,6,5,active_month_ratio,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,customer_count,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,customer_hhi,0.2773038464,True,positive,True,542,5000,False
elastic_net_logistic,6,5,invoice_activity_per_month,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,operating_net_inflow_proxy_10k,-0.1917666093,True,negative,True,542,5000,False
elastic_net_logistic,6,5,purchase_return_rate,0.01923058502,True,positive,True,542,5000,False
elastic_net_logistic,6,5,purchase_sales_ratio,0.09917237417,True,positive,True,542,5000,False
elastic_net_logistic,6,5,purchase_scale_10k,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,sales_growth_trend,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,sales_monthly_cv,0.310966508,True,positive,True,542,5000,False
elastic_net_logistic,6,5,sales_return_rate,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,sales_scale_10k,-0.9759921066,True,negative,True,542,5000,False
elastic_net_logistic,6,5,supplier_count,0,False,zero,True,542,5000,False
elastic_net_logistic,6,5,supplier_hhi,-0.09865355145,True,negative,True,542,5000,False
elastic_net_logistic,6,5,void_invoice_rate,0.1501799003,True,positive,True,542,5000,False
elastic_net_logistic,7,1,active_month_ratio,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,customer_count,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,customer_hhi,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,invoice_activity_per_month,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,operating_net_inflow_proxy_10k,-0.03999693198,True,negative,True,117,5000,False
elastic_net_logistic,7,1,purchase_return_rate,-0.03931913213,True,negative,True,117,5000,False
elastic_net_logistic,7,1,purchase_sales_ratio,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,purchase_scale_10k,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,sales_growth_trend,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,sales_monthly_cv,0.7351558067,True,positive,True,117,5000,False
elastic_net_logistic,7,1,sales_return_rate,-0.1303426003,True,negative,True,117,5000,False
elastic_net_logistic,7,1,sales_scale_10k,-0.8673606211,True,negative,True,117,5000,False
elastic_net_logistic,7,1,supplier_count,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,supplier_hhi,0,False,zero,True,117,5000,False
elastic_net_logistic,7,1,void_invoice_rate,0.1337336415,True,positive,True,117,5000,False
elastic_net_logistic,7,2,active_month_ratio,-0.04229295993,True,negative,True,538,5000,False
elastic_net_logistic,7,2,customer_count,-0.009972321899,True,negative,True,538,5000,False
elastic_net_logistic,7,2,customer_hhi,0.1716146053,True,positive,True,538,5000,False
elastic_net_logistic,7,2,invoice_activity_per_month,0,False,zero,True,538,5000,False
elastic_net_logistic,7,2,operating_net_inflow_proxy_10k,-0.2072750075,True,negative,True,538,5000,False
elastic_net_logistic,7,2,purchase_return_rate,0.01931402899,True,positive,True,538,5000,False
elastic_net_logistic,7,2,purchase_sales_ratio,0.08465040355,True,positive,True,538,5000,False
elastic_net_logistic,7,2,purchase_scale_10k,0,False,zero,True,538,5000,False
elastic_net_logistic,7,2,sales_growth_trend,0,False,zero,True,538,5000,False
elastic_net_logistic,7,2,sales_monthly_cv,0.7100227883,True,positive,True,538,5000,False
elastic_net_logistic,7,2,sales_return_rate,0,False,zero,True,538,5000,False
elastic_net_logistic,7,2,sales_scale_10k,-0.792353581,True,negative,True,538,5000,False
elastic_net_logistic,7,2,supplier_count,0,False,zero,True,538,5000,False
elastic_net_logistic,7,2,supplier_hhi,0,False,zero,True,538,5000,False
elastic_net_logistic,7,2,void_invoice_rate,0.1203719923,True,positive,True,538,5000,False
elastic_net_logistic,7,3,active_month_ratio,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,customer_count,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,customer_hhi,0.06693315633,True,positive,True,357,5000,False
elastic_net_logistic,7,3,invoice_activity_per_month,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,operating_net_inflow_proxy_10k,-0.09194232224,True,negative,True,357,5000,False
elastic_net_logistic,7,3,purchase_return_rate,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,purchase_sales_ratio,0.1995756929,True,positive,True,357,5000,False
elastic_net_logistic,7,3,purchase_scale_10k,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,sales_growth_trend,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,sales_monthly_cv,0.5456898587,True,positive,True,357,5000,False
elastic_net_logistic,7,3,sales_return_rate,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,sales_scale_10k,-0.9038363677,True,negative,True,357,5000,False
elastic_net_logistic,7,3,supplier_count,0,False,zero,True,357,5000,False
elastic_net_logistic,7,3,supplier_hhi,-0.1349250694,True,negative,True,357,5000,False
elastic_net_logistic,7,3,void_invoice_rate,0.06373213557,True,positive,True,357,5000,False
elastic_net_logistic,7,4,active_month_ratio,-0.2131834865,True,negative,True,516,5000,False
elastic_net_logistic,7,4,customer_count,0,False,zero,True,516,5000,False
elastic_net_logistic,7,4,customer_hhi,0.2153174323,True,positive,True,516,5000,False
elastic_net_logistic,7,4,invoice_activity_per_month,0,False,zero,True,516,5000,False
elastic_net_logistic,7,4,operating_net_inflow_proxy_10k,-0.2618939928,True,negative,True,516,5000,False
elastic_net_logistic,7,4,purchase_return_rate,0.02834421218,True,positive,True,516,5000,False
elastic_net_logistic,7,4,purchase_sales_ratio,0.1142546061,True,positive,True,516,5000,False
elastic_net_logistic,7,4,purchase_scale_10k,0,False,zero,True,516,5000,False
elastic_net_logistic,7,4,sales_growth_trend,0,False,zero,True,516,5000,False
elastic_net_logistic,7,4,sales_monthly_cv,0.4055175171,True,positive,True,516,5000,False
elastic_net_logistic,7,4,sales_return_rate,0,False,zero,True,516,5000,False
elastic_net_logistic,7,4,sales_scale_10k,-0.9954944147,True,negative,True,516,5000,False
elastic_net_logistic,7,4,supplier_count,0,False,zero,True,516,5000,False
elastic_net_logistic,7,4,supplier_hhi,-0.2357271184,True,negative,True,516,5000,False
elastic_net_logistic,7,4,void_invoice_rate,0.05025267931,True,positive,True,516,5000,False
elastic_net_logistic,7,5,active_month_ratio,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,customer_count,-0.0004469933006,True,negative,True,280,5000,False
elastic_net_logistic,7,5,customer_hhi,0.1470096699,True,positive,True,280,5000,False
elastic_net_logistic,7,5,invoice_activity_per_month,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,operating_net_inflow_proxy_10k,-0.1742530165,True,negative,True,280,5000,False
elastic_net_logistic,7,5,purchase_return_rate,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,purchase_sales_ratio,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,purchase_scale_10k,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,sales_growth_trend,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,sales_monthly_cv,0.5403252087,True,positive,True,280,5000,False
elastic_net_logistic,7,5,sales_return_rate,0.06996190318,True,positive,True,280,5000,False
elastic_net_logistic,7,5,sales_scale_10k,-0.9897805113,True,negative,True,280,5000,False
elastic_net_logistic,7,5,supplier_count,0,False,zero,True,280,5000,False
elastic_net_logistic,7,5,supplier_hhi,-0.07247925938,True,negative,True,280,5000,False
elastic_net_logistic,7,5,void_invoice_rate,0.1400924549,True,positive,True,280,5000,False
elastic_net_logistic,8,1,active_month_ratio,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,customer_count,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,customer_hhi,0.26895721,True,positive,True,569,5000,False
elastic_net_logistic,8,1,invoice_activity_per_month,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,operating_net_inflow_proxy_10k,-0.279396825,True,negative,True,569,5000,False
elastic_net_logistic,8,1,purchase_return_rate,0.02187773301,True,positive,True,569,5000,False
elastic_net_logistic,8,1,purchase_sales_ratio,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,purchase_scale_10k,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,sales_growth_trend,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,sales_monthly_cv,0.4615350196,True,positive,True,569,5000,False
elastic_net_logistic,8,1,sales_return_rate,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,sales_scale_10k,-1.252931846,True,negative,True,569,5000,False
elastic_net_logistic,8,1,supplier_count,0,False,zero,True,569,5000,False
elastic_net_logistic,8,1,supplier_hhi,-0.1192219529,True,negative,True,569,5000,False
elastic_net_logistic,8,1,void_invoice_rate,0.07935082988,True,positive,True,569,5000,False
elastic_net_logistic,8,2,active_month_ratio,-0.1050961721,True,negative,True,410,5000,False
elastic_net_logistic,8,2,customer_count,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,customer_hhi,0.07966043335,True,positive,True,410,5000,False
elastic_net_logistic,8,2,invoice_activity_per_month,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,operating_net_inflow_proxy_10k,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,purchase_return_rate,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,purchase_sales_ratio,0.1446549696,True,positive,True,410,5000,False
elastic_net_logistic,8,2,purchase_scale_10k,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,sales_growth_trend,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,sales_monthly_cv,0.6017994656,True,positive,True,410,5000,False
elastic_net_logistic,8,2,sales_return_rate,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,sales_scale_10k,-0.8562767638,True,negative,True,410,5000,False
elastic_net_logistic,8,2,supplier_count,0,False,zero,True,410,5000,False
elastic_net_logistic,8,2,supplier_hhi,-0.1592249146,True,negative,True,410,5000,False
elastic_net_logistic,8,2,void_invoice_rate,0.0008955376212,True,positive,True,410,5000,False
elastic_net_logistic,8,3,active_month_ratio,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,customer_count,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,customer_hhi,0.1742518555,True,positive,True,239,5000,False
elastic_net_logistic,8,3,invoice_activity_per_month,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,operating_net_inflow_proxy_10k,-0.1315345633,True,negative,True,239,5000,False
elastic_net_logistic,8,3,purchase_return_rate,0.01788242126,True,positive,True,239,5000,False
elastic_net_logistic,8,3,purchase_sales_ratio,0.1742096524,True,positive,True,239,5000,False
elastic_net_logistic,8,3,purchase_scale_10k,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,sales_growth_trend,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,sales_monthly_cv,0.4676350233,True,positive,True,239,5000,False
elastic_net_logistic,8,3,sales_return_rate,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,sales_scale_10k,-1.012086416,True,negative,True,239,5000,False
elastic_net_logistic,8,3,supplier_count,0,False,zero,True,239,5000,False
elastic_net_logistic,8,3,supplier_hhi,-0.1758526077,True,negative,True,239,5000,False
elastic_net_logistic,8,3,void_invoice_rate,0.1082159048,True,positive,True,239,5000,False
elastic_net_logistic,8,4,active_month_ratio,-0.3528157835,True,negative,True,400,5000,False
elastic_net_logistic,8,4,customer_count,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,customer_hhi,0.04572484458,True,positive,True,400,5000,False
elastic_net_logistic,8,4,invoice_activity_per_month,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,operating_net_inflow_proxy_10k,-0.2745164461,True,negative,True,400,5000,False
elastic_net_logistic,8,4,purchase_return_rate,0.007906409391,True,positive,True,400,5000,False
elastic_net_logistic,8,4,purchase_sales_ratio,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,purchase_scale_10k,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,sales_growth_trend,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,sales_monthly_cv,0.7900838336,True,positive,True,400,5000,False
elastic_net_logistic,8,4,sales_return_rate,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,sales_scale_10k,-0.4977880851,True,negative,True,400,5000,False
elastic_net_logistic,8,4,supplier_count,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,supplier_hhi,0,False,zero,True,400,5000,False
elastic_net_logistic,8,4,void_invoice_rate,0.1309297897,True,positive,True,400,5000,False
elastic_net_logistic,8,5,active_month_ratio,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,customer_count,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,customer_hhi,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,invoice_activity_per_month,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,operating_net_inflow_proxy_10k,-0.2012300655,True,negative,True,148,5000,False
elastic_net_logistic,8,5,purchase_return_rate,-0.01236860502,True,negative,True,148,5000,False
elastic_net_logistic,8,5,purchase_sales_ratio,0.124395518,True,positive,True,148,5000,False
elastic_net_logistic,8,5,purchase_scale_10k,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,sales_growth_trend,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,sales_monthly_cv,0.4246035643,True,positive,True,148,5000,False
elastic_net_logistic,8,5,sales_return_rate,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,sales_scale_10k,-0.7866662383,True,negative,True,148,5000,False
elastic_net_logistic,8,5,supplier_count,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,supplier_hhi,0,False,zero,True,148,5000,False
elastic_net_logistic,8,5,void_invoice_rate,0.2389269182,True,positive,True,148,5000,False
elastic_net_logistic,9,1,active_month_ratio,0,False,zero,True,187,5000,False
elastic_net_logistic,9,1,customer_count,-0.1143353229,True,negative,True,187,5000,False
elastic_net_logistic,9,1,customer_hhi,0.2639502617,True,positive,True,187,5000,False
elastic_net_logistic,9,1,invoice_activity_per_month,0,False,zero,True,187,5000,False
elastic_net_logistic,9,1,operating_net_inflow_proxy_10k,-0.08318140302,True,negative,True,187,5000,False
elastic_net_logistic,9,1,purchase_return_rate,0.02214045234,True,positive,True,187,5000,False
elastic_net_logistic,9,1,purchase_sales_ratio,0.1511334895,True,positive,True,187,5000,False
elastic_net_logistic,9,1,purchase_scale_10k,0,False,zero,True,187,5000,False
elastic_net_logistic,9,1,sales_growth_trend,0,False,zero,True,187,5000,False
elastic_net_logistic,9,1,sales_monthly_cv,0.3412125539,True,positive,True,187,5000,False
elastic_net_logistic,9,1,sales_return_rate,0,False,zero,True,187,5000,False
elastic_net_logistic,9,1,sales_scale_10k,-1.011142338,True,negative,True,187,5000,False
elastic_net_logistic,9,1,supplier_count,0,False,zero,True,187,5000,False
elastic_net_logistic,9,1,supplier_hhi,-0.1315092069,True,negative,True,187,5000,False
elastic_net_logistic,9,1,void_invoice_rate,0.1661539112,True,positive,True,187,5000,False
elastic_net_logistic,9,2,active_month_ratio,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,customer_count,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,customer_hhi,0.09330517407,True,positive,True,424,5000,False
elastic_net_logistic,9,2,invoice_activity_per_month,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,operating_net_inflow_proxy_10k,-0.2817700303,True,negative,True,424,5000,False
elastic_net_logistic,9,2,purchase_return_rate,0.009162143386,True,positive,True,424,5000,False
elastic_net_logistic,9,2,purchase_sales_ratio,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,purchase_scale_10k,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,sales_growth_trend,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,sales_monthly_cv,0.359728841,True,positive,True,424,5000,False
elastic_net_logistic,9,2,sales_return_rate,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,sales_scale_10k,-1.108225168,True,negative,True,424,5000,False
elastic_net_logistic,9,2,supplier_count,0,False,zero,True,424,5000,False
elastic_net_logistic,9,2,supplier_hhi,-0.1408908417,True,negative,True,424,5000,False
elastic_net_logistic,9,2,void_invoice_rate,0.1351603286,True,positive,True,424,5000,False
elastic_net_logistic,9,3,active_month_ratio,-0.009098122215,True,negative,True,498,5000,False
elastic_net_logistic,9,3,customer_count,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,customer_hhi,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,invoice_activity_per_month,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,operating_net_inflow_proxy_10k,-0.1654799075,True,negative,True,498,5000,False
elastic_net_logistic,9,3,purchase_return_rate,0.01263986245,True,positive,True,498,5000,False
elastic_net_logistic,9,3,purchase_sales_ratio,0.1335432132,True,positive,True,498,5000,False
elastic_net_logistic,9,3,purchase_scale_10k,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,sales_growth_trend,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,sales_monthly_cv,0.7468508322,True,positive,True,498,5000,False
elastic_net_logistic,9,3,sales_return_rate,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,sales_scale_10k,-0.7126209573,True,negative,True,498,5000,False
elastic_net_logistic,9,3,supplier_count,0,False,zero,True,498,5000,False
elastic_net_logistic,9,3,supplier_hhi,-0.1612725214,True,negative,True,498,5000,False
elastic_net_logistic,9,3,void_invoice_rate,0.1113911111,True,positive,True,498,5000,False
elastic_net_logistic,9,4,active_month_ratio,-0.05354869857,True,negative,True,486,5000,False
elastic_net_logistic,9,4,customer_count,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,customer_hhi,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,invoice_activity_per_month,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,operating_net_inflow_proxy_10k,-0.05371052489,True,negative,True,486,5000,False
elastic_net_logistic,9,4,purchase_return_rate,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,purchase_sales_ratio,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,purchase_scale_10k,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,sales_growth_trend,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,sales_monthly_cv,0.6073623969,True,positive,True,486,5000,False
elastic_net_logistic,9,4,sales_return_rate,0.01184105976,True,positive,True,486,5000,False
elastic_net_logistic,9,4,sales_scale_10k,-1.11792615,True,negative,True,486,5000,False
elastic_net_logistic,9,4,supplier_count,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,supplier_hhi,0,False,zero,True,486,5000,False
elastic_net_logistic,9,4,void_invoice_rate,0.1580588088,True,positive,True,486,5000,False
elastic_net_logistic,9,5,active_month_ratio,-0.0561191015,True,negative,True,170,5000,False
elastic_net_logistic,9,5,customer_count,0,False,zero,True,170,5000,False
elastic_net_logistic,9,5,customer_hhi,0.3291739894,True,positive,True,170,5000,False
elastic_net_logistic,9,5,invoice_activity_per_month,0,False,zero,True,170,5000,False
elastic_net_logistic,9,5,operating_net_inflow_proxy_10k,-0.165472753,True,negative,True,170,5000,False
elastic_net_logistic,9,5,purchase_return_rate,-0.1361131305,True,negative,True,170,5000,False
elastic_net_logistic,9,5,purchase_sales_ratio,0.2202954808,True,positive,True,170,5000,False
