split_id,firm,y_true,rating,p_a,p_b
22,E101,1,D,0.8698051159201926,0.8205480354351394
22,E104,0,C,0.4026470991772428,0.04670253966500677
22,E106,0,B,0.24837902949063234,0.044887059327757196
22,E118,1,D,0.48994461858765603,0.8205480354351394
22,E123,1,D,0.9568008803918502,0.8205480354351394
22,E15,0,A,0.04492990702947712,0.04863826136283244
22,E18,0,A,0.09900359345069082,0.04797457551990408
22,E20,0,B,0.05579826584231052,0.05412275111775746
22,E25,0,C,0.10263179539972325,0.0402949254921637
22,E28,0,B,0.06965630655620457,0.04863826136283244
22,E29,1,C,0.07997617564627789,0.05710551063238916
22,E31,0,A,0.049511154220056225,0.052026346604196166
22,E35,0,B,0.08015412217612074,0.04995837042759652
22,E36,1,D,0.11638864516649114,0.8205480354351394
22,E38,0,B,0.0986969253830627,0.04428228874623
22,E44,0,C,0.07591898033173636,0.04930104936931294
22,E45,1,B,0.10387110433273831,0.0402949254921637
22,E46,0,C,0.08184954659528056,0.044882998717812386
22,E48,0,A,0.08579293251445178,0.0402949254921637
22,E57,0,B,0.088561500207407,0.0402949254921637
22,E68,0,C,0.36604825190868906,0.0540808410680869
22,E72,0,C,0.5963385182422495,0.046696807055984495
22,E77,0,C,0.1602179178807311,0.05203269776908765
22,E79,0,B,0.2792910534669474,0.046696807055984495
22,E86,0,C,0.3470375667667839,0.047978901777683644
23,E103,1,D,0.5706774073505123,0.8045471803450742
23,E113,1,D,0.8678740758713722,0.8045471803450742
23,E115,1,D,0.7855117956905131,0.8045471803450742
23,E117,1,D,0.641537679153252,0.8045471803450742
23,E120,1,D,0.9508094415034113,0.8045471803450742
23,E122,1,D,0.614054215570165,0.8045471803450742
23,E17,0,A,0.11101416286125154,0.038207770738071925
23,E2,0,A,0.05399001600295977,0.038207770738071925
23,E3,0,C,0.0359829862134686,0.05424274663606069
23,E33,0,B,0.11010754865053121,0.038207770738071925
23,E34,0,B,0.16628694271216662,0.04419226803049351
23,E40,0,C,0.13890293610409063,0.038207770738071925
23,E56,0,C,0.1259203758363056,0.038207770738071925
23,E62,0,B,0.1891691547341121,0.04419226803049351
23,E64,0,A,0.16182371840411772,0.04419226803049351
23,E66,0,B,0.2983191376452314,0.050890196261425595
23,E67,0,B,0.22366648687882518,0.04419226803049351
23,E71,0,B,0.22686478976648802,0.1659477294366787
23,E85,0,B,0.22217343842221815,0.04419226803049351
23,E88,0,A,0.23371787967284333,0.04419226803049351
23,E89,0,A,0.4549859553677723,0.11397851528162178
23,E9,0,A,0.059079742617757135,0.05424274663606069
23,E95,0,B,0.14872541373909712,0.05424274663606069
23,E96,0,C,0.5074601930233366,0.1568360056175067
23,E98,0,B,0.2623885050562391,0.08181230943502972
24,E102,1,D,0.5905767314409976,0.8146311734329339
24,E105,0,C,0.5105449164344964,0.1510868820673808
24,E107,1,D,0.468850099912787,0.8146311734329339
24,E110,0,C,0.6923941737003095,0.16661199663585868
24,E111,1,D,0.28642332826101174,0.8146311734329339
24,E114,1,D,0.671364047918587,0.8146311734329339
24,E19,0,A,0.11465175669411283,0.038381708231367974
24,E21,0,B,0.10132795684348886,0.05559103978943094
24,E37,0,B,0.15239245688437164,0.038381708231367974
24,E42,0,A,0.28525690126341685,0.09683043776995921
24,E47,0,C,0.2199726403854192,0.05559103978943094
24,E49,0,C,0.3208572708336839,0.038381708231367974
24,E5,0,B,0.10259985311929096,0.05559103978943094
24,E52,1,D,0.1691234093470095,0.8146311734329339
24,E60,0,B,0.4125161318344176,0.09683043776995921
24,E63,0,B,0.30685041520071404,0.05914865774562001
24,E74,0,B,0.1791266580500952,0.06078402416490999
24,E75,0,C,0.15933005853874044,0.038381708231367974
24,E8,0,A,0.08596790665927537,0.038381708231367974
24,E80,0,C,0.5186055589510029,0.1576739874326462
24,E90,0,C,0.3088179277052412,0.03946698699864696
24,E92,0,C,0.4695740941320302,0.11263169870342098
24,E93,0,B,0.4105618346290852,0.09890776078188276
24,E94,0,C,0.3192001498268474,0.07116655507019617
25,E10,0,B,0.1287996451035963,0.06312668893649043
25,E100,1,D,0.4884105127712008,0.8221559064663143
25,E11,0,C,0.16295578372861358,0.1280833785528572
25,E116,1,D,0.5159333271334181,0.8221559064663143
25,E12,0,B,0.19571802413078665,0.12331182546398448
25,E121,1,D,0.6074358613474836,0.8221559064663143
25,E13,0,A,0.11873834149830435,0.03896336475712886
25,E14,0,C,0.07025015931302099,0.03896336475712886
25,E22,0,A,0.10651859681883154,0.03896336475712886
25,E23,0,B,0.07846462196311986,0.040622287479535744
25,E30,0,B,0.14667293762520095,0.12331182546398448
25,E39,0,C,0.22482618403975776,0.12331182546398448
25,E50,0,C,0.22538986558288662,0.07802985563790618
25,E51,0,B,0.09988912187267174,0.03896336475712886
25,E53,0,C,0.17365773353371483,0.06312668893649043
25,E70,0,B,0.18599864617409384,0.03896336475712886
25,E73,0,C,0.21429463294215476,0.05614686171904077
25,E76,0,B,0.18879945141596266,0.03896336475712886
25,E81,0,A,0.1872577356094548,0.040622287479535744
25,E83,0,B,0.20026639888734402,0.03896336475712886
25,E84,0,A,0.20938893536410427,0.03896336475712886
25,E87,1,C,0.2960370172668653,0.05614686171904077
25,E91,0,A,0.24366324298868447,0.05614686171904077
25,E99,1,D,0.7191162564372442,0.8221559064663143
26,E10,0,B,0.09647638362520565,0.041898655834500205
26,E102,1,D,0.7244572250952453,0.8151142897839792
26,E108,1,D,0.8469216576669117,0.8151142897839792
26,E110,0,C,0.44370223599038705,0.18018218819611928
26,E113,1,D,0.8944971994419364,0.8151142897839792
26,E115,1,D,0.8981567245566499,0.8151142897839792
26,E116,1,D,0.6069112621036163,0.8151142897839792
26,E17,0,A,0.08831197554254935,0.038995916160982115
26,E21,0,B,0.07995255488056274,0.05343076186724219
26,E3,0,C,0.05161324628059079,0.04977058051462863
26,E32,0,B,0.17321991445448978,0.041898655834500205
26,E34,0,B,0.13112375312229618,0.043094979790786025
26,E41,0,C,0.10515917248566292,0.038995916160982115
26,E42,0,A,0.20659053318221368,0.11025732806802634
26,E50,0,C,0.2906928649803595,0.11317492507034281
26,E57,0,B,0.11581773833979574,0.04011282876412496
26,E6,0,A,0.08155827899351602,0.038995916160982115
26,E63,0,B,0.1507577329417862,0.11025732806802634
26,E66,0,B,0.25099885022357193,0.08274078308044719
26,E72,0,C,0.529596641126604,0.06250800849961105
26,E77,0,C,0.3314250148394735,0.22609933038998795
26,E80,0,C,0.4747537822303631,0.12406443755517924
26,E83,0,B,0.3203799837177551,0.06080702081753695
26,E88,0,A,0.2027105113718607,0.043094979790786025
26,E96,0,C,0.7489719256584608,0.18456628762741584
27,E101,1,D,0.8266901466582071,0.8045471803450742
27,E103,1,D,0.5609551311759232,0.8045471803450742
27,E106,0,B,0.29141751849310144,0.06904914209243261
27,E120,1,D,0.985515046001496,0.8045471803450742
27,E121,1,D,0.5387522381660439,0.8045471803450742
27,E24,0,A,0.09373019380404098,0.03848874406974521
27,E25,0,C,0.13105263107723378,0.03848874406974521
27,E30,0,B,0.13693263815797602,0.053504228560378106
27,E31,0,A,0.08883948481856348,0.05836084782005905
27,E36,1,D,0.12053024767027608,0.8045471803450742
27,E38,0,B,0.1710062117405843,0.040686745268579766
27,E39,0,C,0.24889086889147227,0.056509332207244606
27,E4,0,C,0.11352347107472739,0.040686745268579766
27,E46,0,C,0.11571096881602838,0.03848874406974521
27,E53,0,C,0.1507078322042972,0.03848874406974521
27,E59,0,A,0.11891414129683932,0.05836084782005905
27,E65,0,B,0.15503196675913097,0.03848874406974521
27,E67,0,B,0.21947499052057107,0.040686745268579766
27,E69,0,C,0.053550012082612404,0.08283891513026014
27,E71,0,B,0.20815361355452394,0.15504029961639818
27,E75,0,C,0.06078362869928139,0.03848874406974521
27,E90,0,C,0.37808642555559047,0.040686745268579766
27,E93,0,B,0.30125603260875977,0.10300946009239421
27,E95,0,B,0.15921658998577073,0.05836084782005905
27,E99,1,D,0.5611216043345277,0.8045471803450742
28,E104,0,C,0.3118869288724056,0.05275625527074292
28,E105,0,C,0.29964532491880314,0.04869990469752963
28,E11,0,C,0.12168144856107059,0.04731838158838111
28,E111,1,D,0.4301913415093397,0.8205480354351394
28,E112,1,D,0.6104713334898689,0.8205480354351394
28,E117,1,D,0.655177008681441,0.8205480354351394
28,E118,1,D,0.572062830280987,0.8205480354351394
28,E12,0,B,0.19045732879183605,0.057683295332976135
28,E13,0,A,0.11037455147993701,0.04034398739578632
28,E16,0,A,0.12915264207927174,0.047327594794627
28,E28,0,B,0.13795322130730459,0.0425911381313482
28,E29,1,C,0.13593679000938536,0.04612430746579763
28,E37,0,B,0.10675942195761237,0.04552451266792075
28,E48,0,A,0.20547570259835676,0.0425911381313482
28,E49,0,C,0.24027579957091375,0.04034398739578632
28,E56,0,C,0.20826095017272975,0.04552451266792075
28,E61,0,B,0.13324932496577152,0.04034398739578632
28,E8,0,A,0.0854038324179776,0.04034398739578632
28,E85,0,B,0.34999510477743717,0.04034398739578632
28,E87,1,C,0.4481230490720441,0.0449195068235839
28,E89,0,A,0.405605452870801,0.05344612337699854
28,E91,0,A,0.3851129277599951,0.0449195068235839
28,E92,0,C,0.3997540273014132,0.047408922565457846
28,E94,0,C,0.2078397520804231,0.05138755568605337
28,E97,0,B,0.19028517196020414,0.05000079232571824
29,E114,1,D,0.6128187462805181,0.8146311734329339
29,E122,1,D,0.6184784227828224,0.8146311734329339
29,E123,1,D,0.8164029024084168,0.8146311734329339
29,E15,0,A,0.07358846608039146,0.04269527631929654
29,E19,0,A,0.08559974748510847,0.03909933469358147
29,E20,0,B,0.08662545202378898,0.05089819121996914
29,E22,0,A,0.09336916198346298,0.03909933469358147
29,E26,0,A,0.17829985209243285,0.03909933469358147
29,E35,0,B,0.09728150874603592,0.04664503542065567
29,E44,0,C,0.09142934290420993,0.03909933469358147
29,E51,0,B,0.09288016812321795,0.03909933469358147
29,E52,1,D,0.3343663482180066,0.8146311734329339
29,E54,0,A,0.09384437092118027,0.03909933469358147
29,E55,0,C,0.23466569905545154,0.03909933469358147
29,E58,0,B,0.171724654676704,0.055773016435382114
29,E60,0,B,0.2119234193599255,0.0909251131449194
29,E68,0,C,0.40112351374203625,0.17518425963150266
29,E7,0,A,0.05792105095615458,0.05011448223294035
29,E76,0,B,0.2085670997049281,0.03909933469358147
29,E78,0,C,0.21081810828089298,0.11145079282571357
29,E82,1,D,0.3297310610593609,0.8146311734329339
29,E86,0,C,0.34524087523048985,0.18388044499180697
29,E9,0,A,0.059281137825935463,0.04664503542065567
29,E98,0,B,0.24821444381890428,0.0783457245493613
30,E1,0,A,0.10004850299370423,0.07059289393148746
30,E100,1,D,0.46710864669588137,0.8221559064663143
30,E107,1,D,0.4119499688231577,0.8221559064663143
30,E109,1,D,0.3848423085848421,0.8221559064663143
30,E119,1,D,0.7513521144209228,0.8221559064663143
30,E14,0,C,0.1539207176850386,0.03813416957298728
30,E18,0,A,0.21971100000208185,0.03813416957298728
30,E2,0,A,0.05871394790531837,0.03813416957298728
30,E23,0,B,0.1398020963705994,0.05588571091887981
30,E27,0,A,0.22181646853461176,0.03813416957298728
30,E33,0,B,0.19653321213556943,0.04114817590513048
30,E40,0,C,0.12910374914724013,0.03813416957298728
30,E43,0,B,0.23273196074002292,0.09644109129759303
30,E45,1,B,0.17108269685662003,0.03813416957298728
30,E47,0,C,0.21560469463727167,0.04114817590513048
30,E5,0,B,0.10253846170816389,0.03813416957298728
30,E62,0,B,0.26280724176384646,0.03813416957298728
30,E64,0,A,0.206854128775277,0.05544836915189601
30,E70,0,B,0.3580881060938303,0.03813416957298728
30,E73,0,C,0.4378845857531604,0.0700115111454393
30,E74,0,B,0.17149646483242903,0.03813416957298728
30,E79,0,B,0.42017336066671807,0.053339185116374005
30,E81,0,A,0.33879013520803597,0.03813416957298728
30,E84,0,A,0.3183149041883629,0.03813416957298728
31,E102,1,D,0.5309345966407208,0.8151142897839792
31,E110,0,C,0.5502183485431449,0.15815551069230205
31,E111,1,D,0.3552353440252737,0.8151142897839792
31,E112,1,D,0.6204594093366946,0.8151142897839792
31,E116,1,D,0.5798299197132571,0.8151142897839792
31,E121,1,D,0.4426174827892991,0.8151142897839792
31,E15,0,A,0.10262670262384373,0.0404528004632115
31,E16,0,A,0.1797894438808931,0.03934454489663061
31,E19,0,A,0.08432959031373506,0.03934454489663061
31,E2,0,A,0.06221530792231912,0.03934454489663061
31,E26,0,A,0.18625368784676327,0.03934454489663061
31,E30,0,B,0.20730750617697516,0.05470337184038386
31,E37,0,B,0.10223094007473153,0.03934454489663061
31,E44,0,C,0.09147223208893737,0.03934454489663061
31,E51,0,B,0.10344281962253607,0.03934454489663061
31,E53,0,C,0.11888377947449115,0.03934454489663061
31,E57,0,B,0.15840778561114313,0.0404528004632115
31,E59,0,A,0.137621727684171,0.05798071801207204
31,E60,0,B,0.3402799153438333,0.10843046186214371
31,E64,0,A,0.15309809339280842,0.0404528004632115
31,E65,0,B,0.2798470759468504,0.0404528004632115
31,E70,0,B,0.3020274965636233,0.03934454489663061
31,E76,0,B,0.3074938925396989,0.03934454489663061
31,E80,0,C,0.3824836608823404,0.16653887051024194
31,E97,0,B,0.206127111563931,0.22017046471491758
32,E100,1,D,0.3993005712285016,0.8045471803450742
32,E103,1,D,0.45841527656295517,0.8045471803450742
32,E114,1,D,0.5740044128137982,0.8045471803450742
32,E120,1,D,0.9916722699764533,0.8045471803450742
32,E20,0,B,0.05440442763930584,0.062420291971708654
32,E27,0,A,0.08534665615497065,0.062420291971708654
32,E3,0,C,0.017383517351502842,0.062420291971708654
32,E32,0,B,0.12729337669879986,0.03787093635311634
32,E36,1,D,0.1049692239120921,0.8045471803450742
32,E38,0,B,0.0891546691440808,0.038955731147271425
32,E41,0,C,0.05943736928110253,0.03787093635311634
32,E43,0,B,0.1948119746171714,0.08685584144420869
32,E46,0,C,0.05987059936601092,0.03787093635311634
32,E48,0,A,0.05345212608644313,0.062420291971708654
32,E58,0,B,0.1090788542987014,0.05394819417649009
32,E67,0,B,0.12308494276656304,0.038955731147271425
32,E7,0,A,0.025179183551165857,0.062420291971708654
32,E77,0,C,0.13966130874795177,0.218127212561111
32,E78,0,C,0.13392843729793077,0.06389494179042474
32,E8,0,A,0.02315025683906894,0.03787093635311634
32,E82,1,D,0.23345823175440386,0.8045471803450742
32,E84,0,A,0.09514715849907177,0.03787093635311634
32,E89,0,A,0.23167700482701561,0.1062563734465673
32,E9,0,A,0.02403782107758123,0.062420291971708654
32,E92,0,C,0.2186685519153013,0.10494128195055777
33,E107,1,D,0.4372517046290038,0.8045471803450742
33,E109,1,D,0.3698291470360766,0.8045471803450742
33,E11,0,C,0.2286726047341643,0.17162014504984816
33,E115,1,D,0.5409344736736676,0.8045471803450742
33,E117,1,D,0.6418419250491006,0.8045471803450742
33,E119,1,D,0.7166658925743186,0.8045471803450742
33,E21,0,B,0.19829746764865927,0.06742782163643196
33,E23,0,B,0.18343683224874188,0.06742782163643196
33,E31,0,A,0.30837287740266184,0.06742782163643196
33,E33,0,B,0.24873109427904383,0.0383068978066508
33,E35,0,B,0.20884361384143565,0.06742782163643196
33,E39,0,C,0.40663191769748586,0.06711684219930766
33,E47,0,C,0.3166321335767187,0.06742782163643196
33,E49,0,C,0.3832430363712131,0.0383068978066508
33,E50,0,C,0.367865452713507,0.10244348560080188
33,E54,0,A,0.31639703384324147,0.0383068978066508
33,E66,0,B,0.2913796182108694,0.06711684219930766
33,E74,0,B,0.276249092494889,0.06711684219930766
33,E75,0,C,0.249515190180656,0.0383068978066508
33,E83,0,B,0.40306991237520623,0.0383068978066508
33,E88,0,A,0.3988950055913173,0.0383068978066508
33,E90,0,C,0.47013905726883043,0.0383068978066508
33,E94,0,C,0.3098465463209692,0.048098616315108006
33,E95,0,B,0.29350935741172607,0.06742782163643196
33,E99,1,D,0.5130762406056859,0.8045471803450742
34,E101,1,D,0.7392637575167688,0.8290501876581772
34,E105,0,C,0.12221722012557343,0.0455653256225504
34,E106,0,B,0.2386926863900228,0.0455653256225504
34,E118,1,D,0.4946453495616493,0.8290501876581772
34,E123,1,D,0.8663210751373902,0.8290501876581772
34,E13,0,A,0.06298585459267476,0.041932448129212076
34,E14,0,C,0.044076546788850764,0.041932448129212076
34,E18,0,A,0.1040154251593914,0.041932448129212076
34,E22,0,A,0.07901347445391706,0.041932448129212076
34,E24,0,A,0.07290451764379753,0.041932448129212076
34,E25,0,C,0.09593961854697809,0.0409340194087846
34,E29,1,C,0.06490936043428899,0.04500878296748851
34,E42,0,A,0.12724278032773972,0.05489952225709137
34,E5,0,B,0.0596581043727738,0.05342457973523864
34,E6,0,A,0.07465527386779897,0.041932448129212076
34,E63,0,B,0.0962005241329093,0.041932448129212076
34,E69,0,C,0.04753552637679494,0.05489952225709137
34,E71,0,B,0.1251602902344901,0.05502120490185285
34,E73,0,C,0.15821488575395462,0.0409340194087846
34,E81,0,A,0.17738178673010133,0.0409340194087846
34,E87,1,C,0.21149970811759708,0.04500878296748851
34,E91,0,A,0.26113511588763916,0.0409340194087846
34,E96,0,C,0.514034016901546,0.07739214800085986
34,E98,0,B,0.251265563729039,0.05074891245675471
35,E1,0,A,0.07770814418425184,0.08054026560154257
35,E10,0,B,0.23445799352876517,0.04958003585397473
35,E104,0,C,0.4528382408767059,0.05245199829457091
35,E108,1,D,0.7701240896170078,0.8221559064663143
35,E113,1,D,0.9020145090882205,0.8221559064663143
35,E12,0,B,0.2530652417407376,0.08328082410054555
35,E122,1,D,0.6792976738042366,0.8221559064663143
35,E17,0,A,0.13500796971567017,0.038017588859882386
35,E28,0,B,0.22672153105287426,0.08037774217797077
35,E34,0,B,0.1829518769194215,0.038017588859882386
35,E4,0,C,0.14469141481200404,0.04958003585397473
35,E40,0,C,0.17366804288401114,0.038017588859882386
35,E45,1,B,0.1280310065276894,0.03959564532524832
35,E52,1,D,0.2807402387793142,0.8221559064663143
35,E55,0,C,0.36934818521266094,0.038017588859882386
35,E56,0,C,0.23276449482188624,0.038017588859882386
35,E61,0,B,0.16766948818002994,0.07209210043574446
35,E62,0,B,0.3160655890705778,0.038017588859882386
35,E68,0,C,0.5164301068114239,0.10742839996798975
35,E72,0,C,0.5544551101846248,0.051792179006832854
35,E79,0,B,0.4618355820814778,0.04975321963630501
35,E85,0,B,0.46793854756395514,0.05574084194075772
35,E86,0,C,0.4687445532984892,0.053412699554668194
35,E93,0,B,0.4201609822821532,0.038017588859882386
36,E1,0,A,0.10306310298531932,0.09633946100099679
36,E102,1,D,0.6291626276158662,0.8183976009640735
36,E11,0,C,0.10724538728928615,0.11003134493742821
36,E12,0,B,0.3105707333938779,0.07965343167705688
36,E120,1,D,0.9860025017310273,0.8225817829771892
36,E29,1,C,0.3143490328922425,0.16193021166516
36,E32,0,B,0.26990987593339455,0.039757657870517944
36,E36,1,D,0.20354064912949088,0.79418974737023
36,E39,0,C,0.40540446749406084,0.06094358346929325
36,E40,0,C,0.14728633118322007,0.039757657870517944
36,E42,0,A,0.32252550519656686,0.07965343167705688
36,E44,0,C,0.13018117383151137,0.039757657870517944
36,E52,1,D,0.25615827337638336,0.79418974737023
36,E54,0,A,0.2894994442851299,0.039757657870517944
36,E55,0,C,0.17670238715003936,0.039757657870517944
36,E65,0,B,0.4489817718866158,0.039757657870517944
36,E76,0,B,0.5017562826142618,0.039757657870517944
36,E77,0,C,0.4045553457006794,0.16193021166516
36,E79,0,B,0.5225698804039285,0.06565207370442074
36,E89,0,A,0.4984806732050711,0.09364190238621266
36,E90,0,C,0.4446521177420514,0.043026284428522875
36,E91,0,A,0.4599550199585929,0.09364190238621266
36,E93,0,B,0.4640011570681221,0.0960811040262587
36,E95,0,B,0.33294614211221435,0.06368326443537835
36,E97,0,B,0.3064822322519168,0.1775394195582479
37,E101,1,D,0.8489547284260327,0.8045471803450742
37,E107,1,D,0.4731331655485374,0.8045471803450742
37,E114,1,D,0.6472680654356282,0.8045471803450742
37,E122,1,D,0.6461796483257377,0.8045471803450742
37,E123,1,D,0.7466897929662352,0.8045471803450742
37,E18,0,A,0.2033506555928453,0.039694103633839725
37,E2,0,A,0.07068754010734252,0.03857155897550062
37,E21,0,B,0.1002461328211808,0.06702475786699254
37,E24,0,A,0.13390045199219236,0.039694103633839725
37,E30,0,B,0.1634917058417478,0.05681203447621868
37,E35,0,B,0.12518564314252711,0.06518176739042036
37,E46,0,C,0.17223667203452617,0.03857155897550062
37,E5,0,B,0.10386933034565232,0.06702475786699254
37,E53,0,C,0.1720919073337636,0.039694103633839725
37,E57,0,B,0.14119992089123212,0.039694103633839725
37,E58,0,B,0.1936738251965565,0.050899746361081404
37,E60,0,B,0.267043181273225,0.08677611310002228
37,E61,0,B,0.13854092366418325,0.06518176739042036
37,E64,0,A,0.1407611606191373,0.04190179607311109
37,E7,0,A,0.07579002140251538,0.06702475786699254
37,E75,0,C,0.11694682728013417,0.03857155897550062
37,E80,0,C,0.35863885040785165,0.15980449962669868
37,E84,0,A,0.24922055271849708,0.03857155897550062
37,E9,0,A,0.09811719300942694,0.06518176739042036
37,E99,1,D,0.702363842060725,0.8045471803450742
38,E10,0,B,0.07668750926392952,0.04044387779518758
38,E105,0,C,0.3247081637382553,0.10972927220632958
38,E106,0,B,0.20018510859683075,0.05661705945999514
38,E109,1,D,0.3669798523177666,0.8129138906986427
38,E113,1,D,0.9319464853746768,0.8129138906986427
38,E115,1,D,0.7183282054787339,0.8129138906986427
38,E117,1,D,0.7145161321724289,0.8129138906986427
38,E118,1,D,0.5468890783523151,0.8129138906986427
38,E13,0,A,0.09813735022350394,0.04762947824343807
38,E14,0,C,0.05919613206952092,0.037522953822362135
38,E25,0,C,0.12220462786387488,0.037522953822362135
38,E31,0,A,0.07734037331693613,0.05691865946971873
38,E38,0,B,0.09012438593073459,0.06108112319854284
38,E41,0,C,0.08877768152886718,0.06108112319854284
38,E45,1,B,0.09126620120998709,0.037522953822362135
38,E47,0,C,0.08586994292764151,0.04044387779518758
38,E48,0,A,0.08216599604223171,0.037522953822362135
38,E49,0,C,0.12990942492290072,0.037522953822362135
38,E56,0,C,0.11003712315349684,0.037522953822362135
38,E69,0,C,0.059222981054146466,0.07702506816422161
38,E72,0,C,0.6331438281020678,0.04306429941320706
38,E74,0,B,0.12223028375209627,0.037522953822362135
38,E81,0,A,0.16575881899053233,0.037522953822362135
38,E83,0,B,0.2206213519413449,0.037522953822362135
38,E98,0,B,0.1884742595405566,0.037522953822362135
39,E100,1,D,0.4366161549965789,0.8146311734329339
39,E104,0,C,0.43853061111055563,0.21978336049062708
39,E110,0,C,0.5619669364742194,0.22764548763875908
39,E116,1,D,0.5764344822518683,0.8146311734329339
39,E119,1,D,0.7509437808169447,0.8146311734329339
39,E121,1,D,0.44710912229052713,0.8146311734329339
39,E16,0,A,0.2247350156269898,0.03998224344511809
39,E17,0,A,0.19240268901062174,0.03828015726864595
39,E19,0,A,0.12084830305463591,0.03828015726864595
39,E3,0,C,0.07430142971643924,0.03828015726864595
39,E34,0,B,0.18606180354468185,0.039421387795290044
39,E43,0,B,0.24917962575714436,0.0991940575665491
39,E50,0,C,0.37916784292835637,0.0964962653223733
39,E51,0,B,0.13481512824605296,0.03828015726864595
39,E59,0,A,0.1639685949223902,0.03998224344511809
39,E62,0,B,0.28321384890181583,0.03828015726864595
39,E66,0,B,0.20808376711976714,0.09370508896515037
39,E67,0,B,0.33276659062617975,0.03828015726864595
39,E68,0,C,0.48657135710369287,0.23306406015980982
39,E70,0,B,0.3501443160516323,0.03828015726864595
39,E73,0,C,0.37122882759787623,0.09767045733332348
39,E82,1,D,0.42179727792935384,0.8146311734329339
39,E92,0,C,0.47945150278013327,0.10056664273285622
39,E96,0,C,0.39552604367843,0.23306406015980982
40,E103,1,D,0.4369180900779994,0.8221559064663143
40,E108,1,D,0.6985878130833226,0.8221559064663143
40,E111,1,D,0.4840808622025888,0.8221559064663143
40,E112,1,D,0.6443429878581396,0.8221559064663143
40,E15,0,A,0.07204088387065326,0.06368460354492159
40,E20,0,B,0.07249679055521624,0.06368460354492159
40,E22,0,A,0.08146196616088103,0.03892628503062466
40,E23,0,B,0.059301457660548174,0.03892628503062466
40,E26,0,A,0.19799377044209915,0.03892628503062466
40,E27,0,A,0.15433426900908687,0.03892628503062466
40,E28,0,B,0.09197414761007248,0.06368460354492159
40,E33,0,B,0.09896315437086516,0.03892628503062466
40,E37,0,B,0.09582517286793318,0.03892628503062466
40,E4,0,C,0.04682212755215295,0.06368460354492159
40,E6,0,A,0.07506560168414624,0.06368460354492159
40,E63,0,B,0.10636012587966164,0.03892628503062466
40,E71,0,B,0.13285876941032015,0.06770719748313772
40,E78,0,C,0.15397735103218277,0.06770719748313772
40,E8,0,A,0.057260190337191735,0.03892628503062466
40,E85,0,B,0.1780390534337897,0.03892628503062466
40,E86,0,C,0.2273261548736148,0.1087006458257652
40,E87,1,C,0.20147511057538078,0.06770719748313772
40,E88,0,A,0.18434762048857092,0.03892628503062466
40,E94,0,C,0.18294586927455056,0.06770719748313772
41,E101,1,D,0.8766908232646247,0.8226084027411831
41,E103,1,D,0.4448656658728811,0.8226084027411831
41,E105,0,C,0.2809278847772108,0.09997291817759803
41,E108,1,D,0.8456358657937397,0.8226084027411831
41,E118,1,D,0.5095300850964595,0.8226084027411831
41,E12,0,B,0.11838797443949878,0.08860861379111702
41,E15,0,A,0.07013817695061489,0.07831259065242129
41,E22,0,A,0.06487581490117478,0.038475991218373785
41,E25,0,C,0.1037487150967482,0.038475991218373785
41,E28,0,B,0.08393919338192818,0.059537555442339185
41,E39,0,C,0.1622513878369425,0.08860861379111702
41,E4,0,C,0.05526803964314754,0.07146657380902066
41,E42,0,A,0.12454051147243517,0.0495745452200829
41,E45,1,B,0.0899586695223082,0.038475991218373785
41,E47,0,C,0.06572276388840483,0.05302084300599533
41,E56,0,C,0.10631492748810709,0.038475991218373785
41,E6,0,A,0.057610455009292114,0.038475991218373785
41,E61,0,B,0.07713221775796565,0.07531568891934436
41,E63,0,B,0.10300009626508695,0.06801812705869871
41,E67,0,B,0.12678998161212268,0.038475991218373785
41,E70,0,B,0.10360715450970298,0.038475991218373785
41,E72,0,C,0.6195232591988166,0.04664834562473425
41,E86,0,C,0.2866976005366607,0.056594244206700096
41,E88,0,A,0.1505682940348905,0.038475991218373785
41,E92,0,C,0.28282005620363915,0.06777057027606143
42,E10,0,B,0.1889709766208975,0.04360225489259746
42,E100,1,D,0.45306572441547177,0.8129515659721784
42,E102,1,D,0.6644538042285848,0.8129515659721784
42,E107,1,D,0.45128901246211045,0.8129515659721784
42,E11,0,C,0.11141920138244449,0.1120321203230369
42,E113,1,D,0.9240058638209123,0.8129515659721784
42,E2,0,A,0.08268687377789984,0.04360225489259746
42,E27,0,A,0.28159445260516786,0.0611934791037089
42,E29,1,C,0.1825644026299676,0.13623646337600293
42,E31,0,A,0.20312827797865382,0.06060790440018509
42,E46,0,C,0.2353744908598954,0.04360225489259746
42,E48,0,A,0.24647980140708328,0.06060790440018509
42,E52,1,D,0.21709149045400927,0.8091270193938069
42,E57,0,B,0.1664713005578622,0.03972739596676741
42,E64,0,A,0.13698277670466186,0.03972739596676741
42,E66,0,B,0.21645180118776858,0.04406700410024328
42,E69,0,C,0.03612078339542771,0.06839369484382712
42,E75,0,C,0.14347051583956102,0.03972739596676741
42,E79,0,B,0.4469490963524413,0.060497147379903166
42,E80,0,C,0.43058540888827845,0.13909818919497605
42,E84,0,A,0.29286473385709805,0.03972739596676741
42,E89,0,A,0.45737973367159696,0.0835166972364193
42,E9,0,A,0.13985104111132227,0.06060790440018509
42,E91,0,A,0.45199136506298393,0.0823970894824873
42,E95,0,B,0.15418342779061753,0.0611934791037089
43,E106,0,B,0.46707194429692855,0.07050619497326767
