enterprise_id,enterprise_name,risk_oof_mean,risk_oof_sd,risk_oof_p05,risk_oof_p10,risk_oof_p50,risk_oof_p90,risk_oof_p95,risk_oof_min,risk_oof_max,risk_oof_test_count,default_label,label_spreading_oof_mean,label_spreading_oof_sd,label_spreading_oof_p05,label_spreading_oof_p10,label_spreading_oof_p50,label_spreading_oof_p90,label_spreading_oof_p95,label_spreading_oof_min,label_spreading_oof_max,label_spreading_oof_test_count,risk_difference_abs,risk_rank,label_spreading_rank,rank_difference,scope,risk_rank_spearman,top20_count,top20_overlap_count,top20_overlap_fraction_of_risk_top20,mean_abs_risk_difference,median_abs_risk_difference,max_abs_risk_difference,high_disagreement_count_threshold_0_20
E44,***商贸有限公司,0.08616234673,0.01535117768,0.0642054523,0.07477176588,0.08532690148,0.1035354806,0.1052627564,0.05363913872,0.1069900322,10,0,0.0006635908656,0.0005803925447,0.0001107186213,0.0001557503628,0.0005154637042,0.001594691645,0.001648257754,6.568687981e-05,0.001701823864,10,0.08549875587,82,110,28,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E45,个体经营E45,0.1068056002,0.0167773983,0.08134935002,0.08254502815,0.1090549341,0.1219197504,0.1285522592,0.0801536719,0.1351847679,10,1,0.0429409126,0.0521417454,0.004256120303,0.004803675998,0.02717943122,0.06481354659,0.1248985043,0.003708564608,0.1849834621,10,0.06386468756,73,61,-12,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E46,***广告传媒有限公司,0.05276002815,0.01191188356,0.03569457708,0.03614218573,0.05412971195,0.06245378683,0.06928198913,0.03524696843,0.07611019143,10,0,0.09880319803,0.1793868692,7.902325293e-07,8.479296432e-07,0.02002814859,0.4360764354,0.4382557641,7.325354154e-07,0.4404350928,10,0.04604316988,105,47,-58,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E47,***控制设备有限责任公司,0.05124807767,0.01066762223,0.03551563386,0.0448394732,0.05197447102,0.05822355401,0.06339591878,0.02619179453,0.06856828354,10,0,0.0004659956259,0.0005906165901,5.231039688e-05,0.0001039830972,0.0001797335453,0.001449986343,0.001551957834,6.376965991e-07,0.001653929325,10,0.05078208205,106,113,7,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E48,***化工有限公司,0.07070577235,0.01465049084,0.05215366478,0.05625802921,0.06844546308,0.08921054517,0.09273333982,0.04804930034,0.09625613447,10,0,0.004325117542,0.005741645419,0.0001090670144,0.0002093858007,0.001221284088,0.01349394835,0.01361824236,8.748228163e-06,0.01374253636,10,0.06638065481,97,94,-3,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E49,***地球环保科技有限公司,0.09803729486,0.01674488043,0.07551270754,0.07705750614,0.1006878263,0.1105965348,0.1200844593,0.07396790893,0.1295723838,10,0,0.2211412765,0.3051998585,0.009300860906,0.01856796384,0.04385693482,0.5507004707,0.7165918305,3.375796996e-05,0.8824831903,10,0.1231039816,78,38,-40,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E5,***供应链管理有限公司,0.05668387407,0.01183994186,0.04286204045,0.04590820439,0.05490359499,0.07330978844,0.07384881636,0.0398158765,0.07438784428,10,0,0.01267729675,0.009424639194,0.001154236604,0.001444782738,0.01037543155,0.02434558697,0.02716789918,0.000863690471,0.02999021139,10,0.04400657732,103,84,-19,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E50,***建筑劳务有限公司,0.1692453772,0.02554849119,0.1389544595,0.1461841227,0.1637960983,0.2040258114,0.2058947358,0.1317247963,0.2077636602,10,0,0.007612727653,0.007046266674,0.003395026894,0.004291769148,0.005392916726,0.009520811456,0.01837452081,0.00249828464,0.02722823017,10,0.1616326495,54,90,36,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E51,***物流有限公司,0.0697365828,0.01058866232,0.05179934168,0.05377402964,0.07025410063,0.07874952738,0.08171418114,0.04982465373,0.0846788349,10,0,0.008164820829,0.02235803782,6.262129956e-05,0.0001151388263,0.0001862489341,0.01487742498,0.04311452056,1.010377278e-05,0.07135161614,10,0.06157176197,98,88,-10,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E52,***商贸有限公司,0.2136303318,0.02350974023,0.1787718514,0.192258047,0.2119176178,0.2416471762,0.2444786982,0.1652856558,0.2473102202,10,1,0.02000022898,0.01376625134,0.008215449666,0.008588428198,0.01415977762,0.03934474458,0.04434390206,0.007842471135,0.04934305953,10,0.1936301029,44,72,28,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E53,***文化传媒有限公司,0.107156181,0.02132723027,0.08047711585,0.0819389605,0.109750635,0.1294528809,0.1334376667,0.0790152712,0.1374224526,10,0,0.2869598797,0.258383236,0.000808873216,0.001012546266,0.3125324984,0.4387869704,0.656784683,0.0006052001663,0.8747823957,10,0.1798036986,71,34,-37,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E54,***新技术开发有限公司,0.06439978133,0.01831170466,0.04006536531,0.04948011458,0.06133692281,0.08481402429,0.08798510687,0.03065061605,0.09115618944,10,0,7.899397132e-05,0.0001278437291,3.072704573e-06,3.741349553e-06,3.123312975e-05,0.0002238135327,0.0003132867668,2.404059593e-06,0.0004027600009,10,0.06432078736,101,121,20,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E55,***集团有限公司***电力设备分公司,0.1835760094,0.04031931275,0.1352008078,0.1481904694,0.1724719222,0.2408611135,0.2479640336,0.1222111463,0.2550669537,10,0,0.1827128105,0.1431324308,0.07145586119,0.07247839327,0.100160617,0.3328856231,0.4140397498,0.07043332912,0.4951938766,10,0.0008631988979,51,42,-9,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E56,***家居材料***有限公司,0.08755638262,0.01676108494,0.06341929667,0.07203399939,0.08885804622,0.1073776577,0.1074019588,0.05480459396,0.1074262599,10,0,0.009291440505,0.004301565832,0.002396046829,0.004743737645,0.01040987864,0.01317401535,0.01334142473,4.835601296e-05,0.01350883411,10,0.07826494211,81,87,6,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E57,***机械设备有限公司,0.1025680758,0.02342497837,0.06648859451,0.07488993663,0.1061709716,0.1291130293,0.1295426679,0.0580872524,0.1299723066,10,0,0.009724407479,0.00859342081,0.0002115181689,0.0003895606155,0.009709428395,0.01649478224,0.02230187953,3.347572229e-05,0.02810897681,10,0.09284366837,74,86,12,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E58,***油气工程建设有限责任公司,0.1498825704,0.01613079357,0.1317831051,0.1370390164,0.1462327326,0.166452668,0.175355451,0.1265271939,0.1842582341,10,0,0.01763073373,0.007979599987,0.007476941057,0.007854588002,0.01664796797,0.02413983549,0.0295432549,0.007099294112,0.0349466743,10,0.1322518366,58,73,15,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E59,***商贸有限公司,0.06896464342,0.009142496251,0.05636268755,0.05921025978,0.06783220701,0.07641618763,0.08218531754,0.05351511532,0.08795444744,10,0,0.02642005825,0.0550718504,8.7234678e-05,0.0001690183408,0.0003580890359,0.1078100737,0.1308821372,5.451015238e-06,0.1539542008,10,0.04254458517,99,70,-29,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E6,***装饰设计工程有限公司,0.03828902106,0.006169667983,0.02894339772,0.03088465826,0.03989110217,0.04389193776,0.04479604,0.02700213718,0.04570014223,10,0,0.02905768496,0.03020482133,0.01165825855,0.01211484403,0.01882685529,0.03902691125,0.07614392716,0.01120167306,0.1132609431,10,0.009231336099,114,68,-46,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E60,***机械租赁有限公司,0.2143912442,0.01760198505,0.1869073213,0.187834758,0.2196416771,0.2335825691,0.2340624955,0.1859798845,0.2345424219,10,0,0.2904013582,0.2055608253,0.0128520986,0.01618521013,0.3384905723,0.4753010304,0.5263403653,0.009518987083,0.5773797003,10,0.076010114,43,32,-11,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E61,***调味品有限公司,0.07788330382,0.0129133045,0.06155897674,0.06542560897,0.07555178302,0.09484916536,0.09498138625,0.0576923445,0.09511360714,10,0,0.004930858557,0.005882938727,0.000397415114,0.0005570516949,0.0006914488416,0.01398495912,0.01405690756,0.0002377785332,0.01412885599,10,0.07295244526,92,91,-1,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E62,***工程造价咨询有限公司***分公司,0.1214523958,0.02008369616,0.09284504534,0.09814841999,0.1205584086,0.1450170246,0.1505118306,0.0875416707,0.1560066366,10,0,0.4992779919,0.2886325858,0.0205033147,0.03369213727,0.5061274596,0.8057415393,0.8256545355,0.007314492137,0.8455675317,10,0.3778255961,64,23,-41,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E63,***科技有限公司,0.08368298573,0.01972562498,0.05405748089,0.05509591783,0.08456886115,0.1084106096,0.1097269004,0.05301904394,0.1110431913,10,0,4.657174863e-05,4.315941844e-05,2.481072349e-06,2.944033629e-06,3.093739878e-05,0.000104188268,0.0001200535718,2.018111069e-06,0.0001359188756,10,0.08363641399,86,123,37,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E64,***图书有限责任公司,0.1124750355,0.01425940416,0.09891653082,0.1011279458,0.1091197882,0.1209520698,0.1345449143,0.09670511586,0.1481377588,10,0,0.05816742627,0.09168119728,0.007169938156,0.01366233294,0.03446928361,0.07747386519,0.1968277484,0.0006775433712,0.3161816316,10,0.0543076092,69,55,-14,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E65,***商贸有限公司,0.0894097801,0.01281206028,0.06960052907,0.07530389264,0.08922506284,0.1016662421,0.1055497171,0.06389716549,0.1094331921,10,0,0.003278454251,0.002226940715,0.0005407177426,0.0005673721451,0.00336849817,0.006480653498,0.006519656073,0.0005140633401,0.006558658648,10,0.08613132585,80,100,20,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E66,***快递有限公司,0.2947622952,0.0624148144,0.2054640733,0.2423234274,0.2971798348,0.3741353375,0.3768674407,0.1686047193,0.3795995439,10,0,0.1631031293,0.2655967774,0.00845620252,0.01346229286,0.0264328483,0.4435030696,0.6305957206,0.003450112184,0.8176883716,10,0.1316591659,30,43,13,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E67,***信息技术有限公司,0.1845447393,0.0244993618,0.1517730112,0.1531518704,0.1878033747,0.2088292217,0.2144108829,0.1503941521,0.219992544,10,0,0.04910046906,0.03385797116,0.01182672569,0.01736491032,0.04254558149,0.09169117737,0.1025854809,0.006288541053,0.1134797845,10,0.1354442702,50,58,8,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E68,***花木总公司,0.3380718151,0.08105023836,0.275694165,0.2805406118,0.3171602903,0.3824767947,0.4629580692,0.2708477181,0.5434393437,10,0,0.5216594566,0.0796404121,0.4356464424,0.4704561059,0.5148591631,0.5721128929,0.6423940259,0.4008367788,0.7126751588,10,0.1835876415,28,21,-7,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E69,***电子器材经营部,0.2503652668,0.04400676014,0.2044718164,0.2088816627,0.2353015652,0.3207126735,0.3231100418,0.2000619701,0.32550741,10,0,0.07185470939,0.03007803887,0.03412494963,0.05015006967,0.06905828332,0.0956717851,0.115551627,0.0180998296,0.1354314689,10,0.1785105575,38,52,14,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E7,***家电有限公司***分公司,0.02580342326,0.01036390852,0.009235687766,0.01547037019,0.02878003758,0.03436137967,0.03615124704,0.003001005341,0.0379411144,10,0,0.1318793032,0.1702928298,0.01885785392,0.02111360106,0.04529568355,0.3199000713,0.4190986427,0.01660210679,0.518297214,10,0.10607588,121,45,-76,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E70,***科技有限公司,0.1379471805,0.01571482473,0.1139020225,0.1215670928,0.1424654399,0.1557212843,0.1559374263,0.1062369522,0.1561535682,10,0,0.03066517147,0.0582223025,0.0008722406904,0.001567357635,0.01431528022,0.03830102867,0.1168110563,0.0001771237463,0.1953210839,10,0.107282009,60,66,6,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E71,***农业科技有限公司,0.2041897012,0.06109422571,0.110209563,0.1413473558,0.2139458708,0.2461670708,0.276226774,0.07907177026,0.3062864772,10,0,0.1828670977,0.1282464023,2.736374532e-05,4.144613351e-05,0.243166393,0.2791803478,0.2992865809,1.328135713e-05,0.3193928139,10,0.02132260355,45,41,-4,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E72,***图书有限公司,0.2897171126,0.04487283172,0.2228092576,0.2547354504,0.290146397,0.3383260035,0.3440259891,0.1908830649,0.3497259747,10,0,0.287666884,0.2076014601,0.000173236624,0.0003268961958,0.3312806492,0.4763266868,0.4784800323,1.957705229e-05,0.4806333779,10,0.002050228549,32,33,1,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E73,***商贸有限责任公司,0.1183311273,0.02865812438,0.07752992326,0.08714372824,0.1215955491,0.150943928,0.1536439398,0.06791611829,0.1563439515,10,0,0.003514123318,0.003019392374,0.000401490515,0.0004233834439,0.00265385535,0.008412392575,0.008690808454,0.0003795975862,0.008969224333,10,0.1148170039,67,99,32,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E74,***蔬菜专业合作社,0.1539591335,0.01869309808,0.1299882122,0.1310690153,0.1489214049,0.1754997095,0.1788616274,0.128907409,0.1822235454,10,0,0.02082775941,0.04831917758,0.001643727975,0.00192130883,0.005802381214,0.02911220753,0.09351712425,0.00136614712,0.157922041,10,0.133131374,56,71,15,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E75,***酒店管理有限公司,0.1070850165,0.0261420901,0.06954493998,0.08759486581,0.1085790829,0.1282680192,0.1392442402,0.05149501415,0.1502204612,10,0,0.0008554073199,0.001109564128,4.245914702e-06,8.360043979e-06,0.0003503779382,0.001798609031,0.002606337832,1.317854245e-07,0.003414066633,10,0.1062296092,72,107,35,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E76,***信息科技有限公司,0.1706660196,0.02303809012,0.1370321524,0.1396597065,0.176189285,0.1979402602,0.1980619494,0.1344045983,0.1981836386,10,0,0.01300029718,0.0107996878,0.001668137792,0.001780108776,0.01175907789,0.02348250743,0.02724541415,0.001556166808,0.03100832087,10,0.1576657224,53,83,30,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E77,***机电设备有限公司,0.3665492679,0.08107081765,0.2510453729,0.2564731413,0.3671284594,0.4663549766,0.4794195657,0.2456176046,0.4924841547,10,0,0.6148706578,0.2397296183,0.2553675025,0.4034196164,0.7304729274,0.8042196574,0.8439604195,0.1073153886,0.8837011817,10,0.2483213899,25,17,-8,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E78,个体经营E78,0.1211539626,0.01644575991,0.1043250874,0.1104108119,0.1153354548,0.1481587806,0.1489764996,0.09823936298,0.1497942185,10,0,0.06843303849,0.1032725917,0.002099200552,0.00277293081,0.03045314196,0.2094406934,0.2615446077,0.001425470293,0.3136485221,10,0.05272092411,65,54,-11,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E79,***鞋业有限公司,0.2025177165,0.01476972031,0.1836635737,0.1908786176,0.2003621493,0.2207361419,0.223260339,0.1764485297,0.2257845361,10,0,0.01756694672,0.005023225109,0.009999617466,0.0127789209,0.01835055829,0.02178036015,0.02338295155,0.007220314031,0.02498554295,10,0.1849507698,46,74,28,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E8,***科学研究院有限公司,0.02606005345,0.00720827644,0.01643841982,0.01867088877,0.02459557434,0.03439017911,0.0354237691,0.01420595088,0.03645735908,10,0,0.01676907097,0.01408591933,2.809122209e-06,5.521039328e-06,0.0181513583,0.03105401282,0.03761189785,9.720509045e-08,0.04416978287,10,0.009290982476,120,75,-45,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E80,***实业有限责任公司,0.3432370641,0.04591431682,0.272829588,0.3145191557,0.3435895184,0.3865190631,0.3866233703,0.2311400202,0.3867276775,10,0,0.7291903242,0.1722589591,0.5492127101,0.5568328838,0.6485520396,0.9401146359,0.9474376251,0.5415925365,0.9547606143,10,0.3859532601,26,12,-14,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E81,***机械设备有限公司,0.1154202468,0.01421555103,0.09676921661,0.1046116878,0.1124826793,0.1339413155,0.1354557924,0.08892674542,0.1369702692,10,0,0.0003546332728,0.0003561552681,3.3484794e-05,4.395889501e-05,0.0002233933164,0.0007627619467,0.0009528815458,2.301069299e-05,0.001143001145,10,0.1150656135,68,114,46,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E82,***商贸有限公司,0.194614899,0.02863463793,0.1631357251,0.1682017119,0.1848344062,0.2318618526,0.2415747226,0.1580697383,0.2512875925,10,1,0.2187013257,0.06330852915,0.1190857939,0.1559521651,0.2262883258,0.2866219453,0.2962781365,0.08221942284,0.3059343277,10,0.02408642672,47,39,-8,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E83,***社会福利院（***社会福利社会化服务中心）,0.5444532255,0.06494014251,0.4634453013,0.4756666332,0.5501629621,0.6237840466,0.6420978328,0.4512239694,0.6604116189,10,0,0.8638831037,0.1018021194,0.6746220742,0.6793241026,0.9040178249,0.9263270713,0.9443622324,0.6699200459,0.9623973935,10,0.3194298782,13,3,-10,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E84,***建材有限公司,0.1532688251,0.02083153789,0.1250444182,0.1369680816,0.1561066865,0.1694921296,0.180796753,0.1131207547,0.1921013763,10,0,0.002737180768,0.001122555426,0.001749726606,0.001851337165,0.002197120471,0.003839464643,0.00456930537,0.001648116047,0.005299146097,10,0.1505316443,57,101,44,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E85,***安防科技有限公司,0.2264316686,0.01457434234,0.2063605513,0.21062117,0.226670467,0.2483347601,0.248723374,0.2020999326,0.2491119879,10,0,0.02700750147,0.01687323332,0.007049581667,0.01313917055,0.02481712267,0.04267661922,0.05344767303,0.0009599927854,0.06421872683,10,0.1994241671,42,69,27,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E86,***地质工程勘察院***分院,0.2808208394,0.08158151079,0.1746988762,0.202666177,0.2829039984,0.3548090468,0.3959545967,0.1467315753,0.4371001465,10,0,0.2321253471,0.1103977827,0.08672644061,0.1692851006,0.2087844067,0.3824233641,0.3835902333,0.004167780664,0.3847571025,10,0.04869549227,34,36,2,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E87,***实业有限责任公司,0.234076271,0.0355407459,0.1909071449,0.1982418397,0.2265538913,0.2796569295,0.285338269,0.1835724502,0.2910196086,10,1,0.7164698741,0.2517410374,0.3368487821,0.668606332,0.7926410103,0.8312035514,0.832475049,0.005091232194,0.8337465466,10,0.4823936031,40,13,-27,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E88,***贸易有限公司,0.1654327803,0.02217580687,0.1334764671,0.1426857124,0.1683703785,0.189066442,0.1896965149,0.1242672219,0.1903265879,10,0,0.01418885159,0.009828046889,0.00593603047,0.008409372128,0.01165192358,0.02418280493,0.03144112791,0.003462688812,0.03869945088,10,0.1512439287,55,79,24,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E89,***物资有限公司,0.3344336244,0.05129262942,0.2804163065,0.2896500967,0.3246694406,0.3672701532,0.4117174518,0.2711825163,0.4561647505,10,0,0.3697902553,0.1724394669,0.2385060747,0.2420902913,0.3133699946,0.4757674556,0.6472175809,0.2349218582,0.8186677062,10,0.03535663091,29,28,-1,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E9,***生活用品服务有限公司***分公司,0.02174866462,0.004496093452,0.01759735976,0.01786539184,0.02133022982,0.02531048472,0.02912196768,0.01732932769,0.03293345065,10,0,0.03980214336,0.0330687231,9.657470614e-06,1.596062921e-05,0.0348708536,0.0764849907,0.09238592125,3.354312015e-06,0.1082868518,10,0.01805347874,122,62,-60,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E90,***文化传媒有限责任公司,0.2928954659,0.02853566389,0.2543887185,0.2722645567,0.2899000519,0.3272754126,0.3353431954,0.2365128804,0.3434109781,10,0,0.04919329668,0.1261204879,0.001164617945,0.001178373203,0.00255423184,0.1002642221,0.2518888726,0.001150862688,0.403513523,10,0.2437021692,31,57,26,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E91,***科技实业有限公司,0.123879862,0.0326394165,0.07701406457,0.09497158574,0.1275164348,0.1563985381,0.165829706,0.05905654341,0.175260874,10,0,0.002277003229,0.004115056513,0.0003558317164,0.0005572357443,0.000992030622,0.003061496245,0.00847330124,0.0001544276884,0.01388510624,10,0.1216028588,62,103,41,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E92,***地质灾害防治有限公司,0.3701163354,0.05192319057,0.3070045552,0.3070762379,0.3860112994,0.4190045907,0.4269533976,0.3069328724,0.4349022046,10,0,0.3234875873,0.2228830839,0.1180789743,0.1435712517,0.3060646606,0.4134632872,0.6556229216,0.09258669694,0.8977825561,10,0.04662874812,24,29,5,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E93,***电脑设计事务所,0.2376719561,0.02480233446,0.1962620437,0.2117032734,0.2481891501,0.2575297987,0.2587858999,0.180820814,0.2600420011,10,0,0.03406532452,0.02894239881,0.00350518397,0.004363202337,0.02789162822,0.07010060052,0.07967279899,0.002647165604,0.08924499745,10,0.2036066316,39,65,26,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E94,***汽车美容有限公司,0.3420261826,0.04319019163,0.2900940542,0.2942395642,0.3356056256,0.3879661601,0.4010145913,0.2859485442,0.4140630225,10,0,0.03433897995,0.03240206059,0.003700001601,0.003878074601,0.03077685657,0.08352975199,0.08978616788,0.003521928602,0.09604258377,10,0.3076872027,27,64,37,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E95,***兰花店,0.1441316116,0.02995526996,0.106632513,0.1193589449,0.1372697565,0.1745511804,0.1847010349,0.09390608111,0.1948508894,10,0,0.3877684784,0.2981207146,0.007556941273,0.01068013275,0.4520642215,0.7847713613,0.8076561802,0.004433749794,0.8305409991,10,0.2436368668,59,27,-32,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E96,***土地整理有限公司,0.8080355745,0.05159004935,0.7427202495,0.7489481602,0.8283243831,0.854739214,0.8636741265,0.7364923389,0.872609039,10,0,0.8117416957,0.2526618468,0.3845843057,0.6361207979,0.8952850358,0.9599841983,0.971868306,0.1330478135,0.9837524138,10,0.003706121217,1,9,8,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E97,***美工装饰部,0.2602897628,0.05717025668,0.1785681982,0.2100422722,0.2678635984,0.3283525845,0.3314028441,0.1470941241,0.3344531037,10,0,0.07658734079,0.1055752628,0.0072506509,0.007521906337,0.03243748997,0.1706407342,0.2599351216,0.006979395464,0.349229509,10,0.183702422,35,51,16,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E98,***文化传播有限公司,0.2814270169,0.02284349069,0.2518018406,0.2519578983,0.2812707907,0.3034353338,0.3154601873,0.251645783,0.3274850409,10,0,0.003738187284,0.00404626201,0.001021030442,0.001314947726,0.001926810229,0.007071929013,0.01060748753,0.0007271131574,0.01414304604,10,0.2776888296,33,97,64,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
E99,***建筑工程有限责任公司,0.5839846822,0.07979890618,0.4830643746,0.485861505,0.5828429683,0.6898712011,0.6976944295,0.4802672442,0.7055176579,10,1,0.8439635045,0.07589312559,0.7342895571,0.7885976427,0.8404619251,0.9234672463,0.9342329868,0.6799814716,0.9449987273,10,0.2599788222,10,6,-4,123_enterprise_aggregated_oof,0.6623931073,25,20,0.8,0.1245917945,0.08549875587,0.4823936031,23
