enterprise_id,enterprise_name,risk_mean,risk_p90,risk_used,risk_used_column,pD,rating_prob_A,rating_prob_B,rating_prob_C,rating_prob_D,max_loan_limit_10k,eligible_for_optimization,optimization_uncertainty_flag,uncertainty_cap_applied,d_probability_reject_flag,rate_index,interest_rate,interest_rate_percent,fitted_churn_A,fitted_churn_B,fitted_churn_C,rating_mixture_customer_churn_mass,acceptance_probability_A_i_r,nonacceptance_probability_including_D,risk_variant,lgd,funding_cost_rate,unit_expected_interest_per_10k,unit_expected_credit_loss_per_10k,unit_expected_funding_cost_per_10k,unit_expected_net_return_per_10k,candidate_rate_is_observed_attachment3_point,eligible_candidate
E173,***贸易有限责任公司,0.03266440506,0.0547491319,0.03266440506,risk_mean,0.005215886651,0.6390523179,0.296952865,0.05877893046,0.005215886651,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1340177173,0.860766396,0.139233604,mean,0.5,0.03,0.03871822378,0.01405821111,0.02582299188,-0.00116297921,True,True
E174,***工程技术有限公司,0.04645413672,0.0721865749,0.04645413672,risk_mean,0.01453771835,0.3862271997,0.4524429674,0.1467921145,0.01453771835,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1314480591,0.8540142225,0.1459857775,mean,0.5,0.03,0.0378668904,0.01983624673,0.02562042668,-0.007589783001,True,True
E175,***食品集团有限公司,0.1170926019,0.2276181266,0.1170926019,risk_mean,0.003257057422,0.7396413693,0.2194902257,0.03761134754,0.003257057422,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1346243556,0.8621185869,0.1378814131,mean,0.5,0.03,0.03539444585,0.05047385424,0.02586355761,-0.04094296601,True,True
E176,***科技有限公司,0.03166893663,0.04811169155,0.03166893663,risk_mean,0.007422265812,0.5538546789,0.3573006024,0.08142245285,0.007422265812,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1333689201,0.8592088141,0.1407911859,mean,0.5,0.03,0.03868793418,0.01360511474,0.02577626442,-0.0006934449812,True,True
E177,***电力工程有限公司,0.08746342911,0.1209037627,0.08746342911,risk_mean,0.03866513704,0.1875240991,0.4684460211,0.3053647428,0.03866513704,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1260014563,0.8353334067,0.1646665933,mean,0.5,0.03,0.03544566114,0.0365305621,0.0250600022,-0.02614490317,True,True
E178,***贸易有限公司,0.07076990542,0.1444771478,0.07076990542,risk_mean,0.0009628317379,0.9059455425,0.08164330329,0.01144832249,0.0009628317379,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1353853618,0.8636518064,0.1363481936,mean,0.5,0.03,0.03731770311,0.03056027833,0.02590955419,-0.01915212941,True,True
E179,***园林有限公司,0.07597864058,0.1012225918,0.07597864058,risk_mean,0.02941800162,0.2344639894,0.4822645236,0.2538534853,0.02941800162,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.127949218,0.8426327803,0.1573672197,mean,0.5,0.03,0.03620539695,0.03201104658,0.02527898341,-0.02108463303,True,True
E180,***电气有限公司,0.03328246558,0.0609878737,0.03328246558,risk_mean,0.00681476581,0.5749954224,0.3428802571,0.07530955468,0.00681476581,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1335444174,0.8596408168,0.1403591832,mean,0.5,0.03,0.03864288807,0.01430548295,0.0257892245,-0.001451819385,True,True
E181,***食品有限公司,0.08976755602,0.1738779091,0.08976755602,risk_mean,0.00494868576,0.6511524813,0.2879467032,0.05595212967,0.00494868576,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1340985881,0.8609527261,0.1390472739,mean,0.5,0.03,0.03644052034,0.03864281104,0.02582858178,-0.02803087248,True,True
E182,***新材料科技有限公司,0.03941105035,0.05845051675,0.03941105035,risk_mean,0.007605213329,0.5477846364,0.361364454,0.08324569628,0.007605213329,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1333164981,0.8590782886,0.1409217114,mean,0.5,0.03,0.03837278166,0.01692858884,0.02577234866,-0.004328155844,True,True
E183,***建设工程有限公司,0.1000379791,0.1373966554,0.1000379791,risk_mean,0.1136824695,0.06749019864,0.3066884333,0.5121388985,0.1136824695,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1131108213,0.7732067092,0.2267932908,mean,0.5,0.03,0.03235733527,0.0386750183,0.02319620127,-0.02951388431,True,True
E184,***建筑装饰工程有限公司,0.1026369757,0.1309602566,0.1026369757,risk_mean,0.06503170842,0.1177485484,0.4066420549,0.4105776883,0.06503170842,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1210306629,0.8139376287,0.1860623713,mean,0.5,0.03,0.03396348524,0.04177004831,0.02441812886,-0.03222469193,True,True
E185,***生态魔芋有限公司,0.04370184396,0.0789789551,0.04370184396,risk_mean,0.004728571965,0.6614648458,0.2801972528,0.0536093294,0.004728571965,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1341656234,0.8611058046,0.1388941954,mean,0.5,0.03,0.03829153603,0.01881595575,0.02583317414,-0.006357593862,True,True
E186,***建筑劳务有限公司,0.09599836002,0.1387587353,0.09599836002,risk_mean,0.07314605687,0.1052481452,0.3875873553,0.4340184426,0.07314605687,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1196227352,0.8072312079,0.1927687921,mean,0.5,0.03,0.03393283261,0.03874643606,0.02421693624,-0.02903053968,True,True
E187,个体经营E187,0.6080938535,0.7016698613,0.6080938535,risk_mean,0.8084327303,0.002194899312,0.01565307344,0.173719297,0.8084327303,0,False,True,False,True,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.02362284477,0.167944425,0.832055575,mean,0.5,0.03,0.003060558038,0.05106298628,0.005038332749,-0.05304076099,True,False
E188,***硬质合金有限公司,0.03765325996,0.05845571905,0.03765325996,risk_mean,0.0078840769,0.5387798254,0.3673267933,0.08600930441,0.0078840769,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1332369605,0.8588789626,0.1411210374,mean,0.5,0.03,0.03843408069,0.01616979643,0.02576636888,-0.003502084611,True,True
E189,***石油工程技术服务有限公司,0.08558044961,0.1097051406,0.08558044961,risk_mean,0.03626178088,0.1978942018,0.4729614639,0.2928825534,0.03626178088,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1264947177,0.8372435014,0.1627564986,mean,0.5,0.03,0.03560001991,0.03582583764,0.02511730504,-0.02534312277,True,True
E190,***劳务有限公司,0.04801111119,0.07257927492,0.04801111119,risk_mean,0.00948964907,0.4921144882,0.3968316134,0.1015642493,0.00948964907,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1327871362,0.8577232147,0.1422767853,mean,0.5,0.03,0.03796924811,0.02059012232,0.02573169644,-0.008352570649,True,True
E191,***商贸有限责任公司,0.08893492673,0.1998784088,0.08893492673,risk_mean,0.002114290595,0.8141728976,0.1589417864,0.02477102542,0.002114290595,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1349953277,0.8628903817,0.1371096183,mean,0.5,0.03,0.03655594193,0.03837054644,0.02588671145,-0.02770131596,True,True
E192,***建设工程有限公司,0.1622654,0.1981223657,0.1622654,risk_mean,0.1470839444,0.0510812494,0.2567367831,0.5450980231,0.1470839444,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1081618847,0.7447541709,0.2552458291,mean,0.5,0.03,0.02901164469,0.06042391672,0.02234262513,-0.05375489716,True,True
E193,个体经营E193,0.02959403557,0.04726617672,0.02959403557,risk_mean,0.006828110355,0.574514004,0.3432130772,0.0754448084,0.006828110355,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1335405382,0.8596313514,0.1403686486,mean,0.5,0.03,0.03878989966,0.0127199804,0.02578894054,0.0002809787261,True,True
E194,***文化传播有限公司,0.04221497419,0.06029065238,0.04221497419,risk_mean,0.01873260766,0.327176318,0.473508747,0.1805823274,0.01873260766,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1304039784,0.850863414,0.149136586,mean,0.5,0.03,0.03789490702,0.01795958853,0.02552590242,-0.005590583933,True,True
E195,***医药有限公司,0.03274305492,0.04907034401,0.03274305492,risk_mean,0.01002706307,0.4782204196,0.4051139819,0.1066385354,0.01002706307,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1326394497,0.8573334872,0.1426665128,mean,0.5,0.03,0.03856067229,0.01403585873,0.02572000462,-0.001195191051,True,True
E196,***地质制图印刷厂,0.03882241812,0.05759835032,0.03882241812,risk_mean,0.01117580017,0.4509587937,0.4205950769,0.1172703292,0.01117580017,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1323281915,0.8564960083,0.1435039917,mean,0.5,0.03,0.03828088144,0.01662562308,0.02569488025,-0.004039621885,True,True
E197,***医疗设备有限公司,0.03592617365,0.05779302789,0.03592617365,risk_mean,0.01491561642,0.3800714929,0.4550434587,0.149969432,0.01491561642,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1313517114,0.8537326722,0.1462673278,mean,0.5,0.03,0.03827235156,0.01533567412,0.02561198017,-0.002675302717,True,True
E198,***商贸有限公司,0.1107815779,0.1707146264,0.1107815779,risk_mean,0.00625022041,0.5961154699,0.3280873866,0.06954692303,0.00625022041,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1337095626,0.8600402169,0.1399597831,mean,0.5,0.03,0.03556150762,0.04763830615,0.02580120651,-0.03787800504,True,True
E199,***建筑劳务有限公司,0.1077748206,0.1627475946,0.1077748206,risk_mean,0.08451764404,0.09136569967,0.3623901007,0.4617265555,0.08451764404,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1177187026,0.7977636533,0.2022363467,mean,0.5,0.03,0.03309799407,0.04298941731,0.0239329096,-0.03382433284,True,True
E200,个体经营E200,0.09616659389,0.1671704252,0.09616659389,risk_mean,0.003299186828,0.7371506583,0.2214725073,0.03807764761,0.003299186828,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1346109444,0.8620898688,0.1379101312,mean,0.5,0.03,0.03623213145,0.04145212315,0.02586269606,-0.03108268777,True,True
E201,***物流有限责任公司,0.09619321977,0.1286568947,0.09619321977,risk_mean,0.03038467718,0.2285349232,0.481378426,0.2597019737,0.03038467718,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.127738908,0.8418764149,0.1581235851,mean,0.5,0.03,0.03538155295,0.0404914015,0.02525629245,-0.03036614099,True,True
E202,个体经营E202,0.09030216428,0.139219832,0.09030216428,risk_mean,0.09970872276,0.07733652916,0.3318008512,0.4911538969,0.09970872276,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1152764714,0.7850148058,0.2149851942,mean,0.5,0.03,0.03320687155,0.03544426798,0.02355044417,-0.0257878406,True,True
E203,***建设工程有限公司,0.1189196725,0.1451006664,0.1189196725,risk_mean,0.0861904014,0.08960235025,0.3588478935,0.4653593548,0.0861904014,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.117444547,0.7963650515,0.2036349485,mean,0.5,0.03,0.03262726349,0.04735173556,0.02389095155,-0.03861542362,True,True
E204,***科技发展有限公司,0.04546017552,0.06585224095,0.04546017552,risk_mean,0.02254620073,0.2869632324,0.4818081498,0.2086824171,0.02254620073,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1294978146,0.8479559847,0.1520440153,mean,0.5,0.03,0.03763746069,0.01927411395,0.02543867954,-0.007075332798,True,True
E205,个体经营E205,0.03184472117,0.05060377805,0.03184472117,risk_mean,0.003802746898,0.7086132077,0.2439710321,0.04361301328,0.003802746898,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1344519715,0.8617452816,0.1382547184,mean,0.5,0.03,0.03879510082,0.01372101911,0.02585235845,-0.0007782767365,True,True
E206,***建设工程有限公司,0.06257196707,0.0875170798,0.06257196707,risk_mean,0.02608655695,0.2573742365,0.4837662261,0.2327729805,0.02608655695,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1286876602,0.8452257829,0.1547742171,mean,0.5,0.03,0.03684373295,0.02644371993,0.02535677349,-0.01495676046,True,True
E207,个体经营E207,0.08437957589,0.1144858602,0.08437957589,risk_mean,0.08517705778,0.09066312358,0.3609885881,0.4631712306,0.08517705778,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1176104602,0.7972124821,0.2027875179,mean,0.5,0.03,0.03394239744,0.03363422557,0.02391637446,-0.02360820259,True,True
E208,个体经营E208,0.06634981274,0.1299800428,0.06634981274,risk_mean,0.00145884054,0.86402023,0.1172852922,0.01723563733,0.00145884054,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1352151068,0.8633260527,0.1366739473,mean,0.5,0.03,0.03748107068,0.02864076097,0.02589978158,-0.01705947187,True,True
E209,***工程检测有限公司,0.05019038873,0.06988001748,0.05019038873,risk_mean,0.02617113054,0.2567394933,0.4837628146,0.2333265615,0.02617113054,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1286686393,0.8451602301,0.1548397699,mean,0.5,0.03,0.0373274709,0.02120946024,0.0253548069,-0.00923679625,True,True
E210,***建筑工程有限公司,0.1435127899,0.1926809325,0.1435127899,risk_mean,0.1574272322,0.04733259611,0.2436738458,0.5515663259,0.1574272322,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1066786875,0.7358940804,0.2641059196,mean,0.5,0.03,0.02930819985,0.05280510627,0.02207682241,-0.04557372883,True,True
E211,个体经营E211,0.04497149201,0.07084636875,0.04497149201,risk_mean,0.008668091797,0.5149548833,0.3826970524,0.09367997251,0.008668091797,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1330156345,0.8583162737,0.1416837263,mean,0.5,0.03,0.03811681773,0.01929988172,0.02574948821,-0.006932552206,True,True
E212,***建电管理咨询有限公司,0.054977759,0.0793632645,0.054977759,risk_mean,0.008452260958,0.5213045365,0.378660431,0.09158277153,0.008452260958,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1330762348,0.8584715042,0.1415284958,mean,0.5,0.03,0.03772427191,0.02359841973,0.02575414513,-0.01162829295,True,True
E213,***科技有限公司,0.05214613302,0.07310147333,0.05214613302,risk_mean,0.02175058142,0.2945391869,0.4806985397,0.203011692,0.02175058142,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1296838324,0.8485655862,0.1514344138,mean,0.5,0.03,0.03740070201,0.02212470697,0.02545696759,-0.01018097254,True,True
E214,***建筑工程有限公司,0.07228598426,0.1010562991,0.07228598426,risk_mean,0.02554990198,0.261473602,0.4837393819,0.2292371141,0.02554990198,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1288087043,0.8456413937,0.1543586063,mean,0.5,0.03,0.03647987185,0.03056401024,0.02536924181,-0.01945338019,True,True
E215,***建筑工程有限公司,0.1017355454,0.1370884234,0.1017355454,risk_mean,0.03574714506,0.2002583915,0.4738630357,0.2901314277,0.03574714506,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1266014519,0.837651403,0.162348597,mean,0.5,0.03,0.03498811035,0.04260946117,0.02512954209,-0.03275089291,True,True
E216,***建设工程有限公司,0.07391707793,0.09656195272,0.07391707793,risk_mean,0.02446010746,0.2701984782,0.4834097488,0.2219316656,0.02446010746,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1290564014,0.8464834912,0.1535165088,mean,0.5,0.03,0.03645199658,0.03128479309,0.02539450474,-0.02022730125,True,True
E217,个体经营E217,0.9142122803,0.961571423,0.9142122803,risk_mean,0.989516221,9.834305362e-05,0.0007135054058,0.009671930558,0.989516221,0,False,True,False,True,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.001290641529,0.009193137488,0.9908068625,mean,0.5,0.03,3.667261104e-05,0.004202239593,0.0002757941247,-0.004441361107,True,False
E218,***建设工程有限公司,0.3408718045,0.4430636639,0.3408718045,risk_mean,0.06784804717,0.1131122125,0.3999416964,0.419098044,0.06784804717,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.120536816,0.8116151369,0.1883848631,mean,0.5,0.03,0.02487556656,0.1383283581,0.02434845411,-0.1378012457,True,True
E219,***品牌营销策划有限公司,0.137299131,0.1975314958,0.137299131,risk_mean,0.0152408675,0.374924741,0.4571521791,0.1526822124,0.0152408675,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1312691722,0.8534899603,0.1465100397,mean,0.5,0.03,0.03423825367,0.05859171494,0.02560469881,-0.04995816008,True,True
E220,***文化传播有限公司,0.05955429,0.08001072991,0.05955429,risk_mean,0.05263448633,0.1431647131,0.4367237933,0.3674770073,0.05263448633,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1232803767,0.824085137,0.175914863,mean,0.5,0.03,0.03603784093,0.02453890262,0.02472255411,-0.0132236158,True,True
E221,***测绘服务有限公司,0.07115552158,0.09580067052,0.07115552158,risk_mean,0.04309673485,0.1708934691,0.4591159766,0.3268938195,0.04309673485,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1251128653,0.8317903999,0.1682096001,mean,0.5,0.03,0.03592608229,0.02959323987,0.024953712,-0.01862086958,True,True
E222,***数码科技有限公司,0.08882951254,0.1205729393,0.08882951254,risk_mean,0.03971468383,0.1833140401,0.4663383774,0.3106328987,0.03971468383,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1257886319,0.8344966843,0.1655033157,mean,0.5,0.03,0.0353571469,0.03706396684,0.02503490053,-0.02674172047,True,True
E223,***科技有限公司,0.1842149147,0.3254840148,0.1842149147,risk_mean,0.02436637617,0.2709752149,0.4833630271,0.2212953818,0.02436637617,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1290778262,0.8465557976,0.1534442024,mean,0.5,0.03,0.0321132531,0.07797410202,0.02539667393,-0.07125752285,True,True
E224,***纸业有限公司,0.06354587666,0.1343622068,0.06354587666,risk_mean,0.001051292517,0.8981759546,0.08828686086,0.01248589198,0.001051292517,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1353547299,0.8635939775,0.1364060225,mean,0.5,0.03,0.03760530056,0.02743891819,0.02590781933,-0.01574143695,True,True
E225,***物业服务有限责任公司***分公司,0.04395071825,0.06577160739,0.04395071825,risk_mean,0.01349034129,0.4043519769,0.444317237,0.1378404448,0.01349034129,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1317176972,0.8547919615,0.1452080385,mean,0.5,0.03,0.0380008807,0.01878436033,0.02564375884,-0.006427238477,True,True
E226,***建设工程有限公司,0.1712671043,0.271237285,0.1712671043,risk_mean,0.0120470304,0.4322329726,0.4305760207,0.1251439764,0.0120470304,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1320959002,0.8558570695,0.1441429305,mean,0.5,0.03,0.0329813762,0.07329008099,0.02567571208,-0.06598441688,True,True
E227,***安全技术有限公司,0.06788151278,0.09282828709,0.06788151278,risk_mean,0.02279350039,0.2846847799,0.4820964932,0.2104252266,0.02279350039,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1294403034,0.8477661963,0.1522338037,mean,0.5,0.03,0.03674516231,0.02877382594,0.02543298589,-0.01746164952,True,True
E228,***文化发展有限公司,0.04793081534,0.06959537772,0.04793081534,risk_mean,0.03281682014,0.2148193071,0.4784501253,0.2739137474,0.03281682014,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1272170968,0.839966083,0.160033917,mean,0.5,0.03,0.0371863208,0.02013012961,0.02519898249,-0.008142791292,True,True
E229,***家贸易有限公司,0.09451816872,0.1824662423,0.09451816872,risk_mean,0.01085648376,0.4582260081,0.4165735963,0.1143439119,0.01085648376,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1324141281,0.8567293882,0.1432706118,mean,0.5,0.03,0.03607250963,0.04048824643,0.02570188165,-0.03011761844,True,True
E230,***建筑劳务有限公司,0.06582158636,0.1067507697,0.06582158636,risk_mean,0.01201454869,0.4329037366,0.4302284119,0.1248533028,0.01201454869,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1321045049,0.8558809464,0.1441190536,mean,0.5,0.03,0.03717886597,0.02816772081,0.02567642839,-0.01666528323,True,True
E231,***建筑科技有限公司,0.1729792696,0.272034367,0.1729792696,risk_mean,0.007110109692,0.564522904,0.3500742573,0.07829272895,0.007110109692,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1334588192,0.8594310711,0.1405689289,mean,0.5,0.03,0.03305068001,0.07433187947,0.02578293213,-0.06706413159,True,True
E232,***投资发展有限责任公司,0.2006365526,0.2723817131,0.2006365526,risk_mean,0.2405745903,0.02846971844,0.1664324899,0.5645232014,0.2405745903,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.09526889992,0.6641565098,0.3358434902,mean,0.5,0.03,0.02468696333,0.06662703626,0.01992469529,-0.06186476822,True,True
E233,***劳务有限公司,0.3317632959,0.4040328353,0.3317632959,risk_mean,0.5340745689,0.008033466714,0.05467442948,0.4032175349,0.5340745689,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.05770672356,0.4082187075,0.5917812925,mean,0.5,0.03,0.01268458265,0.06771599193,0.01224656123,-0.0672779705,True,True
E234,***机电设备商贸有限公司,0.05769963741,0.08311622003,0.05769963741,risk_mean,0.01307558836,0.4119967773,0.4406922007,0.1342354337,0.01307558836,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1318255675,0.8550988442,0.1449011558,mean,0.5,0.03,0.03746783772,0.02466944663,0.02565296533,-0.01285457424,True,True
E235,个体经营E235,0.04719287347,0.07338004269,0.04719287347,risk_mean,0.01047091366,0.4673128181,0.4114355015,0.1107807668,0.01047091366,100,True,False,False,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1325184883,0.8570105981,0.1429894019,mean,0.5,0.03,0.03797030995,0.02022239636,0.02571031794,-0.007962404352,True,True
E236,个体经营E236,0.1133525056,0.1514000504,0.1133525056,risk_mean,0.0489706154,0.152744098,0.4455414905,0.3527437961,0.0489706154,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.123972497,0.8270568876,0.1729431124,mean,0.5,0.03,0.03409881814,0.04687448524,0.02481170663,-0.03758737372,True,True
E237,个体经营E237,0.1939082061,0.2572424508,0.1939082061,risk_mean,0.1413190962,0.05339390811,0.2644667642,0.5408202315,0.1413190962,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.108997411,0.7496834928,0.2503165072,mean,0.5,0.03,0.02810058759,0.07268489061,0.02249050478,-0.06707480781,True,True
E238,个体经营E238,0.03986630127,0.05802371787,0.03986630127,risk_mean,0.0197607359,0.3152984087,0.476549781,0.1883910744,0.0197607359,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1301559615,0.8500833026,0.1499166974,mean,0.5,0.03,0.03795300359,0.01694483852,0.02550249908,-0.004494334013,True,True
E239,个体经营E239,0.1275079889,0.1694278997,0.1275079889,risk_mean,0.03936114847,0.1847119257,0.4670564838,0.308870442,0.03936114847,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1258601505,0.834778701,0.165221299,mean,0.5,0.03,0.03386770527,0.05322047667,0.02504336103,-0.04439613244,True,True
E240,个体经营E240,0.6356687049,0.7520657795,0.6356687049,risk_mean,0.6476837949,0.005024276524,0.03502115902,0.3122707696,0.6476837949,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.04353956828,0.3087766369,0.6912233631,mean,0.5,0.03,0.005231110128,0.09813982243,0.009263299106,-0.1021720114,True,True
E241,个体经营E241,0.06738691305,0.09988596458,0.06738691305,risk_mean,0.04206425713,0.1745120279,0.4613814486,0.3220422663,0.04206425713,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1253175888,0.832618154,0.167381846,mean,0.5,0.03,0.03610774229,0.02805378357,0.02497854462,-0.0169245859,True,True
E242,个体经营E242,0.7586645487,0.7990822156,0.7586645487,risk_mean,0.9368392997,0.0006254629324,0.004518228989,0.05801700835,0.9368392997,0,False,True,False,True,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.007778908832,0.05538179144,0.9446182086,mean,0.5,0.03,0.0006214999178,0.0210081009,0.001661453743,-0.02204805473,True,False
E243,***科技有限公司,0.06860574324,0.09170663925,0.06860574324,risk_mean,0.01599450047,0.3635065519,0.4616076768,0.1588912708,0.01599450047,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1310792577,0.8529262418,0.1470737582,mean,0.5,0.03,0.03694009304,0.02925781937,0.02558778725,-0.01790551359,True,True
E244,个体经营E244,0.0927428833,0.1133035747,0.0927428833,risk_mean,0.05751731763,0.1320295534,0.4248318333,0.3856212957,0.05751731763,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1223783992,0.8201042832,0.1798957168,mean,0.5,0.03,0.0345981133,0.03802941792,0.0246031285,-0.02803443311,True,True
E245,***建筑劳务有限公司,0.1151160159,0.1399337468,0.1151160159,risk_mean,0.04977541718,0.150538185,0.4436193424,0.3560670555,0.04977541718,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1238192714,0.8264053115,0.1735946885,mean,0.5,0.03,0.03400418634,0.04756624349,0.02479215935,-0.0383542165,True,True
E246,***物业服务有限公司,0.05366797291,0.07459581088,0.05366797291,risk_mean,0.01948080594,0.3184485554,0.475788107,0.1862825317,0.01948080594,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1302232054,0.8502959887,0.1497040113,mean,0.5,0.03,0.03741679819,0.02281683104,0.02550887966,-0.01090891252,True,True
E247,***石化有限公司,0.1248915399,0.1567804634,0.1248915399,risk_mean,0.1027520247,0.07498307381,0.3260928684,0.4961720331,0.1027520247,50,True,True,True,False,2,0.0465,4.65,0.1357271831,0.1350520596,0.1220990289,0.1147988783,0.782449097,0.217550903,mean,0.5,0.03,0.03183984383,0.04886063631,0.02347347291,-0.04049426539,True,True
